92-U-236(n,total fission) ENDF/B-VII.1
563.782,0.539405
563.87,0.758956
564.014,1.19972
564.188,1.72942
564.296,1.95534
564.4,2.03199
564.494,1.96842
564.598,1.7662
564.751,1.31082
564.917,0.796036
565.005,0.568291
565.08,0.415697
565.146,0.307363
565.209,0.228038
565.265,0.174088
565.321,0.132689
565.376,0.101479
565.427,0.0799629
565.481,0.0628838
565.535,0.050292
565.589,0.0410219
565.654,0.0330268
565.719,0.0273824
565.802,0.0223479
565.895,0.0185434
566.016,0.0151812
566.155,0.0125201
566.321,0.0102801
566.525,0.00836388
566.748,0.00689831
566.97,0.00584406
567.279,0.00481257
567.588,0.00410446
567.959,0.00352522
568.377,0.0031011
568.795,0.0028415
569.423,0.00266484
569.632,0.00265094
570.322,0.00274821
571.011,0.00307775
571.548,0.00354088
572.007,0.00414427
572.467,0.00503495
572.845,0.00609786
573.19,0.00747832
573.485,0.00915005
573.748,0.0112339
573.978,0.0137836
574.175,0.016818
574.366,0.0209795
574.518,0.0256794
574.649,0.0314203
574.76,0.0384643
574.855,0.0470676
574.936,0.0575646
575.01,0.0711051
575.075,0.0877663
575.141,0.110556
575.202,0.139005
575.267,0.180248
575.333,0.2354
575.403,0.313262
575.469,0.407384
575.552,0.559629
575.648,0.783285
575.802,1.22062
575.968,1.69983
576.073,1.91862
576.179,2.018
576.2,2.02082
576.305,1.94956
576.419,1.7311
576.618,1.15982
576.76,0.760116
576.852,0.550109
576.929,0.410552
576.995,0.315823
577.065,0.237373
577.13,0.181746
577.196,0.14011
577.262,0.109163
577.328,0.0868796
577.393,0.0705388
577.467,0.057036
577.546,0.0467959
577.645,0.0379157
577.754,0.0310905
577.891,0.0251649
578.055,0.0202369
578.247,0.0162239
578.466,0.0130022
578.696,0.0105869
578.959,0.00859247
579.265,0.00692274
579.583,0.00567093
579.966,0.0045754
580.404,0.00368156
580.863,0.0030064
581.389,0.00244711
581.98,0.00199352
582.681,0.00160969
583.403,0.00132452
584.279,0.00107617
585.22,8.86249E-4
586.293,7.30939E-4
587.585,5.99744E-4
588.811,5.11098E-4
590.264,4.3761E-4
591.872,3.79922E-4
593.881,3.34353E-4
595.489,3.1386E-4
597.097,3.05517E-4
598.705,3.15225E-4
599.911,3.33999E-4
601.048,3.72459E-4
601.968,4.27153E-4
602.519,4.78457E-4
603.163,5.69397E-4
603.653,6.76047E-4
604.051,8.0593E-4
604.397,9.71901E-4
604.679,0.00116806
604.922,0.0014084
605.124,0.00169503
605.287,0.00202046
605.417,0.00239519
605.525,0.00286784
605.601,0.00337388
605.666,0.00401976
605.72,0.00480417
605.775,0.00593682
605.823,0.00739707
605.869,0.00932558
605.914,0.0119332
605.955,0.015093
605.996,0.0192586
606.036,0.0247077
606.082,0.0326734
606.124,0.0424588
606.168,0.0555938
606.212,0.0723595
606.263,0.096853
606.314,0.128047
606.374,0.175576
606.439,0.240542
606.515,0.335665
606.609,0.480763
606.879,0.958523
606.99,1.09379
607.096,1.14284
607.1,1.14291
607.203,1.10013
607.305,0.981593
607.472,0.694103
607.621,0.431417
607.705,0.308554
607.777,0.222824
607.839,0.164673
607.898,0.120223
607.952,0.0888551
608.004,0.065848
608.053,0.0491338
608.097,0.0373717
608.142,0.0283623
608.187,0.021549
608.227,0.0168582
608.267,0.0133219
608.309,0.0105876
608.35,0.00853722
608.397,0.00681926
608.444,0.00558665
608.49,0.00469778
608.549,0.00391652
608.62,0.00328858
608.708,0.00277567
608.816,0.00236935
608.969,0.00198569
609.171,0.0016503
609.414,0.00138197
609.705,0.0011704
609.994,0.00103174
610.279,9.39591E-4
610.659,8.62641E-4
611.229,8.12633E-4
611.419,8.09397E-4
612.029,8.36277E-4
612.64,9.15495E-4
613.097,0.00101584
613.631,0.00119795
614.083,0.0014321
614.472,0.00172667
614.829,0.00211793
615.107,0.00254884
615.385,0.00315692
615.608,0.00384592
615.798,0.00466698
615.965,0.00566902
616.108,0.00689191
616.227,0.00839367
616.315,0.0100244
616.394,0.0122128
616.454,0.0145784
616.513,0.017906
616.563,0.0217395
616.617,0.0274053
616.664,0.0342453
616.712,0.0433423
616.759,0.0553593
616.807,0.0710878
616.859,0.0933805
616.912,0.12368
616.966,0.162811
617.026,0.218558
617.087,0.291713
617.157,0.395174
617.241,0.551176
617.366,0.8344
617.571,1.32072
617.682,1.50592
617.792,1.57819
617.8,1.57849
617.902,1.52343
618.003,1.37021
618.169,0.994109
618.332,0.606717
618.424,0.428622
618.493,0.318804
618.562,0.231386
618.622,0.172887
618.676,0.131611
618.729,0.0995028
618.777,0.0773846
618.825,0.0602167
618.872,0.0470475
618.92,0.0370458
618.968,0.0295072
619.017,0.0236507
619.067,0.019317
619.126,0.0155641
619.186,0.0129107
619.246,0.0109976
619.325,0.00918955
619.42,0.00769737
619.539,0.00640929
619.682,0.00532241
619.865,0.00433771
620.088,0.00349639
620.334,0.00284153
620.612,0.00231739
620.906,0.00192018
621.239,0.00159441
621.628,0.00132238
622.104,0.00108998
622.65,9.07504E-4
623.196,7.81986E-4
623.966,6.65884E-4
624.736,5.91184E-4
625.505,5.45228E-4
626.649,5.13663E-4
627.023,5.11369E-4
628.088,5.26417E-4
629.154,5.66287E-4
630.143,6.38737E-4
631.12,7.56117E-4
631.818,8.83769E-4
632.529,0.00107496
633.134,0.00131546
633.609,0.00158555
634.063,0.00195063
634.452,0.00239584
634.776,0.00291424
635.078,0.00358941
635.337,0.00440028
635.564,0.00538837
635.78,0.00671906
635.942,0.00812512
636.077,0.00975019
636.201,0.011893
636.288,0.0140366
636.374,0.0171239
636.45,0.0211094
636.512,0.0257988
636.569,0.0317272
636.625,0.0398671
636.682,0.0510387
636.739,0.0662877
636.793,0.0860528
636.848,0.112157
636.903,0.146118
636.958,0.189543
637.017,0.24892
637.084,0.334809
637.16,0.456421
637.26,0.656375
637.567,1.39259
637.683,1.58844
637.795,1.65955
637.8,1.65966
637.908,1.5979
638.016,1.42696
638.189,1.02078
638.345,0.643941
638.443,0.451331
638.524,0.323764
638.594,0.237362
638.659,0.175643
638.718,0.132173
638.772,0.101753
638.826,0.0784217
638.88,0.060771
638.937,0.0470014
638.994,0.0369325
639.05,0.0295988
639.107,0.0242498
639.176,0.0196205
639.249,0.0162128
639.334,0.0134579
639.431,0.0112754
639.555,0.00933594
639.717,0.0075874
639.906,0.00616622
640.111,0.00506763
640.338,0.00418914
640.619,0.00341108
640.943,0.00278139
641.321,0.00227144
641.732,0.00188893
642.185,0.00159796
642.747,0.00136029
643.287,0.00121795
643.935,0.00112946
644.367,0.00111698
644.787,0.00114758
645.206,0.00123706
645.521,0.00137042
645.73,0.00152084
645.888,0.00170432
645.993,0.0019053
646.073,0.00215289
646.144,0.00249493
646.2,0.00291088
646.257,0.00352648
646.306,0.00430749
646.355,0.00541279
646.398,0.00671312
646.44,0.00844577
646.482,0.0107363
646.527,0.0138955
646.574,0.0183749
646.622,0.0242785
646.669,0.0319419
646.721,0.0427418
646.772,0.0565725
646.829,0.0756899
646.892,0.102513
646.967,0.143124
647.058,0.204442
647.211,0.33076
647.387,0.472933
647.505,0.53499
647.6,0.551684
647.705,0.5312
647.826,0.463934
648.031,0.294026
648.158,0.192905
648.243,0.137554
648.315,0.0996328
648.377,0.0734669
648.434,0.0548732
648.486,0.0414558
648.535,0.0314212
648.584,0.0236561
648.628,0.0183262
648.672,0.0142012
648.716,0.0110477
648.76,0.00866394
648.804,0.00688051
648.846,0.00559216
648.889,0.00463483
648.94,0.00380948
649.0,0.00316011
649.059,0.00273499
649.127,0.00242147
649.212,0.00218104
649.349,0.00197023
649.553,0.00181677
649.894,0.00172324
649.952,0.00171901
650.403,0.00176593
650.854,0.00192903
651.306,0.00220683
651.757,0.00263095
652.164,0.00319928
652.521,0.00392163
652.834,0.00483001
653.096,0.00590313
653.329,0.0072356
653.533,0.00886562
653.708,0.010821
653.864,0.0133156
653.991,0.0162738
654.093,0.0197314
654.181,0.0240446
654.253,0.0291897
654.317,0.035453
654.381,0.0440972
654.442,0.0554901
654.499,0.0699832
654.556,0.0893028
654.614,0.114804
654.676,0.151045
654.739,0.19955
654.803,0.262841
654.875,0.353311
654.962,0.492732
655.07,0.708074
655.35,1.35627
655.466,1.55385
655.58,1.63912
655.6,1.64103
655.714,1.57737
655.836,1.38477
656.162,0.638924
656.258,0.456889
656.337,0.336035
656.412,0.24704
656.473,0.189096
656.539,0.141617
656.597,0.109434
656.655,0.0848924
656.715,0.0659224
656.77,0.0530094
656.834,0.041869
656.897,0.0338297
656.97,0.0272939
657.052,0.0221957
657.128,0.0188271
657.238,0.0154346
657.347,0.0130445
657.492,0.0107514
657.667,0.00879129
657.885,0.00705861
658.14,0.00564481
658.395,0.00463617
658.701,0.00376278
659.05,0.00305193
659.443,0.00248414
659.909,0.00201054
660.375,0.00167363
660.986,0.00136262
661.568,0.00115623
662.296,9.76473E-4
663.17,8.3586E-4
663.752,7.73536E-4
664.709,7.11944E-4
665.667,6.92884E-4
666.74,7.24076E-4
667.634,8.03494E-4
668.349,9.17605E-4
668.978,0.00108029
669.518,0.00129699
669.968,0.0015662
670.357,0.00190615
670.691,0.00232532
670.996,0.00287322
671.235,0.00348504
671.467,0.00431978
671.647,0.00524078
671.797,0.00631938
671.929,0.00770721
672.015,0.00899851
672.101,0.0108469
672.176,0.013228
672.238,0.0160629
672.298,0.0199169
672.349,0.0244609
672.401,0.0305758
672.452,0.0387816
672.503,0.0497246
672.555,0.0641858
672.606,0.0830782
672.658,0.107431
672.714,0.142001
672.773,0.18798
672.838,0.251718
672.915,0.349053
673.0,0.485013
673.12,0.718928
673.353,1.21309
673.477,1.39867
673.588,1.46602
673.6,1.46662
673.705,1.41712
673.809,1.27905
673.977,0.942033
674.148,0.579337
674.243,0.413118
674.318,0.305471
674.387,0.225441
674.451,0.167399
674.508,0.127282
674.566,0.0955726
674.617,0.0738594
674.672,0.0562111
674.72,0.0443636
674.768,0.0352756
674.817,0.0283529
674.865,0.0231029
674.923,0.0184562
674.981,0.0150644
675.046,0.0124301
675.121,0.0102861
675.206,0.00860016
675.313,0.00715782
675.442,0.00596306
675.596,0.0049482
675.802,0.00399292
676.033,0.00323925
676.303,0.00261947
676.62,0.00211006
676.954,0.00173169
677.305,0.00144495
677.742,0.00118949
678.252,9.81327E-4
678.85,8.14341E-4
679.528,6.86585E-4
680.206,5.98664E-4
680.993,5.30671E-4
681.78,4.88325E-4
682.961,4.60325E-4
683.355,4.59368E-4
684.423,4.79852E-4
685.135,5.15154E-4
685.847,5.73814E-4
686.394,6.44467E-4
686.965,7.56179E-4
687.442,8.94105E-4
687.89,0.00108596
688.271,0.00132766
688.596,0.00163112
688.85,0.00196745
689.067,0.00236779
689.266,0.0028809
689.417,0.0034244
689.538,0.00402953
689.643,0.00478954
689.722,0.00560712
689.796,0.00672111
689.859,0.00810517
689.912,0.00971957
689.965,0.01194
690.015,0.0148053
690.06,0.0182885
690.105,0.0228714
690.15,0.028869
690.2,0.0375561
690.25,0.0490165
690.298,0.0634365
690.353,0.0844488
690.407,0.111587
690.467,0.150285
690.532,0.203495
690.606,0.280501
690.694,0.395219
690.814,0.590927
691.049,1.00798
691.17,1.16292
691.284,1.2249
691.3,1.2259
691.409,1.18148
691.517,1.05813
691.686,0.771367
691.858,0.46853
691.958,0.324688
692.03,0.240427
692.096,0.17901
692.157,0.133663
692.211,0.101842
692.266,0.0768837
692.318,0.058136
692.371,0.0438375
692.416,0.0344425
692.462,0.027162
692.507,0.0215678
692.552,0.0172983
692.597,0.0140552
692.652,0.0111828
692.706,0.00912064
692.769,0.0074242
692.837,0.00617072
692.919,0.0051465
693.014,0.00433898
693.15,0.0035686
693.31,0.00295423
693.506,0.0024263
693.741,0.00198124
694.013,0.00162184
694.32,0.00133692
694.679,0.00110587
695.069,9.32208E-4
695.536,7.88812E-4
696.087,6.75713E-4
696.733,5.92814E-4
697.539,5.35576E-4
698.507,5.10696E-4
699.29,5.20669E-4
700.073,5.5822E-4
700.659,6.08783E-4
701.344,7.07147E-4
701.872,8.25987E-4
702.341,9.826E-4
702.732,0.00117401
703.064,0.00140699
703.371,0.00171583
703.622,0.00207517
703.842,0.00251842
704.03,0.00305741
704.168,0.00361568
704.294,0.00435088
704.394,0.00524293
704.469,0.006241
704.532,0.00743335
704.588,0.00893554
704.645,0.0110322
704.692,0.0134147
704.739,0.0165799
704.786,0.0207747
704.835,0.0265173
704.882,0.0338213
704.929,0.0432921
704.976,0.055443
705.031,0.0737765
705.084,0.0967727
705.141,0.127752
705.203,0.171455
705.275,0.23533
705.36,0.330209
705.468,0.481269
705.749,0.933153
705.865,1.06856
705.981,1.12859
706.0,1.12982
706.113,1.08661
706.231,0.960395
706.427,0.65054
706.579,0.411526
706.668,0.296012
706.743,0.217126
706.809,0.161876
706.872,0.12027
706.929,0.090922
706.985,0.0681121
707.04,0.0511463
707.087,0.0399481
707.134,0.0312488
707.181,0.024559
707.233,0.0190217
707.28,0.0152659
707.327,0.0124347
707.383,0.00994507
707.44,0.00816844
707.506,0.00671179
707.581,0.00557595
707.656,0.00479052
707.757,0.00406199
707.882,0.00343519
708.058,0.00283181
708.246,0.00237842
708.51,0.0019359
708.811,0.00159443
709.112,0.00135907
709.509,0.00114796
709.968,9.91402E-4
710.362,9.03979E-4
710.886,8.30677E-4
711.646,7.84646E-4
711.882,7.81696E-4
712.589,8.0016E-4
713.472,8.79226E-4
714.179,9.95359E-4
714.886,0.0011763
715.505,0.0014145
716.035,0.00171087
716.536,0.00211347
716.948,0.00258708
717.331,0.00321146
717.64,0.00392012
717.92,0.00480867
718.177,0.00595387
718.391,0.00727885
718.568,0.00878617
718.715,0.0104986
718.855,0.0127725
718.965,0.0153428
719.065,0.0186866
719.142,0.022406
719.219,0.0276768
719.286,0.0340348
719.352,0.0428446
719.41,0.0533176
719.47,0.0677979
719.532,0.0878375
719.594,0.114446
719.657,0.149372
719.722,0.196657
719.792,0.261839
719.872,0.356622
719.97,0.501976
720.102,0.747898
720.329,1.20521
720.45,1.38797
720.565,1.47279
720.6,1.47787
720.715,1.42419
720.839,1.26085
721.039,0.867915
721.195,0.562293
721.296,0.400025
721.377,0.295116
721.452,0.21866
721.52,0.164675
721.587,0.124217
721.646,0.0965986
721.704,0.0753784
721.765,0.0588387
721.83,0.0458756
721.894,0.0364402
721.958,0.0295743
722.025,0.0244258
722.102,0.0201109
722.19,0.0166458
722.301,0.0136584
722.426,0.0113178
722.573,0.00936617
722.75,0.00768597
722.949,0.00631736
723.207,0.00504933
723.472,0.00411993
723.781,0.00333801
724.134,0.00269872
724.547,0.00216956
725.018,0.00174347
725.519,0.00142144
726.108,0.0011518
726.77,9.38161E-4
727.492,7.73156E-4
728.3,6.41929E-4
729.29,5.29762E-4
730.477,4.41466E-4
731.792,3.74756E-4
732.993,3.34748E-4
734.435,3.05133E-4
735.716,2.92079E-4
736.517,2.89219E-4
737.959,2.98908E-4
739.041,3.18534E-4
740.077,3.56486E-4
740.922,4.08835E-4
741.598,4.75475E-4
742.182,5.64901E-4
742.646,6.71086E-4
743.033,7.98324E-4
743.387,9.6545E-4
743.702,0.00118244
743.972,0.00145534
744.186,0.00176703
744.34,0.00208363
744.463,0.00243794
744.556,0.00281271
744.65,0.00337877
744.721,0.00401604
744.781,0.0047771
744.84,0.00585814
744.893,0.0072304
744.943,0.00899322
744.993,0.0113931
745.043,0.0146467
745.092,0.019028
745.142,0.0248743
745.192,0.032592
745.243,0.0429283
745.293,0.0559526
745.35,0.0751459
745.406,0.099821
745.469,0.134525
745.54,0.18455
745.617,0.252723
745.717,0.362292
745.885,0.588215
746.044,0.801605
746.167,0.921685
746.286,0.969606
746.3,0.970176
746.406,0.938621
746.52,0.8422
746.696,0.614534
746.869,0.379453
746.973,0.261981
747.056,0.187308
747.127,0.136741
747.192,0.100431
747.253,0.0742942
747.31,0.0553182
747.359,0.0424465
747.409,0.0324426
747.457,0.0250897
747.504,0.0194419
747.551,0.0151464
747.599,0.0119066
747.646,0.00947895
747.694,0.00766754
747.741,0.00631791
747.8,0.0051008
747.86,0.00424802
747.931,0.00353998
748.002,0.00305032
748.097,0.00259823
748.22,0.00219924
748.386,0.0018323
748.585,0.00152532
748.842,0.00124906
749.161,0.00101789
749.479,8.59606E-4
749.862,7.2694E-4
750.343,6.1482E-4
750.823,5.39401E-4
751.4,4.78768E-4
751.979,4.39476E-4
752.752,4.09268E-4
753.911,3.88294E-4
754.297,3.87149E-4
755.643,3.99431E-4
756.988,4.33011E-4
758.299,4.87787E-4
759.745,5.82047E-4
760.986,7.03749E-4
762.097,8.64422E-4
763.001,0.00105195
763.776,0.00127541
764.499,0.00156605
765.145,0.0019302
765.688,0.00235424
766.217,0.00293077
766.67,0.00362109
767.057,0.00443902
767.412,0.00547332
767.729,0.00675215
768.026,0.00843745
768.258,0.0102711
768.491,0.0128302
768.67,0.0155978
768.834,0.0191389
768.977,0.0235698
769.098,0.0290285
769.201,0.0357811
769.295,0.0445896
769.379,0.0558537
769.454,0.0696958
769.532,0.0893557
769.602,0.113028
769.679,0.147977
769.749,0.189033
769.827,0.247382
769.917,0.334773
770.019,0.460051
770.163,0.679158
770.436,1.13288
770.576,1.28926
770.7,1.33769
770.824,1.28885
770.958,1.13947
771.208,0.728469
771.361,0.486529
771.47,0.348802
771.56,0.2584
771.638,0.197702
771.713,0.152028
771.79,0.116081
771.868,0.0893703
771.943,0.0703425
772.02,0.0560257
772.096,0.0455648
772.184,0.036937
772.289,0.0297567
772.405,0.0242599
772.534,0.0199905
772.696,0.0162428
772.89,0.0130978
773.116,0.0105229
773.374,0.00844999
773.645,0.00689438
773.955,0.00560994
774.317,0.00453581
774.692,0.00373236
775.144,0.003032
775.661,0.00246446
776.203,0.00204031
776.836,0.0016888
777.534,0.00141836
778.244,0.00122662
779.097,0.00107146
779.872,9.82716E-4
780.854,9.26776E-4
781.345,9.2066E-4
782.448,9.63927E-4
783.183,0.00104451
783.918,0.00118875
784.555,0.00139168
785.092,0.00165376
785.539,0.00197371
785.923,0.00236398
786.281,0.00288177
786.575,0.00348242
786.843,0.00425008
787.073,0.00517174
787.278,0.00632181
787.438,0.00757961
787.565,0.00897481
787.684,0.0108074
787.773,0.0127909
787.863,0.0156422
787.941,0.0192743
788.008,0.0236757
788.067,0.0289614
788.125,0.0358285
788.182,0.0449424
788.24,0.0569668
788.297,0.0726898
788.358,0.0942971
788.422,0.123862
788.492,0.16612
788.567,0.224458
788.65,0.306403
788.745,0.424905
788.881,0.632458
789.124,1.03632
789.262,1.20162
789.385,1.2617
789.4,1.26244
789.513,1.22141
789.63,1.10004
789.809,0.819267
790.003,0.498107
790.115,0.346992
790.195,0.258992
790.276,0.189114
790.346,0.141689
790.41,0.108131
790.471,0.0833709
790.535,0.0634672
790.599,0.0486052
790.662,0.0376435
790.726,0.0296259
790.794,0.0235367
790.861,0.0191595
790.937,0.0156062
791.014,0.0130918
791.115,0.010787
791.215,0.00917306
791.359,0.00754929
791.541,0.00613128
791.765,0.0049263
792.002,0.0040285
792.27,0.00329689
792.583,0.0026868
792.929,0.00220675
793.312,0.00182343
793.785,0.0014881
794.322,0.00122346
794.949,0.00101135
795.692,8.42517E-4
796.444,7.29301E-4
797.385,6.41045E-4
798.422,5.91178E-4
799.276,5.80062E-4
800.045,5.96485E-4
801.005,6.58489E-4
801.582,7.26435E-4
802.158,8.34075E-4
802.652,9.757E-4
803.104,0.00117083
803.481,0.00141185
803.79,0.00169631
804.07,0.00206475
804.303,0.0025023
804.497,0.00301612
804.658,0.00362852
804.788,0.00434884
804.884,0.00514701
804.971,0.00619374
805.046,0.00754808
805.111,0.00922298
805.173,0.0115317
805.227,0.0142666
805.281,0.0179567
805.335,0.0229151
805.389,0.0295313
805.443,0.0382768
805.495,0.0492749
805.552,0.0650049
805.609,0.085319
805.674,0.114745
805.746,0.157023
805.821,0.213746
805.907,0.295205
806.011,0.416588
806.333,0.857626
806.461,0.984043
806.584,1.03524
806.6,1.03589
806.715,1.00008
806.83,0.900301
807.008,0.667029
807.201,0.400421
807.309,0.278399
807.393,0.201835
807.469,0.147672
807.539,0.10844
807.603,0.0804743
807.66,0.0615087
807.716,0.0468094
807.766,0.0366882
807.82,0.028328
807.874,0.0220114
807.928,0.0172818
807.982,0.0137637
808.036,0.011156
808.089,0.0092228
808.154,0.00754252
808.229,0.00618353
808.316,0.00513314
808.412,0.00433241
808.542,0.00361014
808.703,0.00299641
808.897,0.00248149
809.13,0.00204269
809.41,0.00167268
809.705,0.00139761
810.071,0.00115643
810.498,9.62803E-4
810.972,8.15967E-4
811.559,6.95415E-4
812.264,6.04931E-4
813.164,5.39358E-4
813.83,5.16095E-4
814.273,5.10866E-4
815.142,5.20881E-4
816.01,5.60432E-4
816.662,6.20568E-4
817.205,7.04284E-4
817.639,8.11524E-4
817.995,9.5092E-4
818.243,0.00110478
818.397,0.00125983
818.506,0.00143737
818.583,0.00163813
818.645,0.0018777
818.707,0.00223
818.765,0.00272088
818.82,0.00339089
818.869,0.00421097
818.917,0.00532913
818.965,0.00684368
819.013,0.00887801
819.061,0.011584
819.11,0.0151442
819.158,0.019774
819.205,0.0255469
819.257,0.0338102
819.31,0.0443471
819.371,0.0600524
819.433,0.0800288
819.504,0.109364
819.583,0.150073
819.683,0.214367
819.839,0.337064
820.05,0.504366
820.183,0.57563
820.3,0.597333
820.416,0.575872
820.54,0.510906
820.731,0.362113
820.903,0.224265
821.0,0.16047
821.079,0.117864
821.153,0.0855325
821.217,0.0637435
821.276,0.048081
821.334,0.0358258
821.386,0.0272578
821.438,0.0206223
821.487,0.0158544
821.536,0.0121953
821.585,0.00942906
821.634,0.00736259
821.683,0.00583606
821.732,0.00471975
821.788,0.00381532
821.837,0.00326044
821.893,0.0028174
821.963,0.00245833
822.033,0.00223749
822.145,0.00204537
822.313,0.00193067
822.505,0.00190213
822.731,0.00193477
823.093,0.00208831
823.455,0.00235708
823.868,0.00283207
824.23,0.00345498
824.54,0.00422616
824.816,0.00520173
825.057,0.00641414
825.255,0.00781756
825.436,0.0096433
825.587,0.0118745
825.699,0.0142888
825.785,0.0168925
825.871,0.0205298
825.946,0.0249928
826.022,0.0312165
826.091,0.0390858
826.16,0.049817
826.228,0.0643647
826.297,0.0838758
826.363,0.108382
826.429,0.13985
826.507,0.187422
826.59,0.253295
826.688,0.35165
826.8,0.490358
827.114,0.939746
827.248,1.08167
827.377,1.14146
827.4,1.14294
827.517,1.10566
827.648,0.985724
827.855,0.698326
828.034,0.444571
828.148,0.312533
828.236,0.230729
828.317,0.171791
828.39,0.129991
828.46,0.0991644
828.529,0.075902
828.597,0.0583974
828.666,0.0453994
828.731,0.036349
828.796,0.0295844
828.871,0.0238113
828.957,0.0191658
829.054,0.0155698
829.157,0.0129183
829.287,0.0106194
829.442,0.00870919
829.605,0.00726777
829.812,0.00594829
830.062,0.0048162
830.32,0.00399707
830.536,0.00357097
830.643,0.00349766
830.749,0.00358957
830.831,0.0038353
830.913,0.00430475
830.994,0.00508092
831.066,0.0060864
831.148,0.00769631
831.23,0.00987995
831.322,0.0130874
831.441,0.0183993
831.758,0.0349877
831.894,0.0399086
832.017,0.0414808
832.134,0.0400407
832.264,0.0354432
832.473,0.024394
832.639,0.0156512
832.738,0.0113449
832.824,0.0083362
832.9,0.00626999
832.965,0.00488322
833.029,0.00381605
833.093,0.00301154
833.156,0.00240993
833.219,0.00196857
833.283,0.00164999
833.362,0.00137736
833.441,0.0012005
833.537,0.00106739
833.632,9.84726E-4
833.822,8.8904E-4
834.265,7.65573E-4
835.022,6.25149E-4
835.906,5.10579E-4
836.942,4.17338E-4
838.154,3.42172E-4
839.522,2.84425E-4
841.013,2.42526E-4
842.424,2.17338E-4
843.544,2.06577E-4
844.104,2.04957E-4
844.832,2.09012E-4
845.56,2.22802E-4
846.105,2.46708E-4
846.469,2.76003E-4
846.788,3.19476E-4
846.97,3.6031E-4
847.088,4.01867E-4
847.198,4.63976E-4
847.271,5.3005E-4
847.344,6.31487E-4
847.408,7.67134E-4
847.463,9.36645E-4
847.509,0.00113127
847.555,0.00139154
847.606,0.00178811
847.651,0.00225613
847.696,0.00286855
847.747,0.00377754
847.798,0.00498194
847.849,0.00655773
847.9,0.00859217
847.956,0.0115088
848.011,0.0151497
848.074,0.0205081
848.145,0.0281464
848.221,0.0386324
848.312,0.0542545
848.427,0.0790482
848.729,0.153127
848.862,0.176439
848.988,0.185283
849.0,0.185355
849.113,0.179273
849.226,0.162252
849.401,0.12197
849.604,0.0718711
849.712,0.0497342
849.8,0.0354587
849.87,0.0262946
849.934,0.0197133
849.997,0.0145341
850.057,0.0107878
850.111,0.00812806
850.165,0.00607918
850.215,0.00464905
850.264,0.00355073
850.315,0.00269642
850.359,0.00212966
850.404,0.00169518
850.455,0.0013241
850.505,0.00105417
850.556,8.58685E-4
850.607,7.17288E-4
850.67,5.93783E-4
850.745,4.98785E-4
850.819,4.3657E-4
850.908,3.86955E-4
851.027,3.43569E-4
851.205,3.01362E-4
851.502,2.56854E-4
851.853,2.23802E-4
852.319,1.96669E-4
853.017,1.73509E-4
853.483,1.64552E-4
854.414,1.55713E-4
855.346,1.53929E-4
856.64,1.61058E-4
857.503,1.72972E-4
858.582,1.99282E-4
859.337,2.29603E-4
859.984,2.69718E-4
860.523,3.19202E-4
860.995,3.81709E-4
861.4,4.58085E-4
861.749,5.5145E-4
862.042,6.61407E-4
862.336,8.17554E-4
862.576,0.00100166
862.767,0.00121175
862.922,0.00146259
863.033,0.001732
863.116,0.00203057
863.185,0.00238877
863.254,0.00290722
863.316,0.00358445
863.368,0.00438624
863.422,0.00549548
863.475,0.00701563
863.528,0.00909
863.576,0.0115807
863.623,0.014831
863.676,0.019572
863.729,0.0256669
863.781,0.0335404
863.833,0.0435761
863.892,0.0582239
863.953,0.0772463
864.023,0.1053
864.099,0.144222
864.182,0.196896
864.288,0.280031
864.628,0.596479
864.766,0.687137
864.893,0.719067
864.9,0.719162
865.022,0.692277
865.155,0.609817
865.372,0.409735
865.529,0.265456
865.631,0.187971
865.716,0.135895
865.792,0.0987645
865.862,0.0721759
865.92,0.0550849
865.979,0.041154
866.03,0.0318124
866.081,0.0244649
866.132,0.0187592
866.183,0.0143805
866.234,0.0110567
866.282,0.00869327
866.335,0.00672674
866.383,0.00541104
866.436,0.00432645
866.489,0.00353546
866.546,0.00291755
866.606,0.00245832
866.68,0.00205725
866.769,0.00173346
866.888,0.00145011
867.03,0.00122526
867.236,0.00100431
867.464,8.36379E-4
867.739,7.0035E-4
867.954,6.36348E-4
868.062,6.25886E-4
868.169,6.43812E-4
868.25,6.90019E-4
868.331,7.83171E-4
868.398,9.15415E-4
868.452,0.00107185
868.512,0.00132008
868.573,0.0016679
868.635,0.00215608
868.698,0.00282572
868.761,0.00370863
868.831,0.00498789
868.901,0.0066288
868.985,0.00912575
869.086,0.012919
869.226,0.0193748
869.475,0.0315479
869.61,0.036068
869.737,0.0376377
869.739,0.0376385
869.859,0.0362939
869.995,0.0319127
870.213,0.0213278
870.366,0.0139962
870.469,0.00989277
870.555,0.00714358
870.632,0.00521297
870.698,0.00388806
870.757,0.00297184
870.812,0.00228902
870.868,0.00175586
870.923,0.00134638
870.979,0.00103679
871.034,8.06173E-4
871.089,6.3669E-4
871.145,5.13621E-4
871.2,4.25132E-4
871.256,3.61957E-4
871.319,3.1174E-4
871.398,2.70922E-4
871.509,2.37674E-4
871.667,2.12868E-4
871.906,1.9282E-4
872.434,1.67152E-4
873.138,1.46701E-4
874.194,1.28185E-4
875.752,1.13757E-4
877.763,1.05686E-4
878.316,1.05224E-4
880.252,1.09167E-4
881.705,1.19885E-4
882.535,1.30783E-4
883.399,1.4942E-4
884.091,1.73283E-4
884.696,2.05434E-4
