92-U-233(n,&gamma;) ENDF/B-VII.1
239.251,4.07126
239.328,4.4821
239.386,4.58531
239.459,4.43374
239.543,3.9286
239.742,2.25425
239.812,1.8103
239.858,1.60344
239.914,1.45752
239.952,1.42486
240.007,1.4764
240.063,1.65362
240.116,1.9389
240.176,2.41409
240.253,3.23219
240.456,5.79527
240.531,6.41851
240.601,6.63834
240.683,6.39763
240.784,5.53049
240.964,3.56812
241.051,2.84796
241.129,2.38389
241.238,1.92776
241.406,1.41528
241.53,1.11636
241.623,0.953394
241.715,0.848294
241.806,0.795196
241.895,0.779518
242.045,0.805419
242.286,0.914363
242.512,1.05872
242.657,1.21004
242.76,1.39213
242.875,1.70387
243.085,2.42467
243.182,2.62577
243.229,2.64982
243.298,2.58574
243.387,2.34515
243.621,1.40118
243.7,1.15449
243.78,0.988015
243.833,0.922486
243.893,0.890594
243.916,0.889618
243.988,0.926738
244.072,1.04616
244.146,1.22204
244.251,1.56789
244.509,2.5927
244.625,2.8754
244.686,2.92434
244.783,2.83307
244.881,2.53463
245.047,1.75925
245.157,1.25858
245.242,0.956906
245.313,0.7682
245.376,0.647643
245.448,0.549969
245.533,0.473283
245.645,0.412103
245.78,0.370869
245.959,0.344433
246.094,0.338151
246.327,0.348586
246.551,0.385522
246.72,0.439709
246.839,0.503704
246.942,0.58958
247.023,0.691384
247.106,0.838379
247.187,1.03959
247.265,1.30254
247.362,1.72936
247.501,2.50538
247.706,3.71859
247.813,4.15773
247.919,4.35135
247.946,4.35854
248.058,4.22843
248.443,3.06982
248.658,2.69406
248.925,2.26827
249.168,1.77775
249.258,1.66058
249.329,1.62749
249.416,1.69011
249.486,1.85323
249.557,2.15215
249.618,2.55745
249.682,3.15148
249.751,4.02897
249.832,5.39795
249.952,7.96659
250.111,11.5121
250.202,12.9315
250.308,13.6517
250.329,13.6719
250.444,13.1963
250.629,11.2005
250.89,7.3675
251.045,5.12654
251.141,4.07722
251.217,3.48015
251.288,3.13368
251.359,2.98432
251.382,2.9787
251.455,3.10659
251.528,3.46998
251.599,4.0744
251.68,5.09649
251.771,6.65955
251.997,11.2347
252.082,12.3271
252.153,12.6479
252.232,12.2752
252.315,11.1629
252.58,5.80986
252.664,4.48252
252.733,3.63772
252.803,3.00917
252.872,2.55704
252.959,2.17423
253.046,1.92665
253.184,1.68901
253.387,1.49307
253.554,1.40502
253.651,1.39201
253.763,1.43624
253.857,1.55041
253.951,1.76784
254.037,2.08752
254.135,2.59267
254.391,4.25045
254.491,4.65375
254.552,4.73505
254.64,4.62171
254.746,4.18458
255.031,2.54076
255.163,1.93049
255.286,1.49653
255.413,1.15737
255.528,0.932754
255.648,0.767494
255.751,0.671206
255.876,0.598285
256.001,0.565298
256.061,0.562401
256.149,0.573196
256.285,0.626379
256.444,0.742778
256.711,0.977214
256.839,1.0274
256.862,1.02836
256.973,0.996395
257.133,0.866107
257.369,0.635015
257.466,0.569624
257.581,0.525878
257.654,0.518027
257.783,0.536345
258.096,0.640195
258.274,0.655683
258.315,0.655653
258.493,0.674971
258.643,0.74308
258.841,0.859085
258.938,0.880108
259.041,0.854744
259.171,0.758555
259.419,0.518578
259.516,0.450369
259.611,0.407399
259.702,0.386685
259.786,0.382123
259.925,0.39754
260.34,0.494797
260.503,0.508687
260.689,0.492364
261.039,0.429972
261.11,0.42776
261.214,0.44131
261.3,0.475466
261.386,0.541997
261.461,0.639143
261.528,0.765713
261.604,0.968355
261.68,1.23936
261.787,1.72931
261.987,2.72015
262.123,3.21147
262.29,3.55825
262.51,3.76889
262.534,3.77037
262.71,3.62194
262.98,3.29775
263.169,3.13212
263.315,2.80088
263.661,1.54636
263.773,1.23082
263.887,0.997464
264.002,0.836529
264.111,0.740161
264.229,0.692881
264.266,0.689574
264.382,0.714106
264.501,0.789642
264.795,1.06066
264.924,1.10766
265.037,1.07343
265.193,0.931016
265.392,0.711888
265.51,0.618256
265.625,0.568682
265.68,0.559966
265.806,0.576756
265.931,0.643958
266.063,0.767886
266.386,1.17394
266.512,1.25702
266.549,1.26249
266.672,1.21457
266.815,1.05543
267.062,0.718294
267.181,0.600298
267.287,0.531235
267.394,0.496719
267.447,0.492526
267.524,0.503973
267.613,0.55088
267.687,0.630964
267.746,0.734738
267.806,0.887016
267.865,1.10133
267.924,1.3898
267.996,1.84823
268.093,2.63707
268.247,3.9967
268.342,4.58744
268.424,4.77943
268.431,4.7798
268.506,4.63229
268.599,4.12176
268.842,2.202
268.925,1.67993
268.997,1.33452
269.061,1.11051
269.125,0.961802
269.19,0.883172
269.233,0.867894
269.293,0.895111
269.357,0.986184
269.437,1.17815
269.555,1.58134
269.682,2.00358
269.77,2.16591
269.808,2.1824
269.891,2.09753
269.974,1.86739
270.199,0.98384
270.28,0.7315
270.351,0.565883
270.415,0.457315
270.477,0.383765
270.549,0.326778
270.622,0.291513
270.73,0.263382
270.849,0.251756
270.888,0.25073
271.046,0.258313
271.151,0.2756
271.256,0.309244
271.334,0.351917
271.408,0.4163
271.469,0.495854
271.531,0.607452
271.597,0.770868
271.671,1.01791
271.761,1.40895
271.952,2.34227
272.039,2.62869
272.113,2.71839
272.201,2.6169
272.291,2.31156
272.499,1.35954
272.585,1.05157
272.661,0.861481
272.72,0.762937
272.78,0.703368
272.856,0.675016
272.933,0.693038
273.009,0.754805
273.085,0.86543
273.156,1.02189
273.226,1.24717
273.296,1.56116
273.367,1.98346
273.447,2.61414
273.56,3.7381
273.729,5.54117
273.815,6.19178
273.906,6.45381
273.97,6.34599
274.074,5.70856
274.308,3.51711
274.389,2.95415
274.437,2.7269
274.503,2.57269
274.537,2.56534
274.603,2.70019
274.67,3.04231
274.735,3.58605
274.82,4.57152
275.059,8.09879
275.149,8.89692
275.206,9.03403
275.289,8.66016
275.386,7.48289
275.582,4.31062
275.649,3.42853
275.717,2.76336
275.784,2.31239
275.851,2.04632
275.905,1.94129
275.959,1.91357
276.045,2.00397
276.126,2.23505
276.196,2.57172
276.27,3.10099
276.34,3.80705
276.42,4.8867
276.662,8.92222
276.748,9.82226
276.813,10.0418
276.893,9.72284
277.0,8.52062
277.14,6.72708
277.214,6.1778
277.264,6.06599
277.312,6.16609
277.389,6.7112
277.59,8.92727
277.684,9.37575
277.692,9.37929
277.78,9.03118
277.888,7.82877
278.04,5.78391
278.109,5.14063
278.18,4.83002
278.202,4.8088
278.247,4.87494
278.315,5.22862
278.466,6.61726
278.579,7.51139
278.657,7.73386
278.733,7.53977
278.83,6.73674
279.091,3.4238
279.174,2.59462
279.245,2.04826
279.317,1.65705
279.381,1.42045
279.445,1.26789
279.521,1.17053
279.593,1.14247
279.695,1.17323
280.162,1.56553
280.259,1.73759
280.34,2.00115
280.409,2.35095
280.489,2.93659
280.58,3.83299
280.774,6.08761
280.87,6.90634
280.966,7.23652
280.981,7.23853
281.085,6.92211
281.362,5.01898
281.482,4.53467
281.714,3.88125
281.859,3.18833
282.073,1.97537
282.172,1.53429
282.259,1.26179
282.325,1.11998
282.393,1.03004
282.477,0.987232
282.485,0.987001
282.549,1.00922
282.605,1.06951
282.677,1.21305
282.736,1.41184
282.796,1.71557
282.849,2.09339
282.902,2.60358
282.962,3.38094
283.022,4.38999
283.104,6.13823
283.312,11.2318
283.398,12.6156
283.473,13.013
283.546,12.5809
283.641,11.0076
283.844,6.35193
283.913,5.09105
283.97,4.32388
284.029,3.76965
284.089,3.44655
284.163,3.30688
284.171,3.30607
284.26,3.43297
284.534,4.31881
284.623,4.42195
284.737,4.26865
284.858,3.7858
285.116,2.38004
285.219,1.95179
285.321,1.65619
285.432,1.46374
285.586,1.32681
285.855,1.12719
286.163,0.830126
286.302,0.745905
286.407,0.724166
286.49,0.737722
286.586,0.794674
286.665,0.881055
286.757,1.03635
286.849,1.25832
286.965,1.63303
287.196,2.47307
287.297,2.71163
287.38,2.77659
287.468,2.70005
287.566,2.46053
287.851,1.43694
287.958,1.13763
288.05,0.955281
288.135,0.843317
288.218,0.780955
288.3,0.75736
288.394,0.774654
288.489,0.841094
288.583,0.964073
288.677,1.15465
288.772,1.42241
288.898,1.89632
289.123,2.84756
289.242,3.15965
289.317,3.21494
289.403,3.12552
289.523,2.7672
289.81,1.53049
289.912,1.18042
290.012,0.924741
290.111,0.741416
290.206,0.618849
290.325,0.515869
290.443,0.450016
290.589,0.401092
290.688,0.381578
290.885,0.364528
290.938,0.363721
291.249,0.378862
292.037,0.445696
292.219,0.481463
292.401,0.550774
292.547,0.643997
292.696,0.783266
293.068,1.23813
293.22,1.34839
293.297,1.36338
293.4,1.3403
293.751,1.10485
293.892,1.06653
293.996,1.09217
294.125,1.20574
294.233,1.38811
294.329,1.63892
294.433,2.03405
294.528,2.53557
294.616,3.15248
294.722,4.11967
294.836,5.45941
295.11,9.31138
295.223,10.3167
295.285,10.4863
295.372,10.1714
295.47,9.11342
295.639,6.27927
295.76,4.32392
295.838,3.30405
295.91,2.57037
295.977,2.06282
296.043,1.6918
296.12,1.39745
296.187,1.22602
296.277,1.08434
296.367,1.00921
296.476,0.97553
296.521,0.97515
296.657,1.012
296.792,1.10293
296.935,1.26862
297.055,1.48644
297.15,1.7415
297.251,2.13196
297.341,2.6341
297.426,3.29912
297.508,4.15937
297.603,5.47458
297.712,7.41223
298.182,17.5816
298.48,25.5644
298.579,26.7947
298.59,26.8106
298.679,25.8962
298.773,22.9636
298.926,15.6798
299.035,10.6314
299.111,7.84748
299.175,6.08457
299.226,5.01817
299.277,4.22863
299.328,3.67246
299.389,3.25054
299.459,3.01861
299.517,2.96623
299.654,3.10605
299.795,3.25019
299.897,3.15201
299.998,2.84759
300.269,1.63267
300.364,1.31556
300.445,1.12703
300.526,1.00541
300.624,0.92508
300.743,0.888404
300.797,0.885621
300.981,0.917472
301.095,0.972042
301.209,1.07806
301.29,1.2123
301.372,1.42837
301.445,1.72537
301.518,2.15241
301.591,2.73593
301.678,3.64677
301.931,6.86963
302.033,7.72258
302.111,7.93992
302.199,7.71075
302.317,6.78299
302.561,4.34168
302.69,3.34138
302.832,2.49208
302.966,1.859
303.089,1.39988
303.191,1.10933
303.292,0.893561
303.382,0.755881
303.492,0.635033
303.608,0.548552
303.78,0.464166
303.993,0.396689
304.269,0.33744
304.514,0.307149
304.729,0.299318
304.947,0.30101
305.121,0.295583
305.305,0.274286
305.638,0.218466
305.761,0.205069
305.894,0.200004
306.053,0.206734
306.323,0.225751
306.356,0.226166
306.482,0.221428
306.829,0.18828
306.919,0.18581
307.044,0.190352
307.196,0.208967
307.401,0.253787
307.592,0.298824
307.733,0.314796
307.761,0.315038
307.861,0.307407
308.026,0.271326
308.275,0.205016
308.425,0.178872
308.581,0.163869
308.768,0.156013
308.943,0.153882
309.27,0.157995
309.536,0.169335
309.77,0.1881
309.965,0.214065
310.118,0.246101
310.231,0.282757
310.323,0.327334
310.405,0.389175
310.48,0.473514
310.545,0.580755
310.61,0.73042
310.677,0.940914
310.747,1.22518
310.84,1.70289
311.034,2.8087
311.134,3.20714
311.23,3.35999
311.244,3.36296
311.334,3.2795
311.512,2.79897
311.86,1.75751
312.036,1.32359
312.163,1.09999
312.264,0.982981
312.408,0.888762
312.568,0.842292
312.692,0.831249
312.852,0.85739
312.967,0.922864
313.093,1.06168
313.219,1.28012
313.382,1.67621
313.8,2.86746
314.458,4.26857
314.546,4.34535
314.675,4.19805
314.802,3.71343
315.073,2.25939
315.186,1.80228
315.281,1.54382
315.375,1.39659
315.429,1.36431
315.511,1.40143
315.566,1.4962
315.635,1.71966
315.691,2.0032
315.761,2.51047
315.839,3.28605
315.945,4.67036
316.115,7.04416
316.199,7.80721
316.276,8.04326
316.36,7.72083
316.443,6.88065
316.68,3.43135
316.757,2.51894
316.819,1.93746
316.872,1.56423
316.93,1.2582
316.988,1.04866
317.035,0.937793
317.082,0.868142
317.152,0.826586
317.222,0.847326
317.292,0.921873
317.382,1.0898
317.499,1.40315
317.688,1.9573
317.775,2.11426
317.84,2.15274
317.937,2.07413
318.052,1.80228
318.25,1.19402
318.348,0.96443
318.421,0.852839
318.501,0.790741
318.541,0.783716
318.61,0.807999
318.674,0.873073
318.753,1.00964
318.842,1.24304
318.956,1.65064
319.167,2.49088
319.282,2.78523
319.39,2.86645
319.717,2.59689
319.732,2.59493
319.88,2.68252
320.066,2.99908
320.208,3.42069
320.357,4.12527
320.541,5.05
320.653,5.26958
320.66,5.27
320.769,5.08409
320.972,4.42334
321.026,4.37938
321.084,4.44851
321.189,4.87022
321.383,5.94149
321.465,6.11048
321.561,5.8956
321.654,5.29244
321.913,2.85202
321.999,2.20556
322.072,1.79145
322.153,1.46182
322.239,1.22453
322.32,1.08
322.428,0.963235
322.524,0.908353
322.591,0.893402
322.722,0.916665
322.85,1.0037
323.102,1.2429
323.217,1.28665
323.315,1.25694
323.456,1.12188
323.663,0.882482
323.779,0.807649
323.835,0.79512
323.947,0.81496
324.087,0.912678
324.273,1.13274
324.635,1.62917
324.845,1.82954
325.222,2.11144
325.394,2.38296
325.501,2.68292
325.611,3.17169
325.711,3.8534
325.803,4.74529
325.913,6.17875
326.163,9.96069
326.264,10.9387
326.351,11.2458
326.466,10.9287
326.745,8.65478
326.999,6.28547
327.227,3.91912
327.329,3.08523
327.417,2.57703
327.491,2.30058
327.578,2.13451
327.634,2.0966
327.746,2.13086
327.958,2.29778
328.014,2.31075
328.155,2.228
328.319,1.93937
328.522,1.50542
328.621,1.35751
328.72,1.30269
328.793,1.34602
328.864,1.47754
328.934,1.72121
329.004,2.10193
329.077,2.65367
329.158,3.47506
329.4,6.50684
329.487,7.29269
329.579,7.61814
329.586,7.61865
329.668,7.37595
329.773,6.49118
330.013,3.6856
330.106,2.84605
330.179,2.35711
330.251,2.00114
330.339,1.71247
330.434,1.52253
330.561,1.38743
330.861,1.25661
331.573,0.976906
331.932,0.776473
332.074,0.727799
332.149,0.71781
332.287,0.734656
332.391,0.785245
332.494,0.882753
332.58,1.01641
332.667,1.21789
332.752,1.50657
332.842,1.92401
332.94,2.52467
333.101,3.77874
333.307,5.40014
333.459,6.28148
333.629,6.86644
333.719,6.97365
333.857,6.74166
333.985,6.01128
334.285,3.3541
334.383,2.69423
334.465,2.31827
334.546,2.097
334.603,2.0104
334.717,1.94184
334.898,1.86626
335.026,1.70014
335.212,1.30243
335.38,0.928514
335.497,0.728069
335.588,0.613364
335.692,0.521374
335.796,0.46209
335.931,0.419762
336.076,0.405466
336.216,0.418292
336.346,0.458375
336.444,0.513661
336.541,0.599094
336.638,0.722822
336.752,0.92125
337.063,1.59987
337.173,1.7442
337.246,1.77495
337.368,1.70678
337.554,1.41716
337.715,1.17661
337.817,1.0943
337.887,1.07891
338.005,1.1282
338.123,1.26113
338.299,1.57175
338.559,2.06451
338.876,2.44318
338.968,2.66644
339.037,2.98794
339.095,3.41697
339.155,4.07827
339.215,4.99851
339.284,6.41994
339.37,8.7561
339.6,16.3043
339.697,18.3784
339.769,18.8893
339.85,18.2667
339.947,16.0565
340.193,7.76314
340.272,5.59816
340.337,4.19875
340.396,3.22135
340.456,2.48988
340.507,2.02057
340.562,1.65023
340.617,1.38705
340.68,1.18154
340.744,1.04704
340.819,0.947771
340.92,0.880677
341.088,0.853744
341.274,0.85954
341.49,0.826201
341.805,0.711424
341.897,0.701194
341.995,0.721858
342.099,0.7924
342.177,0.88688
342.268,1.05065
342.37,1.31049
342.497,1.73336
342.713,2.52386
342.847,2.8544
342.955,2.93923
343.076,2.83514
343.406,2.10824
343.536,1.93614
343.62,1.9034
343.736,1.96186
343.832,2.10134
343.94,2.37452
344.05,2.80879
344.164,3.46377
344.406,5.11494
344.504,5.4728
344.544,5.50486
344.631,5.32449
344.719,4.83668
344.936,3.19071
345.017,2.75332
345.098,2.51996
345.159,2.47994
345.229,2.55303
345.488,3.17756
345.555,3.23108
345.649,3.14254
345.762,2.79298
346.055,1.4311
346.154,1.0685
346.239,0.830734
346.316,0.672545
346.401,0.546268
346.488,0.457906
346.558,0.408962
346.667,0.359778
346.784,0.333591
346.862,0.329067
346.94,0.335379
347.039,0.361989
347.138,0.41454
347.226,0.487505
347.332,0.60809
347.576,0.940691
347.683,1.03649
347.76,1.05936
347.844,1.03525
347.972,0.917049
348.177,0.660584
348.247,0.597586
348.318,0.564394
348.353,0.56159
348.417,0.583366
348.482,0.644533
348.552,0.758691
348.633,0.948462
348.874,1.67809
348.971,1.87222
349.043,1.92144
349.131,1.86118
349.225,1.67405
349.449,1.07059
349.544,0.888227
349.622,0.792843
349.7,0.744249
349.785,0.73139
350.074,0.777252
350.211,0.754971
350.561,0.603453
350.693,0.585605
350.82,0.605172
350.962,0.665604
351.133,0.788317
351.262,0.931792
351.368,1.10655
351.463,1.33129
351.564,1.65353
351.705,2.24571
351.91,3.16152
352.025,3.47803
352.093,3.5407
352.191,3.442
352.31,3.05095
352.611,1.53171
352.697,1.1835
352.973,0.60724
353.036,0.576977
353.072,0.574195
353.142,0.600268
353.211,0.670342
353.28,0.791928
353.349,0.97326
353.427,1.25532
353.524,1.7174
353.725,2.80889
353.827,3.17938
353.909,3.2801
353.994,3.17317
354.106,2.76428
354.305,1.80211
354.382,1.52942
354.446,1.38925
354.507,1.34046
354.573,1.38573
354.64,1.53427
354.714,1.81373
354.822,2.38915
354.982,3.33006
355.076,3.7071
355.158,3.82502
355.245,3.69585
355.329,3.3427
355.478,2.40607
355.607,1.59492
355.684,1.19706
355.751,0.928501
355.813,0.734495
355.874,0.594119
355.935,0.492089
355.996,0.41984
356.057,0.369827
356.122,0.334019
356.196,0.309131
356.314,0.292828
356.352,0.292178
356.474,0.30289
356.584,0.329058
356.696,0.372301
356.834,0.450749
356.965,0.555514
357.099,0.701826
357.268,0.94727
357.49,1.30102
357.607,1.42034
357.7,1.45012
357.817,1.40107
358.079,1.14483
358.177,1.11267
358.25,1.14429
358.336,1.25058
358.433,1.45685
358.679,2.11005
358.808,2.31108
358.908,2.35636
359.095,2.33337
359.292,2.43932
359.454,2.54376
359.569,2.46154
359.668,2.23492
359.798,1.76667
359.968,1.08767
360.053,0.808544
360.126,0.620394
360.192,0.490276
360.26,0.392476
360.327,0.323229
360.402,0.271003
360.475,0.238122
360.548,0.216432
360.644,0.198178
360.741,0.187028
360.935,0.175541
361.128,0.171863
361.452,0.176751
361.777,0.194539
362.004,0.218084
362.174,0.247328
362.31,0.284424
362.441,0.340523
362.563,0.418001
362.684,0.525592
362.839,0.704103
363.009,0.947414
363.158,1.21902
363.278,1.52499
363.386,1.90723
363.531,2.59037
363.718,3.50793
363.823,3.82611
363.895,3.88847
363.994,3.75049
364.109,3.3138
364.361,2.03412
364.464,1.64549
364.539,1.44474
364.615,1.3167
364.688,1.25625
364.736,1.24731
364.832,1.29847
364.927,1.44615
364.999,1.63197
365.085,1.96708
365.164,2.40257
365.243,2.99165
365.331,3.86482
365.449,5.35387
365.657,8.29044
365.753,9.28599
365.854,9.74033
365.864,9.74498
365.957,9.43539
366.072,8.30278
366.303,5.13179
366.391,4.23252
366.456,3.78506
366.511,3.57411
366.565,3.5081
366.647,3.66453
366.738,4.15726
366.859,5.18561
367.074,7.29349
367.19,8.06144
367.292,8.28647
367.396,8.01939
367.503,7.27432
367.742,4.7776
367.872,3.50773
367.975,2.70868
368.064,2.1807
368.155,1.78155
368.263,1.44117
368.372,1.20333
368.511,0.989541
368.686,0.806365
368.86,0.681606
369.055,0.590507
369.264,0.53386
369.473,0.507881
369.599,0.50441
369.808,0.518244
370.017,0.560707
370.209,0.635309
370.362,0.733606
370.497,0.865261
370.612,1.0323
370.718,1.25711
370.805,1.51888
370.892,1.88576
370.973,2.3617
371.049,2.97648
371.121,3.76206
371.204,4.9545
371.294,6.6517
371.41,9.4101
371.624,14.9044
371.733,16.7889
371.84,17.501
371.943,17.1214
372.311,12.868
372.68,9.90842
372.845,7.83832
373.067,4.5975
373.16,3.48871
373.243,2.72885
373.316,2.25865
373.385,1.96921
373.454,1.81543
373.502,1.78154
373.574,1.83654
373.646,2.02025
373.719,2.35071
373.792,2.84594
373.868,3.56677
373.962,4.73894
374.094,6.86892
374.274,9.84827
374.369,10.9293
374.474,11.3469
374.579,10.8822
374.691,9.58563
374.963,5.41457
375.073,4.10592
375.168,3.2785
375.237,2.85644
375.291,2.61165
375.37,2.39042
375.448,2.30953
375.525,2.3515
375.627,2.57194
375.735,2.98212
375.896,3.85826
376.148,5.40793
376.258,5.80627
376.318,5.86203
376.423,5.62078
376.526,4.98832
376.718,3.24867
376.832,2.26059
376.911,1.70682
376.983,1.32122
377.055,1.03579
377.121,0.848852
377.189,0.715407
377.268,0.616074
377.358,0.553767
377.471,0.524594
377.505,0.523079
377.629,0.537057
378.061,0.664304
378.154,0.67241
378.324,0.645857
378.537,0.55075
378.788,0.42225
378.895,0.383574
379.027,0.358567
379.067,0.3568
379.16,0.363128
379.336,0.407285
379.54,0.468057
379.673,0.481923
379.859,0.46069
380.142,0.416801
380.728,0.377558
380.878,0.392059
380.979,0.419377
381.104,0.478538
381.235,0.575547
381.376,0.727125
381.533,0.954694
381.863,1.51238
382.014,1.68287
382.135,1.7402
382.189,1.74372
382.442,1.68714
382.588,1.72932
382.713,1.89473
382.849,2.2338
383.181,3.3916
383.314,3.64268
383.356,3.66188
383.483,3.52596
383.606,3.14991
383.92,1.81611
384.036,1.44027
384.136,1.22099
384.207,1.12367
384.282,1.0709
384.319,1.06308
384.397,1.08429
384.501,1.18758
384.6,1.3653
384.723,1.68823
384.868,2.20858
385.176,3.54068
385.283,3.86153
385.38,3.96954
385.488,3.84252
385.611,3.40403
385.932,1.71576
386.041,1.25749
386.132,0.963034
386.214,0.763129
386.299,0.608537
386.384,0.500203
386.47,0.428437
386.556,0.385833
386.638,0.368263
386.665,0.367213
386.747,0.378804
386.835,0.417538
386.928,0.492036
387.032,0.61689
387.31,1.04607
387.408,1.14432
387.491,1.17154
387.588,1.13475
387.71,1.00549
387.899,0.760655
387.983,0.685483
388.075,0.647475
388.092,0.645782
388.161,0.656107
388.264,0.718312
388.395,0.856835
388.907,1.54783
389.249,2.11343
389.396,2.22396
389.416,2.22441
389.55,2.13223
389.848,1.67386
389.959,1.61101
390.053,1.65581
390.176,1.84094
390.471,2.48977
390.612,2.63095
390.642,2.63361
390.789,2.51934
391.018,2.19141
391.076,2.1631
391.169,2.22934
391.24,2.39871
391.325,2.73998
391.454,3.50345
391.62,4.53066
391.722,4.87936
391.769,4.92044
391.866,4.74953
391.97,4.24584
392.211,2.71113
392.297,2.30499
392.371,2.06766
392.449,1.93125
392.509,1.90138
392.578,1.94376
392.676,2.14568
392.769,2.49707
392.871,3.07219
393.004,4.07032
393.195,5.61875
393.281,6.1056
393.389,6.33858
393.486,6.12459
393.604,5.39079
393.891,2.86288
393.993,2.15404
394.082,1.69246
394.17,1.36268
394.259,1.13985
394.348,0.99833
394.451,0.910723
394.521,0.891866
394.59,0.90553
394.673,0.97489
394.747,1.09964
394.821,1.30509
394.883,1.5553
394.957,1.97067
395.038,2.58686
395.134,3.53889
395.389,6.48371
395.506,7.40343
395.61,7.69709
395.619,7.69823
395.732,7.42355
395.925,6.19508
396.158,4.64812
396.37,3.5972
396.819,1.75283
396.964,1.24965
397.075,0.948724
397.168,0.752397
397.262,0.606069
397.345,0.512041
397.436,0.436165
397.542,0.376097
397.669,0.330048
397.833,0.296789
397.993,0.283456
398.073,0.282735
398.22,0.293209
398.331,0.315053
398.428,0.349714
398.527,0.408702
398.607,0.479686
398.687,0.577468
398.78,0.730299
398.924,1.03463
399.095,1.41378
399.198,1.56287
399.283,1.60436
399.368,1.56136
399.469,1.41199
399.657,0.978149
399.791,0.682212
399.883,0.522593
399.96,0.420969
400.045,0.338648
400.131,0.281842
400.228,0.239164
400.326,0.211999
400.47,0.188274
400.614,0.17532
400.83,0.167194
400.902,0.16683
401.1,0.172717
401.249,0.187331
401.379,0.211967
401.512,0.252152
401.847,0.382571
401.995,0.413798
402.136,0.420592
402.223,0.420189
402.388,0.429854
402.538,0.467222
402.655,0.523617
402.753,0.598453
402.851,0.715094
402.93,0.856317
403.001,1.03562
403.079,1.30898
403.166,1.7122
403.278,2.38022
403.468,3.58597
403.566,3.98401
403.643,4.08722
403.734,3.94625
403.841,3.46751
404.076,2.02493
404.164,1.60524
404.242,1.3405
404.319,1.17582
404.383,1.10529
404.458,1.07986
404.567,1.11304
404.773,1.20949
404.807,1.21248
404.931,1.17032
405.062,1.04159
405.323,0.704587
405.436,0.599732
405.529,0.544377
405.629,0.514959
405.729,0.509453
405.928,0.539145
406.194,0.58522
406.282,0.589067
406.553,0.563069
406.72,0.545664
406.907,0.557358
407.384,0.670016
407.745,0.700345
407.982,0.678434
408.461,0.548421
408.608,0.53378
408.783,0.549546
408.965,0.607147
409.345,0.813215
409.504,0.853502
409.516,0.853504
409.655,0.818186
409.818,0.706111
410.082,0.48015
410.203,0.40556
410.315,0.361089
410.426,0.338378
410.58,0.330375
410.825,0.334636
411.126,0.32284
411.598,0.297396
411.736,0.29586
412.029,0.306015
412.344,0.323387
412.515,0.316461
412.707,0.286446
413.083,0.202081
413.232,0.177594
413.368,0.162744
413.55,0.152737
413.668,0.151074
413.895,0.156536
414.135,0.174344
414.331,0.200643
414.497,0.235215
414.639,0.278655
414.77,0.335216
414.898,0.413078
415.019,0.514044
415.147,0.657411
415.28,0.851509
415.438,1.14825
415.589,1.5107
415.728,1.95573
415.845,2.4637
415.989,3.28423
416.195,4.56439
416.318,5.03466
416.381,5.10276
416.49,4.90422
416.603,4.34745
416.847,2.77856
416.955,2.25764
417.064,1.90669
417.188,1.65359
417.742,0.870767
417.906,0.688525
418.088,0.538718
418.273,0.425118
418.421,0.356671
418.57,0.311742
418.683,0.294908
418.723,0.292803
418.821,0.296377
418.919,0.313708
419.017,0.34721
419.131,0.410744
419.245,0.503418
419.561,0.837527
419.681,0.916866
419.759,0.930763
419.876,0.890822
420.011,0.772512
420.235,0.537607
420.338,0.457859
420.442,0.408071
420.552,0.387252
420.568,0.38683
420.659,0.395952
420.772,0.434353
420.875,0.498363
420.978,0.595415
421.081,0.731007
421.222,0.977682
421.429,1.3814
421.525,1.51911
421.637,1.5836
421.723,1.54938
421.839,1.39701
422.143,0.786862
422.224,0.661745
422.306,0.571515
422.384,0.523942
422.451,0.514392
422.514,0.53433
422.576,0.586207
422.641,0.679563
422.711,0.832435
422.78,1.04849
422.854,1.35491
422.943,1.82432
423.193,3.36458
423.305,3.83335
423.396,3.96664
423.503,3.814
423.62,3.35197
423.816,2.39507
423.91,2.04448
424.004,1.80991
424.096,1.68024
424.241,1.59923
424.456,1.52047
424.626,1.37285
424.908,1.03602
425.023,0.944238
425.099,0.923656
425.176,0.94688
425.253,1.02108
425.345,1.18065
425.485,1.53959
425.648,1.97367
425.755,2.1348
425.801,2.15353
425.894,2.08879
425.997,1.87682
426.249,1.14256
426.329,0.973044
426.397,0.879632
426.472,0.836452
426.484,0.835271
426.535,0.84686
426.612,0.910676
426.723,1.07412
426.929,1.42839
427.056,1.56298
427.151,1.59185
427.294,1.5392
427.551,1.39068
427.615,1.38147
427.778,1.42973
428.055,1.60889
428.152,1.62885
428.29,1.56499
428.438,1.37574
428.759,0.820031
428.895,0.640235
429.024,0.517299
429.156,0.427851
429.304,0.355398
429.499,0.287334
429.699,0.239546
429.855,0.216879
430.01,0.208351
430.114,0.212315
430.24,0.230377
430.366,0.266086
430.491,0.320568
430.819,0.496605
430.957,0.536365
431.009,0.540093
431.145,0.520807
431.363,0.434861
431.56,0.35725
431.779,0.298387
432.212,0.210651
432.394,0.185141
432.579,0.172168
432.674,0.170435
432.873,0.175693
433.127,0.196537
433.707,0.265339
433.999,0.279132
434.392,0.283955
434.583,0.299526
434.746,0.330152
434.869,0.372008
434.968,0.425672
435.056,0.498616
435.138,0.600929
435.206,0.72377
