93-Np-237(n,&gamma;) ENDF/B-VII.1
248.451,3.66326
248.496,3.47049
248.515,3.45805
248.553,3.58551
248.592,3.94744
248.63,4.5797
248.672,5.61245
248.713,7.03661
248.765,9.39478
248.828,13.0567
248.909,18.9642
249.329,53.8287
249.436,59.9887
249.495,61.1258
249.575,58.8978
249.648,52.9313
249.751,40.0081
249.871,23.7134
249.936,16.4801
249.986,12.0207
250.027,9.14088
250.065,6.9895
250.104,5.33366
250.136,4.27843
250.168,3.47196
250.201,2.87411
250.232,2.4594
250.269,2.14752
250.306,1.99854
250.324,1.97932
250.361,2.04675
250.401,2.2812
250.441,2.69859
250.481,3.32485
250.52,4.19189
250.56,5.33168
250.611,7.2042
250.671,10.0863
250.761,15.3678
250.869,21.9804
250.946,25.3438
251.016,26.5993
251.024,26.6138
251.094,25.6133
251.182,22.1295
251.302,16.1831
251.352,14.4958
251.398,13.8443
251.403,13.8367
251.437,14.1861
251.472,15.2855
251.511,17.6353
251.551,21.241
251.594,26.5881
251.647,35.3798
251.723,51.2782
251.867,84.2088
251.941,95.7386
252.01,99.5744
252.075,96.153
252.141,86.6105
252.252,62.194
252.345,41.8173
252.403,31.7167
252.444,26.401
252.48,23.1719
252.515,21.1926
252.556,20.4365
252.595,21.1706
252.638,23.5317
252.693,28.4363
252.773,38.394
252.892,53.9942
252.972,60.8432
253.033,62.5451
253.104,60.463
253.192,53.067
253.375,33.1027
253.466,25.4247
253.565,19.0489
253.687,12.7868
253.785,8.67243
253.854,6.34746
253.908,4.93171
253.947,4.16904
253.992,3.57423
254.026,3.33138
254.048,3.27169
254.081,3.34161
254.114,3.61437
254.147,4.11314
254.18,4.86649
254.218,6.11098
254.257,7.84038
254.3,10.3554
254.348,13.9452
254.41,19.7692
254.522,32.7696
254.61,42.4906
254.68,47.932
254.75,49.8874
254.817,48.0652
254.884,43.0392
254.996,30.4691
255.093,19.3294
255.155,13.5248
255.2,10.1165
255.244,7.49691
255.282,5.71178
255.32,4.33764
255.353,3.43591
255.387,2.72472
255.424,2.15695
255.456,1.79627
255.493,1.50359
255.53,1.30817
255.567,1.18675
255.604,1.12391
255.631,1.10999
255.675,1.14341
255.723,1.26606
255.763,1.45322
255.803,1.74099
255.843,2.15913
255.883,2.74353
255.921,3.47402
255.964,4.57006
256.006,5.98438
256.06,8.23692
256.123,11.5965
256.313,23.2572
256.392,26.5639
256.471,27.7608
256.475,27.7642
256.561,26.7299
256.687,24.0389
256.728,23.7851
256.771,24.1877
256.831,26.1402
256.891,29.7345
256.993,38.5494
257.156,53.5712
257.26,59.6539
257.354,61.4961
257.453,59.3318
257.559,52.5131
257.802,29.0299
257.888,22.6438
257.967,18.3937
258.071,14.4082
258.219,9.96665
258.301,8.01774
258.343,7.28198
258.395,6.8124
258.409,6.78799
258.441,6.93318
258.478,7.50688
258.515,8.60807
258.553,10.3865
258.592,13.0066
258.63,16.5667
258.673,21.8332
258.725,29.9337
258.786,42.2493
258.901,70.636
259.002,94.0253
259.073,104.613
259.134,107.614
259.202,103.887
259.28,92.2068
259.431,62.4122
259.494,53.5329
259.551,49.2892
259.593,48.3795
259.65,49.803
259.831,61.3852
259.885,62.5139
259.96,60.0392
260.036,52.9579
260.161,35.7385
260.249,23.7635
260.305,17.6171
260.353,13.5371
260.396,10.721
260.434,8.95142
260.467,7.9027
260.5,7.23638
260.542,6.85711
260.562,6.83755
260.612,7.12931
260.702,8.40844
260.824,10.2205
260.916,10.7831
260.937,10.7978
261.149,10.0942
261.229,10.2936
261.426,11.6727
261.452,11.7046
261.529,11.3017
261.611,10.0126
261.721,7.34715
261.832,4.54599
261.897,3.21933
261.948,2.38961
261.993,1.82469
262.038,1.39509
262.078,1.10891
262.122,0.883518
262.16,0.740521
262.208,0.618317
262.257,0.540806
262.314,0.486373
262.384,0.45452
262.498,0.443024
262.623,0.461757
262.749,0.509313
262.837,0.570208
262.903,0.645141
262.958,0.743599
263.002,0.862526
263.046,1.0383
263.085,1.26176
263.12,1.54589
263.157,1.96162
263.188,2.42674
263.219,3.02931
263.256,3.97862
263.293,5.23169
263.332,6.95286
263.374,9.2813
263.419,12.5284
263.473,17.3384
263.542,24.9154
263.705,44.9748
263.787,52.3884
263.864,55.5929
263.891,55.8136
263.989,53.4812
264.144,46.5218
264.267,44.0531
264.437,42.391
264.536,38.6452
264.648,31.1926
264.832,16.8417
264.909,11.8809
264.967,8.95942
265.019,6.86055
265.071,5.23501
265.119,4.09021
265.168,3.20415
265.214,2.59433
265.266,2.08361
265.321,1.68829
265.387,1.35456
265.455,1.10237
265.533,0.891811
265.619,0.724271
265.706,0.609313
265.792,0.53874
265.857,0.515308
265.879,0.514003
265.943,0.534809
265.987,0.57508
266.03,0.643735
266.072,0.745496
266.113,0.885523
266.159,1.10072
266.211,1.42187
266.272,1.92896
266.349,2.73109
266.501,4.46954
266.585,5.14494
266.663,5.38051
266.668,5.38178
266.754,5.17307
266.939,4.17132
267.008,4.03665
267.082,4.18127
267.167,4.71034
267.257,5.66122
267.342,6.96873
267.422,8.71514
267.512,11.3387
267.686,17.2613
267.776,19.2999
267.849,19.8433
267.958,19.0196
268.105,17.2855
268.179,17.0855
268.338,17.5803
268.43,16.9812
268.517,15.1156
268.626,11.3793
268.747,6.93683
268.809,5.11066
268.857,3.95778
268.9,3.18501
268.939,2.67068
268.981,2.28745
269.023,2.06929
269.056,1.99652
269.075,1.98855
269.133,2.0846
269.21,2.40441
269.353,3.08712
269.448,3.31912
269.494,3.34468
269.593,3.31109
269.654,3.36753
269.699,3.54767
269.752,4.00461
269.796,4.67048
269.839,5.6174
269.886,7.10261
269.938,9.34432
269.997,12.6143
270.07,17.74
270.194,28.2701
270.373,45.5389
270.47,57.4628
270.574,74.362
270.738,104.747
270.82,113.984
270.865,115.337
270.934,111.499
271.008,99.8971
271.114,74.3236
271.228,45.3901
271.288,32.8629
271.34,24.0388
271.383,18.2316
271.426,13.8643
271.463,10.988
271.5,8.88396
271.532,7.61605
271.566,6.74871
271.599,6.29145
271.621,6.18838
271.655,6.30305
271.699,6.89837
271.748,8.03069
271.822,10.5159
271.986,16.7608
272.062,18.628
272.122,19.1135
272.194,18.4908
272.294,15.9355
272.387,13.1929
272.456,11.8521
272.498,11.6026
272.541,11.8854
272.585,12.7681
272.64,14.6861
272.72,18.8368
272.895,29.1363
272.995,33.0303
273.099,34.6695
273.137,34.7924
273.295,33.517
273.42,30.2323
273.525,25.3857
273.707,14.8785
273.773,11.9938
273.82,10.6541
273.864,10.0584
273.883,10.0095
273.925,10.3709
273.974,11.5704
274.022,13.5434
274.093,17.4754
274.229,26.2272
274.306,29.7096
274.379,30.9166
274.452,29.701
274.535,25.7998
274.717,13.813
274.772,10.836
274.819,8.93335
274.858,7.78048
274.891,7.11457
274.935,6.65035
274.967,6.58832
275.016,6.87193
275.086,7.83789
275.268,11.1208
275.386,12.4033
275.658,14.3305
275.785,15.011
275.875,14.4822
275.958,12.9554
276.07,9.78517
276.192,6.13762
276.256,4.61132
276.307,3.69542
276.351,3.16493
276.384,2.92064
276.423,2.82085
276.462,2.93551
276.495,3.22143
276.53,3.72933
276.568,4.5601
276.606,5.71904
276.644,7.25014
276.689,9.56169
276.742,13.1139
276.798,17.8828
276.879,26.2249
277.094,51.0263
277.22,61.8373
277.349,68.2759
277.453,69.8459
277.561,66.8331
277.66,59.1838
277.81,41.6482
277.922,28.5144
278.002,21.0012
278.067,16.3646
278.13,12.9741
278.191,10.5905
278.247,9.0408
278.309,7.82919
278.401,6.63311
278.648,4.24218
278.816,2.4628
278.895,1.79153
278.955,1.39455
279.015,1.10766
279.066,0.933008
279.118,0.817032
279.168,0.751281
279.227,0.725057
279.286,0.752153
279.331,0.812498
279.375,0.917204
279.415,1.06154
279.455,1.26923
279.494,1.55987
279.534,1.95684
279.574,2.48625
279.618,3.25373
279.662,4.24695
279.715,5.78657
279.779,8.12713
279.882,12.787
279.995,18.0114
280.087,21.0217
280.179,22.4045
280.331,23.3017
280.395,25.0209
280.446,27.755
280.505,32.7458
280.577,41.6557
280.762,69.9343
280.839,77.6118
280.897,79.5664
280.964,77.1142
281.043,68.4019
281.182,45.0743
281.269,31.2071
281.332,23.2962
281.38,18.6759
281.429,15.3511
281.474,13.3054
281.515,12.2305
281.555,11.7637
281.575,11.7297
281.635,12.2959
281.701,13.9261
281.774,16.76
281.871,21.9316
282.029,31.0393
282.11,33.7957
282.159,34.281
282.238,32.8969
282.328,28.5993
282.473,19.9674
282.523,17.8325
282.564,16.8213
282.605,16.5417
282.649,17.1342
282.704,19.1798
282.771,23.2876
282.945,37.1192
283.022,41.1035
283.082,42.1017
283.157,40.5007
283.246,35.2286
283.403,23.3624
283.465,19.9309
283.513,18.1837
283.56,17.2919
283.605,17.0696
283.714,18.1132
283.827,19.1299
283.832,19.1326
283.912,18.4581
283.997,16.284
284.195,8.77194
284.254,6.98398
284.3,5.91226
284.347,5.19032
284.395,4.80956
284.421,4.7462
284.473,4.887
284.521,5.28037
284.598,6.29455
284.816,9.73751
284.93,10.8866
285.0,11.1383
285.097,10.7642
285.191,9.58949
285.307,7.3102
285.447,4.32279
285.515,3.10536
285.573,2.29808
285.618,1.79458
285.664,1.41304
285.703,1.17307
285.736,1.02862
285.775,0.915497
285.814,0.862232
285.827,0.856944
285.862,0.872082
285.896,0.928813
285.943,1.06857
285.989,1.28266
286.046,1.64822
286.108,2.17591
286.18,2.97527
286.267,4.18601
286.355,5.71671
286.437,7.59006
286.509,9.72687
286.583,12.6087
286.687,17.7725
286.836,25.8187
286.925,29.0051
286.994,29.8372
287.065,28.9744
287.153,25.8062
287.31,17.1484
287.421,11.2767
287.495,8.05736
287.551,6.10619
287.606,4.57888
287.657,3.49233
287.704,2.71516
287.749,2.18545
287.787,1.87049
287.826,1.6759
287.864,1.59758
287.877,1.59714
287.912,1.66528
287.943,1.8079
287.984,2.12519
288.025,2.59667
288.071,3.32287
288.123,4.38468
288.19,6.13804
288.379,12.0584
288.461,13.8726
288.536,14.5109
288.54,14.5124
288.606,14.0582
288.676,12.69
288.787,9.35471
288.898,5.86659
288.965,4.13173
289.017,3.07194
289.062,2.34246
289.107,1.78204
289.145,1.41889
289.181,1.16238
289.22,0.960706
289.259,0.820501
289.303,0.720442
289.344,0.672638
289.375,0.662197
289.406,0.671956
289.448,0.716673
289.49,0.801401
289.531,0.934245
289.573,1.1275
289.614,1.39755
289.659,1.79849
289.704,2.34219
289.749,3.06216
289.794,3.99447
289.844,5.34072
289.893,7.0217
289.951,9.50156
290.01,12.7135
290.077,17.209
290.164,24.5626
290.405,49.06
290.489,54.6692
290.554,56.177
290.632,54.122
290.712,47.9301
290.832,34.0003
290.938,21.5673
291.003,15.2135
291.056,11.1295
291.1,8.4711
291.14,6.64371
291.18,5.2506
291.214,4.39701
291.248,3.82617
291.283,3.5133
291.306,3.43879
291.338,3.51011
291.377,3.85144
291.418,4.52493
291.458,5.52208
291.506,7.10185
291.561,9.44862
291.636,13.5007
291.794,23.1254
291.877,26.7557
291.951,28.0712
291.96,28.0848
292.034,26.989
292.108,23.9853
292.235,16.4148
292.328,10.9147
292.393,7.74028
292.445,5.76976
292.486,4.55901
292.527,3.63739
292.568,2.98387
292.609,2.57814
292.636,2.438
292.664,2.40042
292.693,2.47362
292.728,2.72729
292.763,3.17511
292.799,3.83842
292.834,4.74378
292.877,6.19967
292.92,8.12182
292.973,11.1373
293.032,15.4303
293.121,23.2349
293.246,34.6903
293.33,40.2354
293.405,42.198
293.412,42.2168
293.484,40.7343
293.57,35.6369
293.778,17.9207
293.847,13.245
293.902,10.2894
293.96,7.88202
294.015,6.21486
294.074,4.86722
294.134,3.87275
294.198,3.07822
294.261,2.48964
294.311,2.15953
294.36,1.94386
294.406,1.85893
294.452,1.90592
294.495,2.08674
294.538,2.41907
294.581,2.92112
294.629,3.7032
294.686,4.93944
294.759,6.96447
294.945,13.0091
295.024,14.7914
295.1,15.398
295.168,14.9068
295.241,13.4189
295.354,9.88353
295.465,6.31136
295.529,4.61677
295.581,3.55884
295.626,2.86045
295.667,2.41472
295.701,2.1583
295.733,2.0145
295.765,1.96471
295.797,2.00768
295.83,2.14382
295.874,2.48211
295.92,3.04065
295.967,3.8155
296.025,5.09493
296.094,7.05791
296.316,14.507
296.431,17.2702
296.56,19.6888
296.632,22.0064
296.688,25.028
296.75,30.1852
296.813,37.5655
296.905,51.9235
297.045,75.0613
297.126,83.8254
297.19,86.1612
297.267,82.8808
297.343,73.962
297.522,45.7473
297.579,39.2977
297.615,36.5201
297.66,34.8435
297.683,34.7537
297.739,36.6956
297.796,41.4476
297.881,52.4343
298.006,69.805
298.09,76.985
298.137,78.149
298.208,75.501
298.276,68.4615
298.389,50.8697
298.498,33.0354
298.563,24.4589
298.614,19.2585
298.653,16.4314
298.692,14.5476
298.73,13.6112
298.75,13.4966
298.785,13.8897
298.82,15.0511
298.856,16.9636
298.903,20.6346
298.959,26.5283
299.049,38.5864
299.187,58.096
299.263,65.5114
299.34,68.1741
299.412,65.7605
299.483,59.1131
299.601,42.6639
299.707,27.4936
299.766,20.4623
299.817,15.6466
299.861,12.4817
299.904,10.1755
299.941,8.8608
299.978,8.13556
300.009,7.97022
300.044,8.25284
300.087,9.2822
300.13,11.076
300.172,13.6509
300.222,17.6492
300.286,24.2369
300.382,36.6336
300.513,54.2077
300.604,62.918
300.689,66.4398
300.709,66.554
300.795,64.4264
300.948,54.3315
301.4,22.2004
301.473,18.2108
301.529,16.1832
301.585,15.3237
301.596,15.3069
301.64,15.7677
301.695,17.4863
301.76,21.0566
301.872,29.5259
301.978,37.2295
302.058,40.5027
302.097,40.9217
302.167,39.5941
302.249,34.9672
302.377,24.0966
302.477,15.6493
302.539,11.4193
302.591,8.60751
302.637,6.67588
302.683,5.22936
302.723,4.30559
302.77,3.56065
302.816,3.09105
302.873,2.7551
302.949,2.57209
303.029,2.53127
303.24,2.64225
303.546,3.03017
303.626,3.28038
303.69,3.65634
303.757,4.29347
303.82,5.18375
303.91,6.89141
304.069,10.2528
304.151,11.331
304.207,11.5592
304.278,11.1716
304.359,9.91064
304.491,6.80263
304.588,4.5496
304.656,3.25878
304.707,2.48333
304.759,1.88677
304.804,1.4965
304.852,1.19666
304.894,1.01333
304.939,0.87592
304.984,0.788673
305.052,0.723772
305.109,0.710381
305.166,0.721751
305.256,0.778082
305.34,0.870933
305.403,0.977037
305.465,1.13524
305.517,1.33286
305.57,1.62774
305.61,1.95622
305.649,2.39225
305.688,2.98788
305.727,3.79614
305.765,4.88185
305.803,6.26046
305.843,8.19981
305.884,10.7112
305.929,14.35
305.974,18.9002
306.024,25.321
306.089,35.728
306.169,51.5205
306.398,103.185
306.496,118.451
306.587,123.8
306.679,119.422
306.779,104.987
306.971,67.9632
307.051,56.3934
307.113,50.6475
307.181,47.2368
307.337,45.5647
307.441,43.3228
307.524,38.8132
307.636,29.5802
307.77,17.6637
307.836,12.8395
307.887,9.81319
307.935,7.60316
307.98,6.05382
308.025,4.93869
308.07,4.19233
308.107,3.79817
308.154,3.54758
308.19,3.48813
308.256,3.59251
308.531,4.74313
308.724,5.412
308.805,5.9749
308.883,6.89984
308.959,8.19857
309.202,13.7028
309.291,14.8419
309.332,14.9785
309.416,14.4051
309.506,12.6405
309.737,6.01113
309.807,4.37674
309.864,3.32772
309.916,2.62618
309.962,2.1895
309.993,1.99138
310.028,1.85045
310.064,1.80235
310.099,1.84513
310.135,1.97842
310.174,2.22513
310.218,2.651
310.27,3.324
310.334,4.44349
310.416,6.29648
310.586,10.944
310.75,15.8909
310.833,19.3577
310.902,23.5506
310.973,29.4843
311.056,38.7505
311.238,62.5697
311.326,70.2549
311.394,72.2691
311.475,69.6654
311.578,60.3394
311.717,45.2719
311.802,39.0433
311.867,36.6762
311.913,36.2336
312.004,37.7701
312.147,44.0041
312.416,58.9033
312.527,61.6335
312.534,61.6499
312.643,59.3176
312.847,48.8919
312.917,47.5448
312.991,48.7182
313.115,55.1999
313.228,60.7512
313.275,61.4182
313.355,59.2804
313.441,52.4857
313.559,38.2466
313.676,23.7635
313.741,17.1963
313.793,12.9834
313.843,9.93443
313.886,7.94288
313.93,6.50818
313.976,5.4961
314.022,4.9289
314.075,4.71289
314.127,4.86202
314.179,5.31325
314.236,6.16961
314.298,7.54966
314.36,9.50966
314.423,12.2093
314.491,15.9948
314.599,23.5296
314.717,31.9409
314.798,36.0346
314.875,37.4258
314.953,36.0042
315.025,32.3409
315.147,23.215
315.26,14.4674
315.326,10.3134
315.381,7.52164
315.426,5.74757
315.469,4.41761
315.511,3.41182
315.55,2.74037
315.589,2.26676
315.621,2.01188
315.652,1.85568
315.693,1.78954
315.722,1.83632
315.753,1.96931
315.791,2.26465
315.829,2.71969
315.867,3.35773
315.905,4.20601
315.95,5.54131
316.0,7.41678
316.059,10.3049
316.13,14.7052
316.328,28.7359
316.409,32.7181
316.487,34.1568
316.49,34.1584
316.566,32.8414
316.643,29.2219
316.774,20.0465
316.876,12.8583
316.94,9.21665
316.994,6.72101
317.043,4.94504
317.087,3.71106
317.129,2.8256
317.166,2.22207
317.203,1.76115
317.239,1.41523
317.276,1.16001
317.318,0.953185
317.361,0.813581
317.413,0.706134
317.474,0.646406
317.514,0.635774
317.58,0.663126
317.635,0.736077
317.678,0.839967
317.722,1.00113
317.761,1.20656
317.799,1.49245
317.837,1.88285
317.877,2.43318
317.915,3.12281
317.953,4.00866
317.997,5.33301
318.048,7.28297
318.102,9.92477
318.173,14.1881
318.369,28.1601
318.454,32.5506
318.532,34.1576
318.54,34.1719
318.617,32.8918
318.693,29.3391
318.844,18.9944
318.934,13.1423
318.994,10.0932
319.051,7.89389
319.102,6.51182
319.152,5.60356
319.205,5.06121
319.262,4.78243
319.462,4.50258
319.553,4.07686
319.668,3.18912
319.812,1.96625
319.887,1.45645
319.943,1.15419
320.0,0.926856
320.057,0.767225
320.112,0.664334
320.178,0.594385
320.244,0.567553
320.266,0.566118
320.332,0.580947
320.398,0.624391
320.461,0.699603
320.514,0.800097
320.567,0.954253
320.614,1.16234
320.656,1.42711
320.698,1.79558
320.735,2.22987
320.777,2.90391
320.82,3.80559
320.863,4.98639
320.906,6.49732
320.955,8.68603
321.012,11.9215
321.082,16.9632
321.18,25.5565
321.418,48.2698
321.547,57.7675
321.69,64.6023
321.814,66.7232
321.952,64.08
322.29,47.1471
322.441,42.9605
322.546,42.0661
322.655,43.3153
322.768,47.9379
323.014,64.8202
323.099,67.025
323.187,64.4265
323.274,56.9304
323.508,27.3421
323.574,20.7152
323.631,16.2283
323.68,13.3311
323.731,11.1001
323.791,9.28431
323.861,7.86153
324.001,5.98359
324.239,3.021
324.316,2.23893
324.373,1.78825
324.424,1.48867
324.47,1.29862
324.512,1.19242
324.554,1.14455
324.575,1.14112
324.617,1.17221
324.679,1.30158
324.753,1.55686
324.955,2.42327
325.044,2.64481
325.094,2.68074
325.178,2.58462
325.284,2.24615
325.42,1.72894
325.486,1.57769
325.53,1.55581
325.57,1.61336
325.61,1.76647
325.649,2.03192
325.686,2.41548
325.726,3.00735
325.768,3.8652
325.812,5.08993
325.859,6.81374
325.907,9.07965
325.966,12.5789
326.04,18.1551
326.249,36.2707
326.341,41.8605
326.427,44.0476
326.444,44.1225
326.538,42.7347
326.798,33.9586
327.048,27.8804
327.292,19.3879
327.369,17.6223
327.448,16.7051
327.674,15.8753
327.765,14.5272
327.867,11.9369
328.053,6.1872
328.122,4.43927
328.18,3.25124
328.232,2.42729
328.277,1.87071
328.323,1.44705
328.366,1.1433
328.41,0.922085
328.459,0.75079
328.507,0.63734
328.556,0.564862
328.614,0.514559
328.689,0.487229
328.73,0.483941
328.799,0.492092
328.882,0.522313
328.965,0.580824
329.034,0.665916
329.092,0.782156
329.14,0.934113
329.181,1.1182
329.222,1.37763
329.263,1.74177
329.299,2.19015
329.336,2.78793
329.372,3.56628
329.408,4.57461
329.45,6.07022
329.491,8.00248
329.539,10.8334
329.59,14.7787
329.65,20.4212
329.733,30.1315
329.89,50.3913
329.98,58.8409
330.06,61.9387
330.07,61.985
330.146,59.7908
330.222,53.6634
330.355,37.5985
330.455,25.6406
330.521,19.3221
330.571,15.7169
330.618,13.2615
330.655,11.8678
330.692,10.9231
330.745,10.2121
330.799,10.0592
330.991,10.7757
331.084,10.3797
331.176,9.22552
331.347,6.36088
331.406,5.63253
331.464,5.19422
331.512,5.08327
331.558,5.19605
331.615,5.6111
331.685,6.52993
331.771,8.16709
331.863,10.5795
331.951,13.7007
332.048,18.1997
332.283,31.4581
332.372,34.5724
332.428,35.1424
332.51,33.8097
332.602,29.6321
332.778,18.7669
332.841,15.887
332.893,14.4289
332.934,14.0023
332.979,14.33
333.023,15.4818
333.078,18.0557
333.144,22.6415
333.246,31.8914
333.386,44.8703
333.471,49.8947
333.536,51.2013
333.616,49.4113
333.704,43.5478
333.845,29.5291
333.953,18.8685
334.019,13.5161
334.077,9.77398
334.126,7.26087
334.172,5.47049
334.213,4.21447
334.254,3.25788
334.296,2.54853
334.333,2.08221
334.374,1.71803
334.41,1.50889
334.451,1.37077
334.493,1.33023
334.529,1.37141
334.565,1.48777
334.602,1.68896
334.638,1.99057
334.679,2.47671
334.72,3.15552
334.76,4.07244
334.803,5.35064
334.849,7.12575
334.9,9.67394
334.953,13.0323
335.025,18.7763
335.243,39.3288
335.324,44.7379
335.403,46.8434
335.41,46.8574
335.484,45.259
335.554,41.1535
335.667,31.1462
335.793,19.3076
335.857,14.3699
335.909,11.2071
335.954,9.13759
336.002,7.51407
336.05,6.47455
336.098,5.93486
336.14,5.7997
336.182,5.91104
336.251,6.48945
336.371,8.15201
336.57,11.6867
336.791,15.9245
336.894,16.907
336.916,16.9336
337.004,16.2738
337.089,14.5209
337.207,10.8478
337.337,6.57728
337.408,4.67123
337.467,3.37985
337.515,2.56687
337.562,1.93431
337.605,1.49905
337.645,1.19269
337.681,0.987133
337.717,0.834108
337.761,0.703959
337.806,0.630187
337.841,0.6064
337.859,0.605574
337.897,0.628953
337.936,0.688908
337.974,0.790726
338.012,0.942618
338.051,1.15555
338.094,1.48476
338.137,1.92976
338.181,2.53715
338.229,3.37786
338.282,4.56868
338.349,6.44781
338.441,9.69157
338.586,15.0118
338.673,17.3065
338.754,18.1763
338.763,18.1866
338.845,17.4823
338.943,15.1171
339.106,10.009
339.176,8.35794
339.237,7.4151
339.293,6.99821
339.323,6.92577
339.385,7.05118
339.603,8.37439
339.679,8.50096
339.843,8.25171
339.949,8.46018
340.052,9.36635
340.245,11.8477
340.331,12.2632
340.417,11.8036
340.507,10.4221
340.722,5.77056
340.796,4.54396
340.864,3.77641
340.92,3.37386
340.964,3.19057
341.057,3.02844
341.21,2.8795
341.307,2.59525
341.424,2.04239
341.563,1.33645
341.629,1.07135
341.686,0.908561
341.738,0.821017
341.772,0.799938
341.822,0.82414
341.864,0.902219
341.91,1.04962
341.955,1.271
342.007,1.62541
342.061,2.12688
342.123,2.87696
342.19,3.9126
342.273,5.49761
342.388,8.19615
342.698,16.1143
343.086,23.8331
343.317,29.7334
343.406,30.5933
343.497,29.5185
343.587,26.3535
343.722,19.0669
343.843,12.3172
343.915,9.05599
343.976,6.8514
344.03,5.37178
344.085,4.20585
344.14,3.3579
344.194,2.74313
344.251,2.27417
344.317,1.90793
344.358,1.75235
344.423,1.60658
344.473,1.57777
344.54,1.65018
344.597,1.80687
344.673,2.13135
344.87,3.17298
344.961,3.44222
345.005,3.47675
345.091,3.35417
345.206,2.89905
345.303,2.48787
345.371,2.3572
345.376,2.35642
345.426,2.43894
345.469,2.67914
345.513,3.12081
345.552,3.72709
345.593,4.60081
345.639,5.95288
345.686,7.72667
345.742,10.505
345.808,14.5486
345.921,23.0788
346.052,32.8507
346.14,37.2078
346.215,38.4352
346.299,36.906
346.387,32.5755
346.566,21.4184
346.63,18.5367
346.702,16.6535
346.765,16.1515
346.828,16.5125
347.02,19.0256
347.055,19.1364
347.144,18.4102
347.223,16.5674
347.345,12.2485
347.466,7.79706
347.533,5.80151
347.589,4.48966
347.634,3.70766
347.679,3.16238
347.722,2.851
347.764,2.7389
347.77,2.73718
347.809,2.80602
347.856,3.06406
347.915,3.61547
348.001,4.75078
348.161,7.05966
348.254,7.95492
348.346,8.24211
348.528,7.7391
348.57,7.72646
348.639,8.0848
348.697,8.89675
348.758,10.3653
348.829,12.8659
348.979,19.7781
349.081,24.0103
349.168,26.0074
349.209,26.2417
349.295,25.2656
349.421,21.3512
349.533,17.654
349.598,16.2855
349.657,15.7655
349.682,15.7523
349.776,16.6313
349.97,19.808
350.066,20.3132
350.213,19.9103
350.293,20.294
350.367,21.802
350.446,24.9638
350.578,32.8639
350.691,39.431
350.782,41.9682
350.802,42.0576
350.882,40.5536
350.971,35.751
351.201,17.4484
351.264,13.4693
351.317,10.8775
351.363,9.34927
351.399,8.59167
351.436,8.25067
351.454,8.23554
351.493,8.54125
351.531,9.29451
351.583,10.9586
351.647,13.9893
351.739,19.6852
351.894,30.0142
351.989,34.4728
352.078,36.1625
352.096,36.1984
352.192,34.855
352.536,23.4833
352.753,16.7628
352.953,9.70866
353.027,7.69154
353.076,6.72935
353.113,6.26424
353.163,6.02367
353.201,6.15163
353.245,6.63372
353.299,7.73411
353.36,9.60889
353.449,13.2387
353.612,20.4381
353.7,22.9606
353.77,23.6211
353.852,22.6721
353.941,19.8299
354.165,9.61214
354.231,7.16514
354.286,5.58985
354.334,4.59164
354.369,4.10207
354.41,3.76221
354.441,3.68496
354.473,3.76703
354.517,4.14667
354.561,4.83715
354.61,5.98534
354.664,7.68144
354.739,10.7245
354.957,21.1544
355.047,23.9837
355.12,24.7488
355.202,23.7914
355.283,21.1595
355.512,10.5178
355.576,8.12596
355.634,6.51336
355.686,5.52136
355.739,4.94717
355.784,4.74872
355.802,4.73526
355.84,4.81209
355.916,5.26632
356.078,6.51469
356.16,6.74518
356.242,6.5112
356.33,5.77575
356.552,3.06681
356.623,2.39209
356.673,2.05069
356.711,1.8784
356.761,1.76346
356.781,1.75385
356.832,1.81876
356.883,2.00055
356.946,2.36429
357.168,4.04962
357.258,4.48337
357.325,4.58446
357.416,4.43117
357.574,3.86985
357.614,3.82591
357.654,3.88398
357.697,4.09484
357.746,4.56211
357.795,5.30971
357.848,6.47883
357.913,8.39007
358.012,12.1286
358.15,17.5609
358.235,19.8995
358.318,20.7435
358.32,20.7435
358.402,19.9307
358.486,17.6343
358.638,11.4718
358.738,7.59947
358.803,5.55994
358.856,4.25364
358.903,3.3576
358.949,2.73139
358.985,2.39484
359.02,2.17219
359.067,2.03156
359.085,2.01952
359.125,2.0636
359.171,2.21294
359.25,2.65381
359.422,3.79953
359.509,4.14076
359.558,4.19516
359.641,4.04121
359.729,3.58598
359.966,1.79698
360.043,1.33939
360.106,1.05111
360.159,0.87387
360.213,0.75046
360.266,0.674057
360.319,0.638306
360.337,0.634618
360.393,0.648569
360.452,0.709272
360.502,0.804601
360.551,0.956124
360.596,1.16047
360.636,1.41773
360.675,1.77172
360.715,2.24842
360.751,2.83885
360.788,3.60721
360.831,4.78325
360.873,6.32791
360.918,8.39411
360.968,11.4169
361.023,15.6247
361.087,21.7831
361.178,32.6286
361.344,53.9556
361.432,62.2261
361.52,65.9076
361.536,66.0069
361.614,63.9803
361.71,56.6172
361.955,29.8137
362.037,22.5822
362.112,17.6646
362.18,14.4859
362.238,12.7242
362.3,11.6974
362.353,11.4505
362.423,11.8434
362.561,13.9342
362.674,15.4457
362.735,15.6951
362.825,15.0731
362.918,13.329
363.093,8.94561
363.143,7.98448
363.194,7.3599
363.244,7.15299
363.289,7.36665
363.345,8.19353
363.402,9.63834
363.471,12.1686
363.606,18.6274
363.73,24.1313
363.827,26.6839
363.925,27.4043
364.044,27.0689
