94-Pu-242(n,&gamma;) ENDF/B-VII.1
273.025,18.0453
273.064,24.382
273.103,32.6746
273.146,44.1812
273.195,60.6996
273.256,86.3105
273.451,183.972
273.526,209.734
273.597,219.066
273.6,219.077
273.67,210.572
273.741,187.122
273.86,128.366
273.957,80.6979
274.014,57.5257
274.063,41.7001
274.106,30.7752
274.146,22.7574
274.183,17.1463
274.216,13.2561
274.25,10.1873
274.284,7.92065
274.318,6.29347
274.353,5.16199
274.382,4.49899
274.412,4.06756
274.442,3.81672
274.487,3.69023
274.543,3.81002
274.714,4.65637
274.776,4.76208
274.851,4.59085
274.923,4.13516
275.039,3.0094
275.149,1.91194
275.214,1.38349
275.267,1.05147
275.313,0.8257
275.36,0.650256
275.405,0.524608
275.451,0.433607
275.504,0.359845
275.565,0.304637
275.643,0.260818
275.754,0.223868
275.913,0.190629
276.152,0.156093
276.443,0.126801
276.783,0.103075
277.148,0.0849577
277.55,0.070766
278.063,0.0582665
278.619,0.0492383
279.064,0.0443721
279.509,0.0413313
279.782,0.0407227
279.939,0.0412171
280.073,0.0429944
280.154,0.0458986
280.221,0.051133
280.27,0.058126
280.311,0.0677005
280.353,0.0823736
280.39,0.10184
280.423,0.125937
280.456,0.158357
280.489,0.201256
280.526,0.26502
280.564,0.348658
280.601,0.455654
280.644,0.61398
280.694,0.842571
280.756,1.19839
280.953,2.53938
281.028,2.8879
281.1,3.00641
281.168,2.89662
281.241,2.56795
281.362,1.75385
281.456,1.12189
281.514,0.799006
281.563,0.58007
281.608,0.424018
281.646,0.321173
281.684,0.241579
281.719,0.186258
281.753,0.144256
281.784,0.11566
281.819,0.0915551
281.854,0.0742318
281.89,0.0619403
281.925,0.0533002
281.972,0.0456755
282.018,0.0409207
282.065,0.0378932
282.159,0.034487
282.322,0.0316684
282.649,0.0289628
283.139,0.0270333
283.949,0.0254534
285.399,0.0247096
287.333,0.0257334
288.983,0.028034
290.49,0.0317437
291.746,0.0365405
293.002,0.0440694
293.881,0.0524256
294.572,0.0624734
295.138,0.0747703
295.629,0.0904718
296.029,0.109724
296.315,0.129641
296.602,0.158277
296.842,0.193588
297.032,0.233445
297.212,0.288235
297.341,0.343897
297.462,0.417173
297.548,0.491937
297.616,0.577186
297.668,0.667955
297.72,0.798763
297.765,0.967432
297.803,1.17552
297.836,1.4146
297.868,1.73686
297.901,2.18827
297.934,2.77814
297.966,3.5658
297.998,4.60824
298.03,5.9728
298.064,7.80328
298.098,10.2399
298.137,13.7802
298.175,18.3152
298.216,24.3311
298.268,33.8984
298.33,48.4073
298.425,75.2165
298.544,109.537
298.626,125.686
298.7,130.816
298.77,126.202
298.841,112.981
298.951,82.5152
299.059,51.1567
299.119,36.6191
299.171,26.5113
299.216,19.4856
299.255,14.7191
299.293,10.9767
299.328,8.38786
299.359,6.54573
299.391,5.05802
299.423,3.91653
299.456,3.05078
299.488,2.40054
299.52,1.91583
299.556,1.52583
299.593,1.23116
299.631,1.02255
299.676,0.84865
299.721,0.728991
299.778,0.625193
299.861,0.526597
299.956,0.452797
300.074,0.390352
300.238,0.334068
300.423,0.295298
300.609,0.273284
300.887,0.261471
301.117,0.266886
301.403,0.292583
301.633,0.331986
301.833,0.386306
302.001,0.453985
302.141,0.534241
302.271,0.639486
302.379,0.763196
302.468,0.912638
302.539,1.09026
302.593,1.2863
302.639,1.52765
302.685,1.87768
302.723,2.29566
302.761,2.8822
302.794,3.58038
302.83,4.60059
302.861,5.76524
302.896,7.56287
302.932,9.96138
302.965,12.861
303.001,16.8671
303.041,22.6836
303.081,30.1197
303.128,41.1948
303.179,56.2135
303.249,81.8336
303.445,164.703
303.522,187.339
303.597,195.527
303.6,195.537
303.673,188.076
303.747,167.476
303.863,119.491
303.967,75.2119
304.032,52.502
304.083,38.2291
304.128,28.3064
304.17,20.9655
304.208,15.7774
304.243,12.1363
304.278,9.2155
304.314,7.00233
304.35,5.34872
304.382,4.24101
304.413,3.40196
304.445,2.76925
304.484,2.2127
304.522,1.81534
304.566,1.48918
304.617,1.23426
304.671,1.04997
304.747,0.870983
304.844,0.719678
304.967,0.589657
305.11,0.48471
305.273,0.400815
305.456,0.334481
305.69,0.276334
305.939,0.234065
306.238,0.199646
306.569,0.174306
306.962,0.154915
307.487,0.139784
308.012,0.132256
308.537,0.129633
309.278,0.132036
310.266,0.144149
311.254,0.166351
312.119,0.195939
312.922,0.235801
313.678,0.28955
314.373,0.360462
314.913,0.437863
315.454,0.545637
315.94,0.682916
316.318,0.831431
316.681,1.02723
317.011,1.27531
317.306,1.58551
317.553,1.94441
317.769,2.37259
317.986,2.96555
318.163,3.6441
318.325,4.50117
318.473,5.5988
318.603,6.95665
318.714,8.60587
318.807,10.5433
318.884,12.7864
318.961,15.9293
319.023,19.4179
319.085,24.1638
319.147,30.6551
319.205,38.988
319.261,49.3685
319.323,64.3507
319.392,86.1802
319.468,116.174
319.605,183.034
319.736,244.975
319.826,272.341
319.9,279.902
319.989,268.921
320.079,238.408
320.332,115.981
320.414,83.8853
320.481,63.2087
320.541,48.9812
320.604,37.4653
320.666,29.1581
320.728,23.0668
320.789,18.6104
320.851,15.3271
320.928,12.3571
321.005,10.2263
321.092,8.48095
321.203,6.86576
321.333,5.53334
321.464,4.56087
321.621,3.70964
321.814,2.96488
322.031,2.37516
322.247,1.94945
322.517,1.56522
322.826,1.25506
323.142,1.02813
323.513,0.837565
323.914,0.690845
324.346,0.57787
324.84,0.486747
325.458,0.411836
326.075,0.36945
326.322,0.362167
326.569,0.369425
326.675,0.392698
326.745,0.430955
326.798,0.483234
326.851,0.568439
326.895,0.67605
326.939,0.829225
326.983,1.04135
327.027,1.32675
327.076,1.74178
327.128,2.33195
327.19,3.21455
327.268,4.60043
327.441,7.94513
327.524,9.02665
327.6,9.37383
327.676,9.02589
327.759,7.94502
327.984,3.65905
328.052,2.61282
328.102,1.99483
328.151,1.52637
328.199,1.17172
328.241,0.945161
328.283,0.777255
328.331,0.639732
328.373,0.559777
328.423,0.496969
328.486,0.452505
328.548,0.430899
328.673,0.420225
328.923,0.4392
329.298,0.50061
329.615,0.583186
329.904,0.693749
330.144,0.825326
330.372,1.00206
330.582,1.23532
330.768,1.53349
330.912,1.86018
331.032,2.23508
331.146,2.73244
331.236,3.28956
331.317,4.01044
331.382,4.85295
331.433,5.77738
331.484,7.06069
331.529,8.61197
331.576,10.8756
331.621,13.8513
331.667,17.9859
331.709,23.1163
331.753,30.0199
331.801,40.0745
331.849,53.1119
331.906,72.6342
331.97,101.133
332.062,151.021
332.226,248.515
332.311,284.348
332.39,298.013
332.4,298.171
332.479,286.991
332.554,258.463
332.676,188.838
332.796,118.182
332.868,83.3633
332.923,61.9919
332.974,46.5065
333.022,34.884
333.066,26.9075
333.109,20.7753
333.152,16.1357
333.192,12.8773
333.234,10.3147
333.282,8.17406
333.33,6.63872
333.383,5.4377
333.435,4.57386
333.495,3.85652
333.57,3.21428
333.672,2.60654
333.78,2.15437
333.915,1.74978
334.077,1.40673
334.266,1.12584
334.47,0.911425
334.71,0.732397
334.968,0.595531
335.263,0.483828
335.593,0.394168
335.953,0.323747
336.373,0.264435
336.853,0.215948
337.441,0.174162
338.101,0.141332
338.857,0.114987
339.747,0.0933059
340.716,0.0768132
341.83,0.063207
342.995,0.0530271
344.547,0.043376
346.488,0.0351147
348.429,0.0294424
350.758,0.0246747
353.087,0.0214903
355.028,0.0196167
358.521,0.0176933
360.85,0.0173214
363.179,0.0178538
364.875,0.0190435
366.915,0.0218856
367.948,0.0244428
368.982,0.0283967
369.786,0.0330429
370.476,0.0393541
371.05,0.0475008
371.452,0.056028
371.797,0.0667334
372.084,0.0796526
372.32,0.0948695
372.522,0.113406
372.693,0.135474
372.854,0.165673
372.97,0.197328
373.064,0.235939
373.135,0.280895
373.188,0.331708
373.233,0.393055
373.277,0.481545
373.313,0.581139
373.348,0.717029
373.384,0.902523
373.419,1.15486
373.455,1.49595
373.49,1.95287
373.526,2.55835
373.563,3.39605
373.6,4.49037
373.638,5.89675
373.679,7.91184
373.724,10.6523
373.773,14.4716
373.829,20.0618
373.898,28.3959
374.03,47.9151
374.147,64.18
374.229,71.6305
374.3,73.8019
374.38,71.0584
374.465,62.7686
374.605,42.4212
374.71,27.314
374.776,19.4749
374.833,14.0123
374.88,10.4157
374.924,7.73203
374.964,5.83625
375.001,4.4768
375.038,3.3901
375.075,2.55827
375.106,2.02337
375.137,1.60475
375.168,1.27993
375.205,0.993158
375.241,0.785777
375.277,0.634402
375.317,0.513802
375.357,0.428593
375.405,0.357796
375.451,0.310827
375.522,0.262728
375.607,0.226022
375.721,0.194259
375.863,0.168058
376.017,0.148924
376.206,0.133486
376.394,0.123731
376.646,0.11648
376.989,0.113432
377.446,0.117975
377.903,0.131539
378.269,0.150604
378.482,0.168965
378.604,0.18896
378.68,0.211924
378.741,0.241964
378.794,0.282035
378.847,0.341035
378.896,0.41723
378.944,0.521455
378.993,0.660435
379.048,0.869923
379.106,1.15541
379.175,1.58101
379.282,2.40624
379.428,3.5745
379.521,4.07997
379.604,4.23703
379.68,4.10748
379.774,3.62939
380.012,1.85238
380.088,1.40451
380.151,1.12787
380.206,0.948529
380.265,0.817897
380.311,0.754047
380.371,0.707916
380.432,0.69592
380.523,0.722527
380.644,0.813112
380.773,0.962203
380.886,1.14543
380.999,1.4038
381.083,1.67844
381.163,2.05756
381.226,2.50724
381.282,3.07904
381.333,3.83282
381.378,4.77369
381.423,6.07538
381.463,7.6149
381.502,9.64442
381.546,12.5798
381.589,16.4579
381.632,21.4976
381.678,28.2547
381.728,37.9072
381.783,51.031
381.852,72.0199
381.95,108.768
382.104,171.208
382.202,200.295
382.289,210.923
382.3,211.054
382.38,203.771
382.463,182.351
382.59,133.421
382.717,82.7101
382.79,58.5035
382.847,43.3239
382.903,31.686
382.953,23.5541
382.998,17.8451
383.042,13.5721
383.082,10.6296
383.121,8.36696
383.161,6.64427
383.201,5.34171
383.247,4.21836
383.295,3.39482
383.342,2.80319
383.397,2.31972
383.465,1.90102
383.546,1.56035
383.648,1.27121
383.773,1.02834
383.909,0.841001
384.067,0.683623
384.249,0.554241
384.466,0.443623
384.711,0.355678
384.996,0.283379
385.291,0.230233
385.608,0.18861
385.998,0.151823
386.433,0.122669
386.94,0.0986607
387.448,0.0814953
388.084,0.0663153
388.829,0.0539478
389.557,0.0455418
390.285,0.0396541
391.231,0.0347665
391.959,0.0328463
392.323,0.0325387
392.814,0.0331016
393.305,0.0352491
393.673,0.0385602
393.98,0.0432946
394.226,0.0494116
394.448,0.0581437
394.609,0.067853
394.737,0.0796036
394.821,0.0912838
394.891,0.105929
394.951,0.125341
395.001,0.150034
395.045,0.183033
395.085,0.225356
395.12,0.276727
395.154,0.345573
395.189,0.438321
395.223,0.562453
395.258,0.727169
395.292,0.943533
395.327,1.22452
395.362,1.59397
395.399,2.09849
395.442,2.84368
395.485,3.80135
395.535,5.22063
395.589,7.15889
395.653,10.0667
395.742,15.0044
395.916,25.5489
396.007,29.4387
396.091,30.8977
396.1,30.9122
396.178,29.8493
396.263,26.5918
396.394,18.9674
396.517,11.6511
396.588,8.11951
396.642,5.9956
396.693,4.37071
396.736,3.29629
396.779,2.45008
396.817,1.87086
396.854,1.41816
396.891,1.07934
396.925,0.832339
396.959,0.643181
396.994,0.49988
397.025,0.401738
397.059,0.319241
397.092,0.260478
397.129,0.212172
397.172,0.172427
397.215,0.145026
397.264,0.123634
397.325,0.106088
397.398,0.0926492
397.514,0.0797831
397.639,0.0712071
397.805,0.0643141
397.972,0.0608342
398.139,0.0600963
398.317,0.0623919
398.451,0.0668299
398.585,0.0753984
398.674,0.0861384
398.741,0.100103
398.797,0.119181
398.842,0.142657
398.877,0.169414
398.91,0.202667
398.947,0.253613
398.984,0.323819
399.021,0.419787
399.057,0.549623
399.094,0.723184
399.132,0.962702
399.168,1.25313
399.204,1.62211
399.246,2.1708
399.287,2.86817
399.336,3.90856
399.39,5.34023
399.454,7.4685
399.543,11.1036
399.721,18.9224
399.81,21.6048
399.895,22.6112
399.9,22.6144
399.976,21.8856
400.058,19.6422
400.186,14.3162
400.316,8.59207
400.389,5.97492
400.449,4.26787
400.497,3.1672
400.544,2.32597
400.586,1.7424
400.622,1.34048
400.661,1.00448
400.698,0.761734
400.735,0.576943
400.768,0.449141
400.802,0.3516
400.839,0.271499
400.871,0.218658
400.91,0.172833
400.949,0.140193
400.987,0.116901
401.036,0.0967394
401.094,0.0809021
401.161,0.0690751
401.255,0.0587462
401.38,0.0499877
401.536,0.0426927
401.736,0.0363977
401.959,0.0316348
402.256,0.0274289
402.554,0.0246376
403.034,0.0218325
403.582,0.0201523
404.312,0.0194121
405.128,0.0201055
405.672,0.0214913
406.216,0.0238762
406.771,0.0278564
407.195,0.0325405
407.549,0.0381718
407.874,0.0456567
408.171,0.0555589
408.403,0.0665539
408.614,0.0804258
408.789,0.0964335
408.955,0.117495
409.099,0.143332
409.219,0.174562
409.298,0.204592
409.372,0.245792
409.427,0.291966
409.473,0.347341
409.519,0.426804
409.557,0.518507
409.596,0.64791
409.634,0.827014
409.667,1.0273
409.699,1.28806
409.731,1.62544
409.766,2.10097
409.805,2.79294
409.844,3.70331
409.883,4.88261
409.926,6.58822
409.972,8.93404
410.023,12.2475
410.075,16.5817
410.14,23.2087
410.227,34.2656
410.414,60.1053
410.507,69.1658
410.594,72.4574
410.6,72.4729
410.683,69.821
410.771,61.7972
410.908,43.3466
411.026,27.235
411.094,19.5114
411.153,14.0991
411.207,10.2189
411.253,7.59568
411.294,5.73804
411.336,4.28859
411.375,3.24415
411.413,2.44352
411.447,1.91487
411.48,1.50341
411.515,1.17068
411.552,0.908431
411.589,0.714928
411.625,0.572746
411.662,0.468359
411.707,0.378671
411.749,0.317981
411.804,0.263023
411.869,0.220131
411.943,0.186894
412.042,0.156074
412.171,0.128425
412.326,0.105077
412.518,0.0847898
412.725,0.0694524
412.958,0.0571292
413.242,0.0465899
413.582,0.0378145
413.941,0.0314009
414.338,0.026439
414.735,0.022911
415.293,0.0195076
416.002,0.0167312
416.852,0.01481
417.573,0.0140146
418.01,0.0138552
418.818,0.0141781
419.626,0.0155066
420.165,0.0172571
420.67,0.0200031
421.091,0.0236492
421.427,0.0280506
421.713,0.0334704
421.954,0.040031
422.185,0.0490968
422.362,0.0590929
422.51,0.0707129
422.648,0.0862211
422.747,0.102597
422.825,0.122298
422.885,0.144502
422.934,0.171509
422.977,0.204832
423.018,0.249878
423.059,0.313401
423.096,0.392805
423.133,0.501109
423.17,0.648108
423.206,0.846123
423.241,1.09029
423.275,1.40673
423.31,1.81242
423.35,2.42409
423.39,3.21649
423.435,4.34102
423.479,5.77363
423.528,7.77598
423.588,10.8001
423.659,15.3654
423.77,24.0098
423.921,36.0003
424.011,40.8461
424.099,42.6017
424.1,42.6022
424.181,41.1369
424.263,37.0489
424.396,26.9812
424.522,17.0207
424.596,12.2629
424.659,9.11649
424.714,7.03428
424.758,5.79669
424.801,4.8955
424.84,4.34033
424.879,3.9703
424.929,3.70651
424.996,3.60439
425.152,3.70798
425.253,3.58314
425.337,3.26015
425.455,2.55157
425.62,1.43875
425.7,0.998283
425.762,0.72353
425.817,0.531572
425.866,0.400659
425.912,0.302971
425.954,0.236057
425.995,0.18462
426.037,0.145708
426.078,0.116676
426.125,0.0930162
426.167,0.077938
426.218,0.0646823
426.268,0.0559832
426.335,0.048258
426.418,0.0421591
426.551,0.0361852
426.75,0.0305112
426.987,0.0258515
427.283,0.0217153
427.638,0.0182246
428.098,0.0151491
428.66,0.0126295
429.365,0.0105495
430.135,0.00907308
431.098,0.00787878
432.446,0.00683263
433.601,0.00625189
435.141,0.00573948
438.221,0.00518691
441.301,0.00494193
444.683,0.00485014
450.792,0.00507237
455.194,0.00551
459.156,0.00617395
462.897,0.0072027
465.616,0.00842474
466.936,0.00939244
467.228,0.00987045
467.349,0.0104179
467.44,0.0112848
467.515,0.012597
467.591,0.0147981
467.652,0.0174918
467.714,0.0213938
467.775,0.0267257
467.844,0.0345889
467.921,0.0459471
468.033,0.0664395
468.199,0.0989208
468.299,0.112818
468.395,0.118072
468.401,0.11809
468.497,0.113423
468.604,0.0988212
468.857,0.050625
468.939,0.037963
469.014,0.0291872
469.081,0.0233122
469.148,0.0191558
469.209,0.0166025
469.269,0.0148982
469.36,0.0134417
469.451,0.0127907
469.602,0.0125335
470.09,0.0132542
470.776,0.0151586
471.234,0.0171836
471.565,0.0194299
471.874,0.0226774
472.08,0.0260694
472.235,0.0300563
472.338,0.0344039
472.415,0.0397593
472.479,0.0470067
472.53,0.0560165
472.575,0.0676256
472.613,0.0816171
472.652,0.100801
472.69,0.126998
472.728,0.161773
472.767,0.210305
472.807,0.275198
472.846,0.360898
472.885,0.472544
472.928,0.632218
472.97,0.83471
473.016,1.11215
473.067,1.50974
473.124,2.07048
473.19,2.87969
473.278,4.2325
473.506,8.21052
473.602,9.37422
473.695,9.80961
473.7,9.81069
473.782,9.50013
473.871,8.53605
474.008,6.25872
474.147,3.81072
474.226,2.67081
474.287,1.94986
474.342,1.43378
474.392,1.06339
474.438,0.794049
474.481,0.598778
474.524,0.448266
474.564,0.343408
474.603,0.263185
474.642,0.202637
474.679,0.159627
474.717,0.126308
474.752,0.104176
474.794,0.0839422
474.837,0.0697524
474.888,0.0582171
474.948,0.0496605
475.017,0.0437078
475.102,0.0393279
475.205,0.0362428
475.385,0.033227
475.564,0.0315942
475.924,0.0303504
475.993,0.0303131
476.475,0.0312623
477.026,0.0343074
477.577,0.0391973
478.128,0.0466509
478.59,0.055761
478.985,0.0667356
479.335,0.0801957
479.688,0.0995204
479.99,0.123448
480.225,0.149634
480.461,0.186527
480.64,0.22605
480.808,0.277692
480.948,0.338825
481.055,0.405202
481.133,0.474521
481.202,0.560689
481.26,0.66659
481.315,0.807754
481.366,0.994529
481.408,1.21073
481.45,1.50406
481.492,1.90198
481.534,2.43967
481.576,3.16106
481.615,4.04702
481.654,5.19035
481.699,6.88631
481.743,9.0495
481.792,12.1431
481.846,16.5303
481.902,22.328
481.965,30.4759
482.049,43.9513
482.293,90.3598
482.391,104.071
482.485,109.68
482.5,109.792
482.59,105.833
482.679,94.8406
482.818,69.3692
482.962,41.9572
483.039,29.8564
483.102,21.8369
483.161,15.8959
483.214,11.7526
483.258,9.01715
483.302,6.86384
483.346,5.19838
483.39,3.93106
483.431,3.03303
483.473,2.34486
483.515,1.83238
483.557,1.45327
483.599,1.17376
483.646,0.950185
483.696,0.776969
483.755,0.637167
483.822,0.52901
483.902,0.442379
483.99,0.3761
484.116,0.309936
484.268,0.254483
484.461,0.204949
484.685,0.165254
484.92,0.136038
485.189,0.112348
485.529,0.0916056
485.882,0.0767739
486.306,0.0645466
486.736,0.0560172
487.328,0.0483541
488.069,0.0426411
488.957,0.0392024
489.845,0.0381929
490.837,0.039212
492.158,0.04348
492.94,0.0484423
493.392,0.0537839
493.543,0.057938
493.637,0.0633627
493.706,0.0705396
493.768,0.0812138
493.818,0.0942097
493.868,0.112923
493.917,0.139449
493.967,0.17635
494.017,0.226599
494.067,0.293461
494.119,0.385738
494.175,0.510799
494.237,0.689419
494.313,0.963709
494.427,1.47154
494.595,2.25771
494.694,2.58802
494.789,2.72082
494.8,2.72231
494.895,2.61508
494.994,2.30511
495.182,1.43563
495.293,0.951869
495.369,0.68406
495.434,0.504011
495.492,0.379688
495.542,0.29765
495.591,0.234973
495.641,0.18833
495.696,0.151403
495.752,0.126356
495.807,0.109898
495.871,0.0982968
495.958,0.0901402
496.097,0.0862141
496.376,0.0881029
496.934,0.0988644
497.631,0.119009
498.275,0.1455
498.877,0.180637
499.383,0.222059
499.835,0.273351
500.222,0.333754
500.587,0.412175
500.932,0.515309
501.238,0.644986
501.502,0.801947
501.738,1.00007
501.926,1.21848
502.109,1.51267
502.268,1.87352
502.404,2.31325
502.511,2.80752
502.61,3.45683
502.684,4.13839
502.762,5.15523
502.832,6.4628
502.894,8.08217
502.954,10.1811
503.012,12.9306
503.07,16.5675
503.13,21.5066
503.194,28.3875
503.259,37.1595
503.341,51.2036
503.44,72.3597
503.681,130.585
503.797,150.099
503.9,156.182
504.003,150.038
504.115,131.387
504.408,61.6575
504.494,44.8418
504.562,33.9846
504.627,25.8781
504.692,19.5824
504.75,15.2392
504.808,11.9237
504.866,9.42609
504.925,7.51552
504.989,6.0166
505.053,4.92686
505.117,4.12452
505.191,3.44893
505.277,2.87212
505.384,2.35813
505.513,1.92281
505.669,1.5517
505.831,1.27586
506.029,1.02966
506.255,0.829917
506.481,0.684523
506.782,0.544589
507.083,0.444328
507.438,0.358589
507.815,0.292692
508.288,0.233319
508.804,0.187567
509.406,0.149926
510.009,0.123131
510.762,0.0991464
511.622,0.0800232
512.461,0.0668392
513.515,0.0551192
514.569,0.0469219
515.945,0.039642
517.322,0.0349707
518.766,0.0319795
520.751,0.0301408
521.292,0.030112
523.407,0.0315894
524.874,0.0345135
526.397,0.0399491
527.658,0.047126
528.657,0.0558076
529.489,0.0661383
530.245,0.079394
530.987,0.0979823
531.584,0.119484
532.129,0.147169
532.606,0.181381
533.029,0.22438
533.4,0.277505
533.718,0.341231
534.02,0.426757
534.27,0.526243
534.482,0.643129
534.675,0.790487
534.834,0.958093
534.987,1.18471
535.112,1.4504
535.216,1.7718
535.299,2.1438
535.375,2.63798
535.439,3.22465
535.503,4.05096
535.556,4.99471
535.612,6.33711
535.663,7.98827
535.716,10.2194
535.769,13.1269
535.823,17.0148
535.88,22.1503
535.946,29.7699
536.019,40.319
536.116,57.8628
536.367,111.522
536.473,128.563
536.576,136.269
536.6,136.563
536.7,131.522
536.794,118.632
536.939,89.0775
537.099,54.8301
537.19,38.8424
537.26,28.9801
537.323,21.8023
537.385,16.3915
537.439,12.6632
537.493,9.78638
537.548,7.60237
537.599,6.06399
537.652,4.85127
537.712,3.83649
537.773,3.10813
537.839,2.53878
537.905,2.13021
537.981,1.79218
538.075,1.49115
538.181,1.25064
538.317,1.02915
538.476,0.844768
538.646,0.701462
538.851,0.576283
539.066,0.480017
539.339,0.392296
539.656,0.32054
539.989,0.267831
540.413,0.221778
540.836,0.190956
541.321,0.167905
541.926,0.151659
542.41,0.146402
542.652,0.146063
543.284,0.152295
543.705,0.162992
544.232,0.186267
544.647,0.215608
545.018,0.254409
545.371,0.308418
545.674,0.37608
545.935,0.459093
546.176,0.569526
546.362,0.689445
546.538,0.849298
546.69,1.04688
546.798,1.24762
546.901,1.51894
546.984,1.84504
547.058,2.26948
547.123,2.80744
547.184,3.51841
547.238,4.40553
547.292,5.61832
547.346,7.26707
547.401,9.48571
547.455,12.4653
547.513,16.5797
547.57,21.9069
547.636,29.7433
547.709,40.7981
547.803,58.686
548.072,120.079
548.174,137.43
548.278,145.665
548.3,145.921
548.397,140.848
548.501,125.362
548.669,87.6959
548.808,56.3121
548.896,39.9328
548.969,28.9845
549.033,21.6034
549.093,16.1388
549.148,12.237
549.204,9.26902
549.257,7.15823
549.311,5.53673
549.365,4.34387
549.419,3.47092
549.473,2.83201
549.535,2.30505
549.6,1.91159
549.675,1.59273
549.768,1.3152
549.885,1.07447
550.009,0.896131
550.182,0.719159
550.368,0.585471
550.585,0.473881
550.826,0.384866
551.087,0.31551
551.371,0.259958
551.718,0.210963
552.127,0.16991
552.56,0.138822
553.056,0.113303
553.663,0.0912334
554.356,0.0736542
555.143,0.0597825
555.984,0.0493967
556.889,0.0414268
557.915,0.0349467
559.145,0.0296465
560.621,0.0252906
561.934,0.022776
563.246,0.0212267
564.558,0.0205152
565.215,0.0204527
566.56,0.0211208
567.906,0.02306
568.939,0.0259321
569.801,0.0298989
570.49,0.0346629
571.093,0.0406621
571.697,0.0495815
572.165,0.0596729
572.597,0.073053
572.968,0.0895158
573.284,0.109344
573.58,0.135779
573.836,0.168689
574.032,0.2036
574.227,0.252377
574.386,0.309369
574.5,0.366839
574.591,0.431118
574.679,0.521218
574.747,0.624838
574.806,0.75246
574.854,0.900383
574.903,1.10286
574.952,1.38165
575.001,1.7657
575.041,2.19298
575.082,2.74624
575.123,3.45754
575.169,4.5089
575.215,5.84992
575.266,7.80621
575.317,10.3323
575.375,13.9839
575.433,18.6786
575.502,25.5284
575.585,35.8357
575.719,56.1178
575.871,79.6079
575.983,92.1689
576.084,96.9862
576.1,97.0735
576.194,93.8783
576.287,84.9498
576.435,63.4817
576.602,37.6015
576.692,26.2412
576.763,18.9625
576.827,13.8665
576.881,10.4704
576.933,7.88123
576.985,5.8821
577.03,4.53519
577.076,3.49469
577.121,2.70093
577.162,2.15821
577.203,1.73909
577.251,1.36233
577.3,1.08873
577.349,0.889891
577.407,0.720378
577.466,0.601875
577.524,0.516784
577.603,0.436042
577.687,0.374067
577.817,0.30722
577.973,0.251636
578.142,0.208452
578.37,0.167047
578.598,0.137644
578.871,0.112264
579.19,0.0912919
579.542,0.0748867
579.975,0.0608483
580.479,0.0496944
580.98,0.042086
581.681,0.0347943
582.402,0.0298932
583.364,0.0259173
584.325,0.0238184
585.287,0.0230628
586.303,0.0235272
587.32,0.0253895
588.252,0.028723
589.014,0.0331777
589.65,0.0387037
590.171,0.0450176
590.729,0.0547683
591.207,0.067009
591.616,0.082125
591.967,0.10055
592.273,0.123223
592.538,0.150722
592.782,0.186428
592.999,0.231597
593.184,0.287238
593.329,0.349554
593.449,0.425759
593.533,0.504165
593.612,0.612401
593.673,0.732343
593.733,0.904004
593.784,1.11233
593.836,1.40203
593.886,1.78951
593.934,2.29953
593.982,2.98615
594.03,3.90121
594.077,5.05682
594.125,6.60538
594.179,8.86547
594.233,11.7785
594.292,15.7725
594.36,21.7318
594.438,30.1424
594.544,44.3619
594.763,76.9516
594.882,89.7118
594.985,94.3432
595.0,94.4174
595.099,91.0675
595.195,82.0793
595.354,59.8134
595.509,36.9067
595.602,25.6062
595.671,18.8717
595.734,13.8984
595.791,10.4044
595.842,7.90703
595.891,6.04758
595.938,4.6731
595.984,3.60875
596.031,2.79504
596.077,2.17978
596.126,1.69683
596.169,1.3808
596.221,1.1004
596.272,0.898784
596.333,0.732655
596.4,0.605665
596.472,0.511906
596.568,0.427435
596.688,0.357254
596.829,0.301239
597.001,0.254046
597.173,0.221224
597.386,0.193917
597.613,0.176888
597.84,0.17048
597.878,0.170474
598.013,0.173372
598.159,0.183499
598.255,0.197405
598.352,0.222985
598.425,0.256848
598.486,0.302168
598.534,0.356045
598.583,0.432947
598.631,0.542343
598.674,0.674568
598.718,0.860494
598.761,1.10501
598.804,1.42854
598.848,1.85143
598.895,2.45927
598.943,3.25005
598.992,4.29504
599.044,5.70091
599.102,7.67682
599.163,10.315
599.24,14.4157
599.348,21.5125
599.577,38.1585
599.683,43.6535
599.786,45.9004
599.8,45.9313
599.895,44.3873
599.991,40.0787
600.127,30.8167
600.303,17.9507
600.39,12.695
600.464,9.06697
600.526,6.64126
600.583,4.90778
600.637,3.62604
600.684,2.75324
600.731,2.07482
600.778,1.55621
600.823,1.1797
600.867,0.907213
600.91,0.702195
600.953,0.549338
600.997,0.436183
601.045,0.345017
601.093,0.280174
601.147,0.229286
601.201,0.193947
601.268,0.163754
601.349,0.139773
601.443,0.121028
601.593,0.101203
601.766,0.0857032
602.008,0.0707764
602.299,0.0587331
602.668,0.0485653
603.111,0.0405994
603.54,0.0355091
604.103,0.0312636
604.666,0.0288584
605.229,0.0276883
605.51,0.0275673
606.071,0.0283448
606.632,0.0306841
607.053,0.0338666
607.473,0.0388888
607.854,0.0459051
608.153,0.0541603
608.403,0.0640109
608.655,0.078368
608.859,0.0953706
609.029,0.115966
609.161,0.139659
609.246,0.162102
609.321,0.190496
609.385,0.226075
609.438,0.268538
609.489,0.326017
609.54,0.40754
609.583,0.501426
609.625,0.627578
609.668,0.79653
609.71,1.02147
