94-Pu-238(n,&gamma;) ENDF/B-VII.1
464.798,185.538
464.896,210.201
464.995,219.91
465.0,219.929
465.095,211.762
465.186,190.155
465.339,136.454
465.481,85.8449
465.562,61.9398
465.633,45.2437
465.695,33.9027
465.751,25.7597
465.808,19.5251
465.859,15.3061
465.909,12.0871
465.96,9.65553
466.01,7.82956
466.066,6.35029
466.129,5.13446
466.2,4.17679
466.283,3.4081
466.381,2.78468
466.5,2.27315
466.634,1.86842
466.8,1.51591
466.993,1.22745
467.218,0.992535
467.455,0.817562
467.747,0.66539
468.079,0.546304
468.41,0.463759
468.789,0.399172
469.168,0.357309
469.547,0.333366
469.926,0.325911
470.343,0.339691
470.692,0.376341
470.97,0.43295
471.173,0.500241
471.341,0.583247
471.474,0.680273
471.597,0.813513
471.686,0.962008
471.753,1.12662
471.808,1.32219
471.864,1.60079
471.914,1.9576
471.961,2.41721
472.005,3.02039
472.05,3.83718
472.094,4.93536
472.139,6.39684
472.185,8.4087
472.23,10.9208
472.28,14.5708
472.33,19.2481
472.384,25.578
472.449,35.1829
472.527,49.5608
472.658,79.256
472.814,114.128
472.914,128.765
473.0,133.091
473.095,127.787
473.19,113.189
473.357,75.4456
473.475,49.1168
473.549,35.4399
473.611,26.2775
473.666,19.6091
473.718,14.6983
473.768,11.0146
473.813,8.476
473.858,6.51135
473.898,5.12273
473.943,3.96742
473.988,3.10591
474.032,2.46827
474.077,1.99814
474.129,1.60303
474.184,1.30721
474.249,1.07107
474.314,0.90861
474.407,0.750644
474.504,0.638093
474.634,0.530972
474.789,0.440003
474.975,0.36289
475.209,0.294685
475.473,0.241152
475.762,0.19962
476.1,0.165212
476.527,0.134854
477.032,0.110197
477.613,0.0907179
478.249,0.0757749
478.98,0.0634963
479.899,0.0528377
481.001,0.0438326
482.287,0.0366326
483.757,0.031119
485.15,0.0276905
487.125,0.0251389
487.952,0.0248467
489.193,0.0256637
490.124,0.0276794
490.898,0.0308275
491.593,0.0358278
492.173,0.0426251
492.627,0.0509328
493.022,0.0618301
493.323,0.0739121
493.587,0.0888195
493.806,0.106089
494.007,0.127904
494.204,0.158386
494.367,0.194872
494.499,0.238034
494.586,0.279685
494.663,0.331915
494.727,0.395258
494.782,0.472513
494.837,0.583028
494.884,0.716956
494.931,0.902798
494.972,1.1213
495.016,1.43647
495.06,1.85997
495.104,2.42346
495.147,3.16419
495.191,4.1244
495.241,5.52423
495.29,7.3272
495.346,9.96262
495.408,13.5922
495.48,18.9632
495.574,27.5945
495.789,49.663
495.892,57.1971
495.99,60.1111
496.0,60.1361
496.09,58.0413
496.178,52.4159
496.322,38.4262
496.47,23.3396
496.549,16.7073
496.611,12.3778
496.669,9.16118
496.721,6.88781
496.773,5.11079
496.82,3.8633
496.862,2.99069
496.904,2.31303
496.947,1.79338
496.989,1.39923
497.034,1.08417
497.074,0.881492
497.121,0.701125
497.168,0.571029
497.222,0.463506
497.282,0.382824
497.348,0.321266
497.423,0.272354
497.517,0.229615
497.639,0.190719
497.78,0.158721
497.95,0.13094
498.163,0.106019
498.413,0.0855122
498.658,0.0712337
498.959,0.0585326
499.31,0.0480454
499.655,0.040861
499.914,0.0373206
500.0,0.0365018
500.0,7.95494
541.027,7.5345
577.017,7.20768
618.239,6.87323
671.61,6.49231
731.915,6.1176
791.308,5.79516
857.609,5.48044
905.971,5.27571
967.62,5.04011
1044.27,4.78084
1132.64,4.51962
1216.07,4.30279
1294.1,4.12162
1399.39,3.90452
1494.08,3.73164
1607.08,3.54811
1697.4,3.4164
1842.5,3.22796
2000.0,3.04991
2151.15,2.90432
2286.41,2.78782
2447.07,2.66358
2631.75,2.5366
2809.85,2.42751
3000.0,2.3231
3288.4,2.19253
3550.98,2.0889
3868.16,1.97926
4224.94,1.87221
4486.89,1.80256
4822.75,1.7224
5000.0,1.68366
5438.79,1.60452
5931.65,1.5268
6520.4,1.4463
7000.0,1.38872
7652.86,1.327
8182.15,1.28251
9045.53,1.21856
10000.0,1.1578
10905.1,1.11562
12160.7,1.06475
13322.1,1.02396
14746.4,0.980368
15913.7,0.948897
17840.3,0.903575
20000.0,0.860418
22133.6,0.828511
23882.0,0.805359
26766.7,0.771839
30000.0,0.739714
33676.8,0.708587
37121.0,0.683463
41756.4,0.654341
44286.9,0.640249
50000.0,0.688657
53705.0,0.66123
60000.0,0.618242
60000.0,0.618225
77500.0,0.522744
97400.4,0.453133
124900.0,0.393792
162019.0,0.344036
211803.0,0.30706
286633.0,0.275896
400000.0,0.252261
548882.0,0.242634
600000.0,0.241552
800000.0,0.218921
1000000.0,0.211999
1200000.0,0.17352
1474350.0,0.141284
1924500.0,0.0992236
2193860.0,0.0783372
2460890.0,0.0630849
2737390.0,0.0492825
3042130.0,0.0381206
3282850.0,0.030915
3657720.0,0.0224982
3925400.0,0.0179661
4241420.0,0.0136153
4586010.0,0.0100938
4859430.0,0.00789228
5201310.0,0.00581382
5463090.0,0.0046165
5757020.0,0.00359906
6030170.0,0.0028855
6357540.0,0.00227511
6560770.0,0.00199005
7121780.0,0.00143856
7500000.0,0.00113498
8000000.0,0.00106329
8500000.0,0.00104651
9500000.0,0.00105935
1.175E7,9.98968E-4
1.225E7,9.55562E-4
1.26866E7,8.89751E-4
1.42478E7,6.00403E-4
1.5124E7,4.82586E-4
1.6E7,3.99479E-4
1.69986E7,3.34023E-4
1.8E7,2.87468E-4
1.95E7,2.40626E-4
2.13728E7,2.04954E-4
2.35E7,1.8012E-4
2.6E7,1.61997E-4
3.0E7,1.44955E-4
