92-U-236(n,&gamma;) ENDF/B-VII.1
277.836,0.0784942
278.439,0.0650765
279.095,0.0550635
279.882,0.0472468
280.669,0.0420774
281.456,0.0388839
282.506,0.0373428
283.516,0.0387894
284.274,0.0420626
284.908,0.0475579
285.384,0.0543857
285.765,0.0625873
286.098,0.0732174
286.384,0.0865565
286.622,0.102441
286.84,0.123236
287.039,0.15066
287.21,0.184993
287.345,0.223991
287.462,0.272778
287.539,0.319845
287.608,0.381
287.661,0.450943
287.706,0.539724
287.743,0.646718
287.78,0.799834
287.814,0.995354
287.844,1.23375
287.875,1.57325
287.907,2.03472
287.938,2.65723
287.97,3.48867
287.999,4.49786
288.03,5.90241
288.062,7.70912
288.098,10.3699
288.137,14.1079
288.178,19.1923
288.223,26.2315
288.275,36.5363
288.342,52.7191
288.529,104.63
288.608,119.527
288.68,124.245
288.747,120.073
288.819,107.376
288.93,77.6018
289.039,47.2342
289.099,33.4837
289.15,24.058
289.195,17.4863
289.236,12.7855
289.273,9.53203
289.309,7.06983
289.34,5.40624
289.372,4.11841
289.401,3.17586
289.431,2.45496
289.461,1.90912
289.488,1.53509
289.518,1.22014
289.548,0.986026
289.578,0.812226
289.613,0.666568
289.65,0.554395
289.695,0.461654
289.74,0.397749
289.8,0.338904
289.871,0.290399
289.976,0.241709
290.102,0.201274
290.242,0.169444
290.433,0.139125
290.663,0.114947
290.925,0.0967726
291.219,0.0833299
291.586,0.0727012
291.952,0.0662865
292.556,0.0608806
293.159,0.059268
293.973,0.0615094
294.787,0.0672512
295.568,0.0766015
296.401,0.0918561
297.116,0.111104
297.723,0.134397
298.294,0.165024
298.789,0.202359
299.227,0.248348
299.628,0.306645
299.979,0.377315
300.318,0.472932
300.581,0.576124
300.844,0.718674
301.063,0.883832
301.251,1.07714
301.433,1.33398
301.587,1.63408
301.726,2.01075
301.845,2.45732
301.952,3.01789
302.041,3.68896
302.114,4.4745
302.172,5.37152
302.229,6.59091
302.279,8.12853
302.323,9.98905
302.367,12.5259
302.412,16.0985
302.456,20.8009
302.499,27.0851
302.543,35.4494
302.589,46.5167
302.641,63.1907
302.699,86.5901
302.769,122.323
302.99,256.24
303.067,288.952
303.146,301.78
303.15,301.804
303.218,293.018
303.303,259.855
303.429,184.137
303.541,116.604
303.609,83.1263
303.665,60.9228
303.716,45.1229
303.892,15.7634
303.937,12.2827
303.983,9.69097
304.027,7.90806
304.077,6.4318
304.128,5.36861
304.184,4.50033
304.262,3.65476
304.356,2.96231
304.46,2.42913
304.591,1.94928
304.732,1.58419
304.901,1.27097
305.099,1.01265
305.312,0.81462
305.562,0.648949
305.844,0.517321
306.145,0.417241
306.484,0.336392
306.878,0.269095
307.286,0.21908
307.787,0.174937
308.313,0.141982
308.915,0.114899
309.567,0.093874
310.369,0.0755029
311.114,0.0634421
312.118,0.0518522
312.979,0.0448989
314.127,0.0387497
314.988,0.0361355
315.753,0.0352166
316.536,0.0363681
317.057,0.0389478
317.449,0.0424872
317.84,0.0482603
318.158,0.0557612
318.422,0.0653437
318.634,0.0766015
318.824,0.0912617
318.99,0.109665
319.128,0.13177
319.238,0.157348
319.33,0.189422
319.394,0.223948
319.445,0.264528
319.491,0.319181
319.529,0.385261
319.567,0.479619
319.602,0.599405
319.636,0.765598
319.667,0.966014
319.699,1.24711
319.731,1.62202
319.763,2.11701
319.795,2.76301
319.828,3.59546
319.861,4.71027
319.898,6.26537
319.939,8.51411
319.985,11.7294
320.034,16.0828
320.094,22.7246
320.177,34.043
320.333,57.1602
320.417,65.8365
320.493,68.9842
320.5,69.0034
320.576,66.3306
320.652,58.9537
320.776,41.1839
320.88,26.0213
320.942,18.5297
320.994,13.4363
321.04,9.85878
321.082,7.27781
321.122,5.3783
321.159,4.02262
321.191,3.0986
321.223,2.37699
321.255,1.82075
321.287,1.39713
321.318,1.08783
321.349,0.854409
321.38,0.679426
321.411,0.548831
321.446,0.442378
321.48,0.36544
321.519,0.304199
321.565,0.253244
321.618,0.213178
321.679,0.182197
321.75,0.157329
321.848,0.13285
321.97,0.111132
322.118,0.0925011
322.312,0.0752607
322.507,0.0632261
322.741,0.0529876
323.05,0.0436711
323.421,0.0361551
323.853,0.0303552
324.348,0.026023
325.089,0.0219646
325.954,0.0191662
326.696,0.0177669
327.851,0.0167855
328.185,0.0167347
328.852,0.016959
329.603,0.0178395
330.354,0.0196968
330.98,0.0224144
331.501,0.0261305
331.919,0.0308349
332.284,0.037019
332.596,0.0449433
332.857,0.0547178
333.06,0.0656103
333.235,0.0785908
333.396,0.0953895
333.545,0.117516
333.645,0.138303
333.735,0.164947
333.797,0.191478
333.851,0.224831
333.897,0.266287
333.936,0.315344
333.973,0.381186
334.011,0.473766
334.042,0.57957
334.073,0.720795
334.107,0.930664
334.138,1.18657
334.171,1.55176
334.204,2.02352
334.236,2.63849
334.269,3.43021
334.301,4.43596
334.34,5.93313
334.378,7.88428
334.421,10.6011
334.47,14.5338
334.526,20.1642
334.6,29.4428
334.791,56.5702
334.876,64.9902
334.955,68.0464
334.96,68.0585
335.03,65.9375
335.104,59.4469
335.219,43.9853
335.345,26.1172
335.413,18.1354
335.466,13.1132
335.513,9.63971
335.556,7.13026
335.593,5.40612
335.63,4.05454
335.663,3.12992
335.695,2.40526
335.729,1.82145
335.764,1.38107
335.795,1.07868
335.823,0.869235
335.854,0.691011
335.885,0.557121
335.919,0.448233
335.957,0.359835
335.996,0.297639
336.043,0.245917
336.089,0.210219
336.151,0.177466
336.238,0.147076
336.347,0.121608
336.477,0.100275
336.623,0.0831728
336.797,0.0685193
337.016,0.0555383
337.255,0.0456587
337.535,0.0376211
337.834,0.0315679
338.194,0.0264254
338.593,0.0224289
339.092,0.0189997
339.691,0.0162867
340.489,0.013912
341.487,0.012091
342.485,0.0110178
343.923,0.0100594
345.839,0.00945521
347.378,0.00931387
349.335,0.00948365
351.814,0.0102408
353.38,0.0113458
354.163,0.01242
354.816,0.0140976
355.207,0.0159434
355.468,0.0180455
355.681,0.0209444
355.788,0.0233529
355.876,0.0266539
355.938,0.0305222
355.992,0.035844
356.036,0.0426915
356.071,0.0506052
356.107,0.0616368
356.142,0.0769827
356.178,0.0982077
356.209,0.123166
356.24,0.155799
356.276,0.205025
356.311,0.270292
356.348,0.360768
356.383,0.467407
356.423,0.626356
356.462,0.82884
356.51,1.13505
356.563,1.57083
356.624,2.1928
356.713,3.30543
356.867,5.40042
356.955,6.26523
357.036,6.61601
357.05,6.62341
357.131,6.35956
357.212,5.63257
357.348,3.84428
357.457,2.41104
357.522,1.71352
357.575,1.24962
357.62,0.931458
357.666,0.680862
357.706,0.510379
357.746,0.378593
357.78,0.29138
357.812,0.227016
357.845,0.176994
357.877,0.138572
357.909,0.109375
357.942,0.0873991
357.974,0.0709926
358.012,0.0571258
358.049,0.0473859
358.093,0.0397528
358.146,0.0336557
358.209,0.0292759
358.294,0.025901
358.421,0.0230916
358.632,0.0205518
358.801,0.019347
359.139,0.0179991
359.688,0.0172088
359.899,0.0171447
360.955,0.0178621
362.326,0.0202623
363.43,0.0234475
364.376,0.0276639
365.016,0.0321288
365.417,0.0366749
365.658,0.0412824
365.779,0.0455646
365.847,0.0498171
365.916,0.057296
365.965,0.0659658
366.013,0.0793659
366.055,0.0965173
366.09,0.116451
366.124,0.143228
366.159,0.178828
366.194,0.225598
366.232,0.293175
366.27,0.379902
366.307,0.491901
366.352,0.659363
366.396,0.8724
366.446,1.1778
366.509,1.65652
366.589,2.39899
366.773,4.30095
366.863,4.95015
366.946,5.17643
366.95,5.17703
367.033,4.9704
367.122,4.347
367.359,1.94343
367.43,1.35896
367.483,1.00784
367.531,0.751623
367.573,0.578061
367.615,0.44193
367.656,0.337702
367.698,0.260245
367.735,0.208693
367.776,0.166725
367.817,0.137112
367.858,0.116653
367.907,0.100668
367.962,0.0901012
368.03,0.0836127
368.121,0.080714
368.303,0.0824141
368.575,0.091446
368.879,0.108085
369.133,0.129334
369.346,0.155137
369.527,0.186659
369.682,0.22525
369.815,0.273429
369.908,0.322859
369.982,0.381655
370.037,0.446907
370.085,0.528741
370.13,0.637451
370.167,0.764407
370.204,0.938722
370.241,1.17873
370.278,1.50863
370.315,1.95967
370.348,2.50148
370.381,3.20794
370.415,4.11986
370.453,5.50594
370.493,7.36708
370.535,9.89675
370.576,13.1308
370.625,17.9804
370.677,24.458
370.742,34.5819
370.825,50.5314
371.001,87.1809
371.09,100.213
371.172,105.038
371.18,105.075
371.263,100.922
371.346,89.4741
371.485,61.0758
371.594,38.8527
371.664,27.247
371.722,19.4668
371.772,14.2218
371.818,10.4339
371.859,7.7904
371.896,5.95781
371.936,4.45404
371.971,3.41446
372.007,2.62088
372.043,2.02221
372.075,1.61052
372.107,1.29698
372.145,1.02491
372.182,0.833022
372.219,0.693594
372.265,0.570763
372.312,0.486287
372.367,0.416749
372.438,0.357391
372.517,0.313218
372.643,0.265881
372.8,0.227195
372.99,0.196769
373.184,0.176796
373.443,0.160738
373.831,0.150126
374.022,0.148882
374.456,0.15346
374.952,0.169468
375.448,0.197567
375.882,0.234959
376.292,0.286172
376.639,0.348105
376.951,0.42587
377.249,0.530475
377.504,0.657194
377.73,0.815248
377.922,1.00082
378.095,1.23449
378.244,1.513
378.381,1.87154
378.492,2.28838
378.581,2.75578
378.662,3.36304
378.723,4.01435
378.785,4.94387
378.841,6.13157
378.89,7.59532
378.938,9.49758
378.987,12.1805
379.036,15.8071
379.086,20.6444
379.131,26.3468
379.182,34.5968
379.24,46.6444
379.304,63.409
379.38,88.3213
379.619,179.064
379.706,202.398
379.796,211.568
379.8,211.586
379.877,205.314
379.973,181.66
380.116,127.896
380.237,82.2658
380.312,58.8987
380.376,43.0816
380.432,32.0811
380.483,24.3962
380.531,18.7887
380.577,14.7271
380.622,11.6195
380.668,9.26588
380.714,7.4467
380.764,6.02157
380.821,4.84848
380.877,4.01092
380.934,3.39894
381.005,2.84138
381.093,2.34634
381.2,1.92687
381.324,1.57789
381.473,1.27823
381.653,1.02071
381.845,0.826823
382.068,0.664536
382.316,0.53546
382.6,0.429892
382.89,0.351586
383.23,0.284787
383.634,0.228023
384.081,0.18337
384.549,0.149545
385.116,0.120048
385.725,0.0974458
386.406,0.0792435
387.171,0.0645555
388.078,0.0521445
389.085,0.0424712
390.111,0.0355174
391.283,0.0296578
392.749,0.0245424
394.214,0.020984
395.679,0.0184795
397.438,0.0164519
400.369,0.014663
402.127,0.0143269
404.326,0.0147825
406.231,0.0161589
407.742,0.0183552
408.93,0.0214082
409.778,0.0248882
410.541,0.0296036
411.177,0.0357053
411.707,0.0434001
412.131,0.0524632
412.502,0.0638839
412.791,0.0765182
413.052,0.0924402
413.269,0.110844
413.47,0.134501
413.643,0.162564
413.786,0.194719
413.918,0.235685
414.02,0.281563
414.102,0.335382
414.16,0.389902
414.217,0.468702
414.266,0.567614
414.307,0.684091
414.348,0.845726
414.389,1.07109
414.424,1.33118
414.461,1.6982
414.498,2.18802
414.535,2.83614
414.572,3.68478
414.608,4.74857
414.649,6.31803
414.69,8.34324
414.736,11.2717
414.787,15.4673
414.84,21.0152
414.904,29.3089
414.984,42.197
415.205,82.8416
415.301,95.0945
415.39,99.0478
415.473,95.5458
415.561,85.0733
415.694,61.3313
415.821,37.9304
415.89,27.2542
415.948,20.069
416.001,14.7223
416.049,10.9126
416.095,8.06913
416.136,6.10689
416.177,4.58897
416.214,3.53586
416.251,2.72331
416.288,2.10356
416.325,1.63565
416.362,1.28529
416.399,1.02454
416.44,0.812981
416.481,0.661113
416.522,0.551477
416.571,0.458093
416.62,0.392358
416.678,0.33774
416.76,0.283948
416.862,0.238242
416.994,0.197579
417.166,0.160514
417.367,0.130744
417.571,0.109496
417.816,0.0914592
418.109,0.0764818
418.449,0.0646927
418.852,0.0553998
419.335,0.0483826
419.93,0.0434598
420.364,0.0414513
421.232,0.0401032
422.148,0.0415587
423.063,0.0457906
423.903,0.0523641
424.709,0.0620103
425.399,0.0741286
426.01,0.0896757
426.505,0.107389
426.995,0.132023
427.422,0.162568
427.776,0.198133
428.082,0.240407
428.388,0.299496
428.625,0.363686
428.863,0.453332
429.052,0.553266
429.222,0.677236
429.378,0.836229
429.513,1.0363
429.611,1.24142
429.698,1.5075
429.766,1.80796
429.825,2.18277
429.876,2.63246
429.928,3.27498
429.975,4.07267
430.022,5.16167
430.069,6.64259
430.115,8.63967
430.161,11.2215
430.21,14.8944
430.254,19.159
430.309,25.9759
430.369,35.4459
430.437,49.2003
430.521,70.4387
430.762,140.625
430.857,159.603
430.95,166.287
431.035,160.593
431.125,143.832
431.261,105.484
431.396,65.619
431.475,46.5272
431.536,34.525
431.595,25.3018
431.649,18.8419
431.697,14.2969
431.745,10.8882
431.787,8.53654
431.83,6.72529
431.872,5.34419
431.921,4.17189
431.964,3.39605
432.015,2.73403
432.066,2.25856
432.124,1.87044
432.197,1.53512
432.285,1.26336
432.394,1.0338
432.527,0.841926
432.673,0.694575
432.843,0.571361
433.027,0.474977
433.265,0.386936
433.532,0.318717
433.823,0.267367
434.114,0.231533
434.491,0.20037
434.956,0.177662
435.515,0.166241
435.701,0.165582
436.249,0.172372
436.615,0.184765
437.072,0.211874
437.472,0.250926
437.782,0.296024
438.061,0.353926
438.313,0.428478
438.53,0.518313
438.721,0.628389
438.902,0.77472
439.062,0.96048
439.185,1.16635
439.289,1.41212
439.363,1.66484
439.436,2.01147
439.499,2.45039
439.553,2.98484
439.605,3.69614
439.65,4.54704
439.695,5.68871
439.74,7.21493
439.785,9.23989
439.833,12.0718
439.883,15.9619
439.932,20.9514
439.986,28.1349
440.046,38.2286
440.114,52.4976
440.201,75.3478
440.44,147.351
440.539,167.456
440.63,173.924
440.721,167.387
440.816,148.288
440.979,99.6539
441.096,64.9522
441.17,47.0059
441.232,34.913
441.29,25.7311
441.342,19.4422
441.394,14.5807
441.44,11.2285
441.485,8.72795
441.53,6.82705
441.575,5.39643
441.621,4.32692
441.667,3.5099
441.721,2.81994
441.775,2.32844
441.837,1.92905
441.91,1.60298
441.992,1.34197
442.095,1.11222
442.224,0.909946
442.379,0.738272
442.56,0.596175
442.766,0.480827
442.983,0.393691
443.23,0.321333
443.519,0.260501
443.87,0.20814
444.231,0.169774
444.665,0.136884
445.17,0.109909
445.748,0.0883483
446.401,0.0713281
447.054,0.0592804
447.982,0.0472889
448.99,0.0383719
450.143,0.0314569
451.488,0.0260948
453.218,0.0217955
454.755,0.0194969
456.677,0.018138
457.061,0.0180767
458.214,0.0183394
459.367,0.0194299
460.245,0.021107
461.123,0.0240073
461.891,0.0282638
462.439,0.0329437
462.897,0.0387306
463.335,0.0469924
463.665,0.0559984
463.939,0.0664351
464.198,0.0801822
464.422,0.0969445
464.608,0.116415
464.773,0.140264
464.927,0.17176
465.029,0.201797
465.113,0.237202
465.182,0.279194
465.241,0.331888
465.29,0.395146
465.339,0.485824
465.382,0.599215
465.424,0.749479
465.465,0.956636
465.499,1.18732
465.534,1.48638
465.568,1.8717
465.606,2.42852
465.648,3.21643
465.689,4.24751
465.73,5.57635
465.777,7.53458
465.826,10.1639
465.88,13.8576
465.941,19.1355
466.01,26.56
466.103,38.8271
466.293,66.0436
466.39,76.1448
466.481,80.4202
466.5,80.5461
466.593,77.3664
466.682,68.9683
466.824,49.4066
466.958,30.5385
467.031,21.9046
467.098,15.6257
467.153,11.4693
467.202,8.56363
467.246,6.49727
467.292,4.84624
467.333,3.68077
467.374,2.78337
467.415,2.1024
467.451,1.65637
467.487,1.29879
467.527,1.00863
467.567,0.794607
467.607,0.637419
467.651,0.511325
467.695,0.421553
467.748,0.346336
467.806,0.290404
467.875,0.245478
467.953,0.210376
468.071,0.17462
468.228,0.142616
468.417,0.116454
468.627,0.096372
468.888,0.0792117
469.15,0.0674462
469.477,0.0573868
469.804,0.0506423
470.197,0.0453411
470.72,0.0412447
471.243,0.0395499
471.505,0.0394927
472.141,0.040966
472.778,0.0445027
473.414,0.0512863
473.971,0.060748
474.447,0.0728339
474.844,0.0873536
475.198,0.105641
475.515,0.128495
475.786,0.155682
476.04,0.191012
476.248,0.231091
476.46,0.28797
476.631,0.352432
476.777,0.429636
476.902,0.523743
477.006,0.639164
477.079,0.75752
477.145,0.911981
477.206,1.12003
477.258,1.3771
477.302,1.67293
477.345,2.0722
477.389,2.61112
477.431,3.31907
477.474,4.25878
477.516,5.49438
477.559,7.10018
477.604,9.30218
477.651,12.2438
477.703,16.4392
477.758,22.0537
477.821,30.1467
477.895,42.2211
478.001,63.1518
478.179,100.521
478.283,116.346
478.379,122.301
478.39,122.365
478.479,118.135
478.562,107.279
478.685,83.44
478.849,48.7865
478.932,34.1731
478.998,24.8588
479.059,18.0761
479.111,13.5278
479.158,10.3119
479.205,7.80523
479.252,5.88726
479.291,4.65618
479.331,3.695
479.37,2.95107
479.409,2.37922
479.456,1.86752
479.503,1.49737
479.555,1.20398
479.607,0.996424
479.668,0.826019
479.729,0.705431
479.802,0.601312
479.906,0.497149
480.031,0.410155
480.177,0.33763
480.365,0.271221
480.584,0.216887
480.824,0.174897
481.102,0.14042
481.422,0.11252
481.756,0.0918086
482.117,0.075544
482.562,0.0611821
483.086,0.0493324
483.622,0.0407302
484.292,0.0332067
485.096,0.0269587
485.9,0.0226013
486.972,0.0186359
488.088,0.0158936
489.428,0.0138052
490.589,0.0125994
492.018,0.0117449
493.268,0.0114502
494.563,0.0117735
495.534,0.012479
496.352,0.0137168
497.094,0.0157964
497.588,0.0181424
497.942,0.0207628
498.26,0.0243753
498.525,0.029039
498.714,0.0341072
498.865,0.0403398
498.971,0.0474265
499.047,0.0556438
499.107,0.0659403
499.16,0.0796267
499.206,0.0971284
499.25,0.120629
499.288,0.149587
499.327,0.18889
499.365,0.241944
499.404,0.313013
499.442,0.407332
499.482,0.536239
499.519,0.691927
499.562,0.927354
499.606,1.23339
499.649,1.62427
499.698,2.18448
499.751,2.95675
499.813,4.11556
499.886,5.79932
499.982,8.56695
500.18,14.8943
500.286,17.3936
500.382,18.3968
500.4,18.4213
500.488,17.801
500.576,16.0692
500.708,12.1373
500.868,7.07322
500.95,4.91823
501.018,3.50931
501.075,2.55592
501.125,1.91119
501.173,1.419
501.214,1.08804
501.255,0.827874
501.297,0.626556
501.336,0.479769
501.377,0.363539
501.412,0.287834
501.447,0.229553
501.488,0.17872
501.529,0.14189
501.57,0.115363
501.616,0.0940657
501.663,0.0794451
501.714,0.0686645
501.775,0.0599722
501.852,0.0531184
501.944,0.0479956
502.129,0.0421852
502.314,0.0390323
502.56,0.0369804
502.683,0.0365881
503.076,0.0373921
503.469,0.040865
503.862,0.0472011
504.206,0.0559236
504.481,0.0661516
504.752,0.0806478
504.979,0.0979708
505.188,0.120911
505.368,0.149319
505.5,0.179334
505.607,0.214129
505.693,0.255288
505.757,0.30066
505.817,0.362479
505.868,0.439463
505.911,0.529101
505.954,0.651848
505.996,0.820446
506.039,1.05171
506.08,1.34918
506.118,1.72229
506.157,2.20864
506.195,2.83655
506.234,3.63852
506.279,4.84277
506.327,6.52223
506.375,8.68236
506.428,11.7396
506.484,15.7436
506.553,21.9073
506.638,31.4683
506.897,65.3836
507.001,74.7241
507.098,77.9266
507.1,77.9281
507.196,74.9099
507.298,65.8176
507.468,43.736
507.588,28.3739
507.665,20.2223
507.724,15.0626
507.782,11.0667
507.836,8.15834
507.884,6.11368
507.928,4.65509
507.973,3.49563
508.011,2.72485
508.05,2.12223
508.088,1.65599
508.131,1.26463
508.169,1.00117
508.212,0.783334
508.255,0.62452
508.298,0.508801
508.349,0.410123
508.4,0.341387
508.464,0.282416
508.529,0.24193
508.614,0.204417
508.721,0.171956
508.862,0.141875
509.042,0.114976
509.256,0.0925907
509.495,0.075034
509.769,0.0609341
510.051,0.0505576
510.389,0.0415789
510.765,0.0344562
511.235,0.0282349
511.799,0.0232081
512.476,0.01914
513.228,0.0161332
513.979,0.0141046
514.882,0.0125027
515.784,0.0113927
516.987,0.0104569
518.791,0.00979799
520.017,0.00967658
522.045,0.0100349
523.554,0.0106893
525.218,0.0119405
526.674,0.0136135
527.923,0.0159142
528.807,0.0182821
529.717,0.0217555
530.497,0.0259783
531.147,0.0310842
531.771,0.0381686
532.292,0.0467054
532.722,0.0566476
533.091,0.0685284
533.418,0.0831405
533.702,0.100688
533.986,0.125342
534.211,0.152849
534.418,0.188238
534.601,0.232672
534.743,0.281389
534.862,0.339412
534.947,0.400021
535.02,0.473408
535.082,0.563756
535.134,0.669717
535.185,0.817742
535.231,0.999387
535.276,1.23836
535.32,1.56172
535.364,1.99763
535.409,2.58128
535.453,3.35539
535.501,4.44811
535.548,5.88529
535.595,7.74428
535.647,10.356
535.705,14.0993
535.767,19.2429
535.836,26.4659
535.927,38.0656
536.192,77.6653
536.298,88.578
536.4,92.3014
536.4,92.3014
536.495,89.0412
536.589,79.9759
536.736,58.8766
536.888,35.976
536.977,24.9451
537.045,18.1627
537.107,13.2541
537.16,9.94632
537.214,7.36658
537.26,5.61825
537.307,4.26466
537.354,3.21901
537.399,2.47945
537.443,1.9226
537.487,1.50706
537.532,1.19897
537.576,0.971255
537.628,0.779365
537.681,0.640178
537.743,0.527378
537.814,0.439719
537.907,0.363194
538.001,0.31079
538.134,0.258005
538.294,0.213545
538.486,0.175761
538.717,0.144202
538.971,0.120254
539.282,0.100701
539.592,0.088154
539.903,0.0806574
540.216,0.0774334
540.32,0.0773112
540.599,0.0796188
540.878,0.0870686
541.088,0.0984757
541.227,0.111901
541.332,0.129257
541.401,0.148333
541.458,0.17199
541.512,0.205993
541.555,0.245352
541.599,0.300415
541.642,0.37744
541.68,0.469339
541.718,0.591539
541.756,0.752896
541.797,0.987358
541.837,1.28339
541.877,1.66733
541.92,2.21007
541.964,2.91037
542.007,3.7994
542.06,5.18188
542.115,7.05444
542.176,9.64219
542.245,13.3387
542.338,19.4295
542.58,37.8644
542.686,43.6499
542.786,45.9872
542.8,46.0207
542.897,44.2861
543.008,38.6007
543.21,23.2902
543.32,15.4598
543.398,10.9233
543.464,7.8727
543.519,5.82792
543.569,4.39409
543.615,3.32463
543.661,2.48768
543.701,1.91583
543.743,1.45405
543.786,1.0979
543.823,0.855584
543.861,0.668926
543.898,0.526376
543.936,0.418311
543.978,0.32823
544.016,0.269255
544.062,0.216538
544.111,0.17754
544.16,0.150418
544.222,0.127284
544.295,0.10903
544.393,0.0933144
544.536,0.0786846
544.702,0.0673052
544.939,0.0562238
545.229,0.0472142
545.605,0.0396571
546.035,0.0341787
546.464,0.0306393
547.2,0.0269486
548.118,0.0246192
549.343,0.0236164
550.72,0.024231
552.098,0.0262366
553.399,0.0294831
554.738,0.0346725
555.886,0.0411041
556.9,0.0495381
557.723,0.0593382
558.531,0.0731004
559.223,0.0902276
559.779,0.109805
560.273,0.134265
560.693,0.163264
561.089,0.20144
561.435,0.248685
561.731,0.305664
561.991,0.375356
562.213,0.458333
562.429,0.572025
562.596,0.695782
562.744,0.8503
562.868,1.03528
562.954,1.21857
563.028,1.43536
563.103,1.74095
563.167,2.12199
563.225,2.5968
563.283,3.25442
563.335,4.06234
563.388,5.14518
563.442,6.67268
563.497,8.71182
563.554,11.4789
563.612,15.2152
563.677,20.6489
563.747,28.1865
563.83,39.389
563.935,57.2297
564.16,99.7973
564.281,116.499
564.385,122.408
564.4,122.502
564.494,118.669
564.598,106.479
564.751,79.0257
564.917,47.9915
565.005,34.2618
565.08,25.0626
565.146,18.5316
565.209,13.7495
565.265,10.4971
565.321,8.00137
565.376,6.11985
565.427,4.82277
565.481,3.79318
565.535,3.0341
565.589,2.47527
565.654,1.99332
565.719,1.65308
565.802,1.34961
565.895,1.12031
566.016,0.917681
566.155,0.75734
566.321,0.622407
566.525,0.507019
566.748,0.418822
566.97,0.355433
567.279,0.293501
567.65,0.244289
568.058,0.209493
568.553,0.184091
569.148,0.169386
569.544,0.166424
570.267,0.17291
570.748,0.185894
571.351,0.214148
571.854,0.251808
572.314,0.302992
572.697,0.364383
573.047,0.443523
573.354,0.540591
573.628,0.661501
573.857,0.801758
574.065,0.975724
574.257,1.19768
574.421,1.46308
574.565,1.78903
574.692,2.2026
574.792,2.66854
574.871,3.17969
574.952,3.91912
575.026,4.87063
575.092,6.04411
575.156,7.6032
575.221,9.77655
575.287,12.713
575.353,16.6193
575.425,22.2913
575.502,30.1544
575.587,41.3777
575.688,57.8534
575.968,110.73
576.073,124.982
576.179,131.457
576.2,131.64
576.305,126.998
576.419,112.767
576.618,75.5525
576.76,49.5146
576.852,35.8341
576.929,26.743
576.995,20.5721
577.065,15.4616
577.13,11.8379
577.196,9.12569
577.262,7.10967
577.328,5.6581
577.393,4.59363
577.467,3.71403
577.546,3.04697
577.645,2.4685
577.754,2.0239
577.891,1.63791
578.055,1.31691
578.247,1.05551
578.466,0.845659
578.696,0.688344
578.959,0.558448
579.265,0.449705
579.583,0.368186
579.966,0.29685
580.404,0.238654
580.863,0.194701
581.389,0.158296
581.98,0.128777
582.681,0.103802
583.403,0.0852491
584.279,0.0690924
585.22,0.0567359
586.293,0.0466268
587.585,0.0380771
588.811,0.0322859
590.264,0.0274582
591.872,0.023628
593.881,0.0205095
595.489,0.0189828
597.097,0.0181539
597.901,0.0180834
599.911,0.0189387
601.117,0.0206757
602.018,0.0230809
602.769,0.026511
603.37,0.0309358
603.852,0.0364908
604.25,0.0435136
604.581,0.0522719
604.849,0.0626545
605.078,0.0756065
605.251,0.0895871
605.395,0.106518
605.496,0.124051
605.583,0.14669
605.655,0.175709
605.71,0.207862
605.764,0.254119
605.812,0.313651
605.856,0.386875
605.899,0.486365
605.943,0.621067
605.986,0.802333
606.024,1.01013
606.067,1.31904
606.11,1.72326
606.154,2.24579
606.197,2.91243
606.244,3.82983
606.298,5.18806
606.352,6.92066
606.416,9.47974
606.488,13.1737
606.58,19.0662
606.742,31.7508
606.883,42.4689
606.993,48.268
607.1,50.2927
607.204,48.3583
607.317,42.4419
607.512,27.319
607.635,18.0464
607.721,12.6598
607.793,9.07534
607.853,6.73094
607.907,5.04011
607.961,3.71754
608.01,2.79576
608.053,2.15523
608.097,1.65412
608.14,1.26714
608.183,0.971866
608.225,0.757069
608.266,0.597542
608.311,0.465482
608.351,0.377553
608.397,0.305383
608.442,0.252946
608.487,0.214672
608.55,0.177315
608.613,0.152199
608.689,0.131686
608.79,0.113408
608.937,0.095985
609.121,0.0815215
609.351,0.0693858
609.626,0.0598137
609.92,0.0531844
610.214,0.0488877
610.606,0.0455446
611.194,0.0439114
611.797,0.0453756
612.4,0.0495606
613.003,0.0568248
613.531,0.066952
613.987,0.080063
614.369,0.0957791
614.718,0.116161
615.052,0.144117
615.338,0.178801
615.576,0.220061
615.767,0.266107
615.941,0.324884
616.084,0.392978
616.203,0.47502
616.295,0.567074
616.374,0.684353
616.444,0.835018
616.503,1.02073
616.553,1.2343
616.609,1.56355
616.656,1.94914
616.704,2.46241
616.752,3.1413
616.799,4.03138
616.847,5.18563
616.9,6.87433
616.954,9.06445
617.014,12.1997
617.077,16.4869
617.147,22.4146
617.234,31.7077
617.349,46.8526
617.571,78.1106
617.682,89.064
617.792,93.3384
617.8,93.3558
617.902,90.0994
618.003,81.0378
618.169,58.7942
618.332,35.8827
618.424,25.3497
618.493,18.8547
618.562,13.6846
618.622,10.2248
618.676,7.78365
618.729,5.88467
618.777,4.57654
618.825,3.56119
618.872,2.78233
618.92,2.19081
618.968,1.74496
619.017,1.39859
619.067,1.14229
619.126,0.920335
619.186,0.763409
619.246,0.65027
619.325,0.543343
619.42,0.4551
619.539,0.378929
619.682,0.314659
619.865,0.256436
620.088,0.206694
620.334,0.167982
620.612,0.137001
620.906,0.113528
621.239,0.0942822
621.628,0.0782166
622.104,0.0644976
622.65,0.0537343
623.196,0.046338
623.966,0.0395077
624.736,0.0351251
