92-U-239(n,&gamma;) ENDF/B-VII.1
68.4015,5.98175
68.4265,7.50416
68.4515,9.55192
68.4765,12.2685
68.5037,16.1564
68.5309,21.1649
68.5662,29.4318
68.6126,42.9582
68.6854,65.4375
68.7272,74.5955
68.7665,78.0026
68.7696,78.0214
68.8055,75.5559
68.8477,67.062
68.9216,44.5758
68.97,30.2934
69.0033,22.2711
69.0333,16.5743
69.0605,12.5926
69.0861,9.74714
69.1111,7.65038
69.1361,6.08867
69.1611,4.93378
69.1878,4.03099
69.2145,3.37052
69.2478,2.77666
69.2889,2.27112
69.3312,1.91066
69.3839,1.5942
69.4534,1.31127
69.5368,1.08774
69.6201,0.93959
69.7035,0.839344
69.8237,0.750612
69.944,0.708491
70.0242,0.701213
70.1576,0.724098
70.291,0.797201
70.3967,0.904657
70.4967,1.06994
70.5801,1.28552
70.6468,1.54494
70.7002,1.84765
70.7447,2.20976
70.7803,2.61849
70.8158,3.19952
70.8459,3.89942
70.8726,4.76337
70.8959,5.7818
70.9209,7.24017
70.9459,9.1948
70.971,11.7789
70.9993,15.6379
71.0304,21.1965
71.0658,29.2733
71.1172,43.8463
71.185,63.7375
71.2268,72.3807
71.2661,75.587
71.2692,75.6046
71.3082,72.8736
71.3518,64.1699
71.4669,30.833
71.5036,22.1655
71.533,16.6675
71.5603,12.7071
71.5858,9.85369
71.6108,7.73606
71.6359,6.14954
71.6609,4.97129
71.6876,4.04807
71.7143,3.37258
71.7476,2.7667
71.7835,2.30903
71.831,1.89058
71.8838,1.57394
71.9366,1.34992
72.0033,1.14835
72.0867,0.976291
72.1701,0.860643
72.2834,0.761639
72.4033,0.70647
72.5232,0.689721
72.6566,0.712159
72.7901,0.784197
72.8958,0.890258
72.9792,1.02073
73.0627,1.21684
73.1294,1.45097
73.1817,1.7146
73.2262,2.03113
73.2707,2.4907
73.3018,2.95167
73.3352,3.64976
73.3652,4.55173
73.3919,5.67165
73.4153,6.98823
73.4403,8.85491
73.4678,11.5983
73.4948,15.142
73.5259,20.4547
73.5621,28.3552
73.6166,43.1706
73.6845,62.1263
73.7263,70.2982
73.7656,73.3214
73.7687,73.338
73.8077,70.7635
73.8513,62.5363
73.9695,29.8476
74.0062,21.5466
74.0365,16.1281
74.0638,12.3322
74.091,9.43208
74.1161,7.42407
74.1411,5.91503
74.1672,4.74811
74.1973,3.78492
74.2273,3.10377
74.2607,2.56728
74.299,2.13435
74.3413,1.7987
74.3941,1.50431
74.4531,1.27473
74.5365,1.0551
74.62,0.910259
74.7034,0.812551
74.823,0.726711
74.9425,0.685854
75.0222,0.678674
75.1558,0.700711
75.2893,0.77176
75.395,0.87652
75.4785,1.00558
75.562,1.20001
75.6287,1.43295
75.681,1.69655
75.7255,2.01505
75.7612,2.37159
75.7945,2.83667
75.8279,3.49915
75.858,4.35225
75.8847,5.40804
75.9097,6.74758
75.9373,8.73829
75.9648,11.4205
75.9904,14.6676
76.0216,19.7495
76.0586,27.4817
76.1111,41.1144
76.184,60.597
76.2259,68.3362
76.2683,71.2076
76.3073,68.7762
76.351,60.9863
76.435,38.541
76.4845,26.0664
76.5207,18.7971
76.5518,13.94
76.5796,10.6216
76.6075,8.12133
76.6325,6.43853
76.6603,5.05718
76.687,4.09375
76.7137,3.38748
76.7471,2.75581
76.783,2.28262
76.82,1.93616
76.8729,1.59177
76.9363,1.31475
77.0031,1.11596
77.0865,0.947221
77.17,0.834225
77.2829,0.738081
77.4021,0.684559
77.5213,0.668156
77.6549,0.6898
77.7885,0.759906
77.8943,0.863439
77.9778,0.991187
78.0613,1.18408
78.1281,1.41604
78.1804,1.67992
78.2249,2.00083
78.2605,2.3623
78.2939,2.83613
78.3273,3.51302
78.3574,4.3848
78.3841,5.46123
78.4092,6.82155
78.4367,8.83192
78.4643,11.5219
78.4938,15.3152
78.5249,20.489
78.5642,28.7473
78.6413,48.7337
78.6947,61.4658
78.7344,67.4908
78.7679,69.2017
78.8038,67.2486
78.8461,60.4558
78.9074,45.3383
78.9719,28.7285
79.0087,20.9561
79.0398,15.6912
79.0671,12.0724
79.0933,9.37594
79.1211,7.20712
79.1489,5.61302
79.1768,4.45499
79.2068,3.56012
79.2402,2.86554
79.2775,2.33338
79.3198,1.92186
79.3727,1.5754
79.4362,1.29864
79.503,1.10099
79.5865,0.933718
79.67,0.821924
79.7826,0.727121
79.9015,0.674368
80.0203,0.658112
80.154,0.679367
80.2876,0.748571
80.3934,0.850942
80.477,0.977461
80.5605,1.16896
80.6273,1.40016
80.6796,1.66463
80.7242,1.98836
80.7598,2.35524
80.7933,2.83828
80.8267,3.5299
80.8567,4.42025
80.8835,5.51665
80.9085,6.89644
80.9361,8.92419
80.9637,11.6191
80.9932,15.3903
81.0243,20.4917
81.0636,28.5592
81.1831,57.7612
81.2249,64.7346
81.2674,67.3097
81.3065,65.1298
81.3501,58.1134
81.4242,40.1231
81.4807,26.5024
81.5161,19.5418
81.5472,14.6478
81.5762,11.1127
81.604,8.51973
81.6319,6.57996
81.6597,5.15433
81.6865,4.15231
81.7132,3.41495
81.7466,2.75581
81.7825,2.26492
81.8196,1.90914
81.8619,1.61909
81.9148,1.36336
81.9861,1.12928
82.0696,0.948692
82.1698,0.810082
82.2823,0.716503
82.4008,0.664458
82.5194,0.648349
82.6531,0.669257
82.7868,0.737622
82.8927,0.838907
82.9762,0.964285
83.0598,1.15453
83.1266,1.38517
83.179,1.65054
83.2236,1.97751
83.2592,2.35022
83.2927,2.84288
83.3261,3.54945
83.3562,4.45816
83.3829,5.57377
83.408,6.97167
83.433,8.80372
83.4581,11.1668
83.4888,14.9079
83.52,19.7952
83.5601,27.6944
83.6826,56.4435
83.7245,63.0771
83.767,65.5215
83.8061,63.4526
83.8497,56.7793
83.9238,39.553
83.9835,25.7201
84.0197,18.8864
84.0509,14.196
84.0815,10.6287
84.1094,8.16973
84.1372,6.32598
84.1628,5.06091
84.1896,4.07847
84.2197,3.27748
84.2531,2.65172
84.2876,2.19946
84.33,1.81497
84.3829,1.49119
84.4358,1.2689
84.5027,1.07303
84.5862,0.908329
84.6698,0.798703
84.782,0.706321
84.9002,0.654965
85.0184,0.638982
85.1522,0.659531
85.2859,0.72708
85.3918,0.827331
85.4754,0.951638
85.559,1.14076
85.6259,1.37104
85.6783,1.63759
85.7229,1.9682
85.763,2.4045
85.792,2.84976
85.8187,3.40485
85.8488,4.26414
85.8756,5.31611
85.9023,6.73242
85.9274,8.48343
85.9525,10.737
85.9803,13.9346
86.0116,18.4875
86.0503,25.6047
86.1141,40.0324
86.1821,55.1862
86.224,61.5049
86.2665,63.8286
86.3056,61.8622
86.3493,55.5067
86.4184,40.192
86.483,25.5908
86.5232,18.2616
86.5544,13.7628
86.5839,10.4412
86.6118,8.04283
86.6396,6.23695
86.6658,4.96976
86.6926,4.00667
86.7193,3.29431
86.7528,2.65527
86.7873,2.19429
86.8297,1.80411
86.8826,1.47772
86.9356,1.2551
87.0024,1.05989
87.086,0.8963
87.1696,0.787653
87.2817,0.696383
87.3996,0.645669
87.5174,0.629806
87.6513,0.650021
87.7851,0.716802
87.891,0.816079
87.9746,0.939391
88.0582,1.12751
88.1251,1.35765
88.1776,1.62566
88.2222,1.9603
88.2623,2.40431
88.2913,2.85873
88.3214,3.50895
88.3515,4.41864
88.3783,5.52836
88.4067,7.12155
88.4318,8.97608
88.4619,11.8814
88.4914,15.5703
88.5266,21.1283
88.5712,29.9165
88.6749,52.7468
88.7235,60.0119
88.766,62.2238
88.8109,59.7688
88.8555,53.0704
88.9837,25.2358
89.0228,18.2764
89.054,13.8324
89.0835,10.5272
89.1114,8.12434
89.1393,6.30388
89.1655,5.01976
89.1923,4.0399
89.219,3.31324
89.2525,2.66075
89.287,2.19071
89.3294,1.79444
89.3718,1.52049
89.4247,1.28048
89.4855,1.08912
89.5691,0.911863
89.6695,0.776853
89.7813,0.686633
89.8989,0.636524
90.0165,0.620771
90.1503,0.640661
90.2842,0.706706
90.3902,0.805059
90.4738,0.927445
90.5575,1.11469
90.6244,1.34487
90.6768,1.61464
90.7215,1.95365
90.7571,2.34611
90.7906,2.86953
90.8207,3.53319
90.8508,4.45981
90.8776,5.58617
90.9061,7.19547
90.9312,9.05853
90.9613,11.959
90.9947,16.1632
91.0338,22.4635
91.0879,33.3494
91.1743,51.6525
91.223,58.5918
91.2655,60.7
91.3046,58.9165
91.3483,53.1304
91.4175,39.0318
91.4853,24.7278
91.5263,17.6823
91.5575,13.4148
91.5887,10.0773
91.6166,7.79507
91.6445,6.06295
91.6718,4.79363
91.702,3.77089
91.7321,3.03812
91.7655,2.46178
91.8026,2.01836
91.8397,1.70714
91.8927,1.40144
91.9518,1.17308
92.0187,0.996556
92.1024,0.848099
92.2028,0.734077
92.3201,0.656154
92.4373,0.61872
92.5155,0.61174
92.6494,0.63131
92.7833,0.696646
92.8893,0.79412
92.973,0.915638
93.04,1.05772
93.1069,1.26534
93.1582,1.49938
93.2029,1.79407
93.2386,2.13033
93.2743,2.60902
93.3033,3.15543
93.3335,3.9398
93.3602,4.89222
93.387,6.16374
93.4155,7.9622
93.4456,10.4895
93.4746,13.6392
93.5098,18.5006
93.5516,25.7687
93.6738,50.6033
93.7225,57.2388
93.765,59.2506
93.8041,57.5489
93.8479,52.0184
93.9171,38.4731
93.9879,24.0305
94.0298,17.1143
94.0649,12.5649
94.0967,9.40766
94.1246,7.29538
94.1525,5.69269
94.1815,4.45599
94.2117,3.52447
94.2384,2.91917
94.2705,2.39069
94.3076,1.96217
94.35,1.62546
94.403,1.34144
94.4683,1.10989
94.5353,0.949567
94.619,0.813866
94.7027,0.723584
94.8197,0.646514
94.9367,0.609468
95.0148,0.602531
95.1263,0.615776
95.2379,0.659022
95.3494,0.741573
95.447,0.862172
95.5223,1.00494
95.5837,1.17394
95.6451,1.42377
95.6931,1.71763
95.7289,2.03202
95.7646,2.47752
95.7958,3.02992
95.8271,3.80504
95.8572,4.84908
95.884,6.1054
95.9119,7.83584
95.9387,9.99232
95.97,13.2296
96.0063,18.0691
96.047,24.884
96.1732,49.5968
96.2218,55.9486
96.2644,57.8707
96.3036,56.2451
96.3473,50.9531
96.4165,37.9282
96.4874,23.9089
96.5293,17.1256
96.5644,12.6277
96.5962,9.48337
96.6242,7.36623
96.6521,5.75086
96.6811,4.49816
96.7112,3.55079
96.738,2.93367
96.7701,2.39444
96.8072,1.95776
96.8496,1.61591
96.9027,1.32924
96.9512,1.14768
97.0182,0.971777
97.1019,0.824877
97.2024,0.712551
97.3193,0.636206
97.4363,0.599499
97.5142,0.592602
97.6257,0.605671
97.7372,0.648462
97.8487,0.730239
97.9462,0.849891
98.0216,0.992001
98.083,1.16089
98.1321,1.35262
98.1746,1.58457
98.2192,1.93869
98.255,2.35362
98.2862,2.86601
98.3164,3.55266
98.3465,4.50416
98.3733,5.64822
98.4035,7.37073
98.4336,9.66736
98.4649,12.7724
98.5018,17.4897
98.5464,24.7348
98.6659,47.5329
98.7115,53.7948
98.7579,56.5169
98.7639,56.5538
98.8031,54.9991
98.8468,49.9302
98.9161,37.3956
98.987,23.7819
99.0289,17.1295
99.064,12.6841
99.0959,9.55464
99.1266,7.25096
99.1545,5.66852
99.1841,4.41692
99.2142,3.48822
99.2444,2.81751
99.2751,2.32395
99.3122,1.9019
99.3494,1.60585
99.3918,1.365
99.451,1.13389
99.518,0.958073
99.6017,0.811777
99.7022,0.700149
99.8191,0.624405
99.936,0.587946
100.014,0.581042
100.125,0.59388
100.237,0.636174
100.348,0.717161
100.446,0.835887
100.521,0.977374
100.583,1.14624
100.632,1.33895
100.674,1.57336
100.71,1.84875
100.746,2.23548
100.777,2.71114
100.809,3.40229
100.839,4.30196
100.87,5.53889
100.9,7.21687
100.929,9.35345
100.96,12.3333
100.994,16.3982
101.037,22.9512
101.166,46.6435
101.211,52.6523
101.258,55.259
101.264,55.2943
101.303,53.8058
101.347,48.9458
101.416,36.8738
101.493,22.6109
101.537,16.0603
101.571,12.0115
101.601,9.15252
101.632,6.95983
101.661,5.42551
101.691,4.21811
101.721,3.3397
101.751,2.70377
101.786,2.18483
101.823,1.79762
101.86,1.52433
101.913,1.2551
101.968,1.06647
102.035,0.906837
102.119,0.772954
102.202,0.684262
102.314,0.610779
102.426,0.571011
102.5,0.557004
102.5,10.6568
122.542,9.71492
125.893,9.55743
150.509,8.72766
158.489,8.45866
189.478,7.72375
199.526,7.48547
238.539,6.83533
251.189,6.62453
300.304,6.05009
316.228,5.86385
378.06,5.357
398.107,5.19268
475.949,4.74619
501.187,4.60143
599.184,4.20876
630.957,4.08144
754.328,3.73668
794.328,3.6249
949.643,3.32268
1000.0,3.2247
1195.53,2.96017
1258.93,2.8744
1505.09,2.64308
1584.89,2.56809
1894.78,2.36585
1995.26,2.30027
2385.39,2.12327
2511.89,2.06588
3003.04,1.91055
3162.28,1.86019
3780.6,1.72321
3981.07,1.67879
4759.49,1.5571
5011.87,1.51764
5991.84,1.40847
6309.57,1.37308
7543.28,1.27404
7943.28,1.24193
10000.0,1.12159
10000.0,1.12156
18543.8,1.1216
24986.6,1.09759
33397.6,0.983705
53240.7,0.776537
70000.0,0.656444
90000.0,0.560098
124065.0,0.445719
160000.0,0.355815
188705.0,0.304928
240000.0,0.238621
280000.0,0.202489
334656.0,0.172285
400000.0,0.149507
475000.0,0.135225
550000.0,0.126354
1162510.0,0.088867
1601270.0,0.0662317
2000000.0,0.047696
2500000.0,0.0294083
3000000.0,0.0175174
3500000.0,0.0103479
4000000.0,0.00620417
4500000.0,0.00393151
4869930.0,0.00296993
5062500.0,0.00262149
5312500.0,0.00227069
5562500.0,0.00201475
5750000.0,0.00186558
6000000.0,0.00173504
6375000.0,0.00164182
7000000.0,0.00161097
7750000.0,0.00165566
9500000.0,0.00185881
1.0E7,0.00189082
1.10063E7,0.00187499
1.15E7,0.00188046
1.225E7,0.00183559
1.41975E7,0.00139166
1.525E7,0.00117792
1.65E7,8.90914E-4
1.7E7,8.46533E-4
1.75E7,8.40108E-4
1.8E7,7.54188E-4
1.85E7,7.00921E-4
1.9E7,7.20657E-4
1.95E7,6.81757E-4
2.0E7,6.91348E-4
2.2E7,6.55563E-4
2.95E7,5.85482E-4
3.0E7,5.77619E-4
