92-U-237(n,total fission) ENDF/B-VII.1
84.1836,0.0617206
84.4512,0.0576111
84.7917,0.0560243
85.1059,0.057609
85.4201,0.0623735
85.717,0.0708385
85.9767,0.0833419
86.1807,0.0989698
86.3477,0.118615
86.4745,0.141008
86.5827,0.169646
86.66,0.200337
86.7172,0.234027
86.7605,0.271782
86.7983,0.321092
86.8308,0.384385
86.8579,0.460905
86.886,0.575065
86.912,0.725136
86.9347,0.9043
86.9574,1.14113
86.9834,1.49991
87.0106,1.99786
87.0403,2.70635
87.0737,3.72531
87.1182,5.42042
87.2134,9.41561
87.2604,10.7418
87.3003,11.1314
87.3408,10.7415
87.3792,9.72416
87.4484,6.96512
87.5072,4.58497
87.5436,3.38348
87.5746,2.58539
87.6024,2.0378
87.6302,1.63521
87.658,1.35488
87.6842,1.18136
87.7106,1.07599
87.7369,1.02519
87.7501,1.01665
87.7896,1.04785
87.8291,1.15943
87.8621,1.32459
87.8896,1.53254
87.9166,1.82767
87.9435,2.25481
87.9667,2.7716
87.9898,3.4818
88.0126,4.43673
88.0348,5.68204
88.057,7.32216
88.0817,9.71599
88.1079,13.0501
88.136,17.6606
88.1687,24.4961
88.2076,34.5692
88.3112,65.0634
88.3531,73.8024
88.3941,77.4142
88.3997,77.4695
88.4395,74.7857
88.4839,66.1757
88.5591,44.299
88.6134,28.7935
88.6474,20.8683
88.6751,15.6392
88.701,11.7596
88.7257,8.87763
88.7479,6.86841
88.7701,5.32029
88.7923,4.14575
88.8133,3.30762
88.8349,2.65753
88.8595,2.11258
88.8811,1.76271
88.9089,1.43503
88.9397,1.17977
88.9783,0.960677
89.0168,0.808011
89.0631,0.675974
89.1279,0.545487
89.1926,0.452646
89.2759,0.36666
89.3731,0.295831
89.4795,0.240846
89.6028,0.195571
89.7416,0.159573
89.8927,0.131761
90.0716,0.108595
90.2875,0.0894899
90.5192,0.0758057
90.7526,0.0668511
91.0325,0.0607876
91.2686,0.0592285
91.4537,0.0606178
91.6388,0.0652655
91.8023,0.0739
91.9226,0.085316
92.0028,0.0974635
92.073,0.113898
92.1262,0.133612
92.1694,0.158912
92.2018,0.187873
92.2288,0.22268
92.2558,0.272063
92.2795,0.332615
92.3033,0.415036
92.327,0.526217
92.3508,0.674139
92.3767,0.887586
92.4038,1.18125
92.4335,1.59562
92.4655,2.16306
92.5081,3.09331
92.6037,5.4474
92.6482,6.25612
92.6926,6.61528
92.7002,6.62331
92.7395,6.41134
92.7864,5.66905
92.8678,3.71967
92.9221,2.4692
92.9585,1.79782
92.9894,1.35427
93.0171,1.04975
93.0409,0.852858
93.0671,0.693836
93.0933,0.585804
93.1196,0.519553
93.1481,0.487069
93.1596,0.484569
93.1881,0.504151
93.211,0.548545
93.2338,0.623591
93.2567,0.737356
93.2796,0.901421
93.3024,1.13111
93.3253,1.44592
93.3482,1.86797
93.3711,2.42184
93.3972,3.24801
93.4254,4.40164
93.4547,5.92325
93.4939,8.46464
93.61,17.3937
93.6561,19.8439
93.6996,20.6752
93.7398,19.9724
93.7837,17.7654
93.8533,12.5053
93.9124,7.97891
93.9501,5.61522
93.9807,4.08922
94.0066,3.07161
94.0301,2.34404
94.0531,1.79031
94.0767,1.35862
94.0976,1.0677
94.1185,0.846158
94.1414,0.665548
94.1643,0.533535
94.1872,0.437088
94.21,0.366233
94.2369,0.305945
94.2689,0.255216
94.3055,0.214892
94.3513,0.179881
94.4088,0.14937
94.4742,0.124913
94.5527,0.103938
94.6521,0.0852658
94.7619,0.0708739
94.898,0.0585358
95.0549,0.048854
95.238,0.0412579
95.446,0.0355614
95.7054,0.0311951
96.0167,0.0286844
96.1613,0.0283755
96.3911,0.0290928
96.621,0.0317582
96.7742,0.0352242
96.9121,0.04026
97.027,0.0467123
97.119,0.0542744
97.2058,0.064623
97.2824,0.0781327
97.3335,0.0911176
97.382,0.108817
97.4177,0.127761
97.449,0.151396
97.4803,0.185798
97.5052,0.225099
97.5307,0.281775
97.5531,0.35051
97.5754,0.443649
97.5965,0.560814
97.6195,0.730459
97.6425,0.95498
97.6655,1.24685
97.6895,1.63715
97.7181,2.23332
97.7492,3.06019
97.7886,4.36558
97.9081,9.08702
97.9551,10.3742
97.9984,10.8127
97.9998,10.8131
98.0409,10.4408
98.0858,9.27759
98.1578,6.47683
98.2191,4.07956
98.2556,2.91219
98.286,2.13457
98.3141,1.57036
98.3396,1.17384
98.3633,0.891789
98.3856,0.687324
98.408,0.532004
98.4303,0.415563
98.4533,0.327008
98.4763,0.262192
98.4993,0.214778
98.5261,0.175046
98.5567,0.143503
98.5925,0.118458
98.6333,0.0989928
98.6844,0.0823229
98.7482,0.0679831
98.8249,0.0560293
98.9142,0.0462714
99.0113,0.0387662
99.1364,0.031977
99.2871,0.0264013
99.471,0.021837
99.6548,0.0187145
99.9,0.0158649
100.206,0.013537
100.574,0.0117624
100.966,0.0105906
101.37,0.00991214
101.774,0.00969968
102.175,0.010083
102.476,0.011062
102.677,0.0123716
102.827,0.0140181
102.952,0.0161752
103.065,0.0192131
103.153,0.0228924
103.214,0.0267546
103.268,0.0318427
103.308,0.0375888
103.343,0.0451189
103.374,0.0546854
103.399,0.0660614
103.425,0.0829122
103.447,0.102304
103.469,0.128251
103.491,0.16271
103.513,0.207972
103.537,0.272361
103.562,0.361056
103.589,0.488132
103.618,0.658761
103.652,0.911968
103.695,1.31803
103.804,2.46406
103.854,2.83229
103.9,2.95183
103.944,2.83991
103.99,2.51443
104.069,1.68785
104.127,1.09976
104.162,0.796306
104.192,0.592187
104.221,0.437437
104.246,0.331596
104.271,0.249888
104.294,0.193613
104.316,0.15168
104.337,0.119833
104.359,0.0958827
104.381,0.0779878
104.408,0.0624171
104.434,0.0514299
104.465,0.0425025
104.495,0.0363009
104.535,0.0307033
104.591,0.025607
104.66,0.0214203
104.742,0.0180427
104.855,0.0149871
104.99,0.0126172
105.143,0.010876
105.344,0.00941368
105.585,0.00832085
105.885,0.00749115
106.307,0.00684385
106.868,0.00645442
107.324,0.00637585
107.954,0.00653137
108.585,0.00702338
109.049,0.00770047
109.513,0.00881016
109.912,0.0103644
110.228,0.0122894
110.499,0.014796
110.718,0.0178059
110.892,0.0212377
111.047,0.0255365
111.182,0.0308224
111.298,0.037137
111.414,0.0460901
111.511,0.0568322
111.586,0.0686785
111.654,0.0835124
111.71,0.101133
111.756,0.121317
111.796,0.14738
111.828,0.177327
111.856,0.21393
111.884,0.264956
111.91,0.329643
111.936,0.418277
111.962,0.539214
111.988,0.702665
112.012,0.905044
112.038,1.19559
112.065,1.57119
112.094,2.09942
112.128,2.86348
112.171,4.08881
112.301,8.54718
112.352,9.76759
112.4,10.1656
112.443,9.84076
112.493,8.72203
112.571,6.06569
112.635,3.89927
112.677,2.73752
112.708,2.05153
112.737,1.53954
112.763,1.17744
112.789,0.896225
112.816,0.680111
112.841,0.522654
112.867,0.406213
112.893,0.320866
112.92,0.256882
112.948,0.208116
112.98,0.168885
113.012,0.141291
113.056,0.115463
113.101,0.0969534
113.157,0.0805604
113.225,0.0666027
113.306,0.0547693
113.402,0.0447186
113.502,0.0372935
113.637,0.0302028
113.792,0.0246734
113.966,0.0204297
114.14,0.0174791
114.385,0.0146607
114.643,0.0127267
114.901,0.0114557
115.287,0.0103314
115.751,0.00978416
115.906,0.00974948
116.35,0.0100266
116.794,0.010906
117.197,0.0124134
117.516,0.0143522
117.782,0.0167804
118.038,0.0202499
118.229,0.0240381
118.421,0.0294848
118.58,0.0360866
118.708,0.0435673
118.825,0.0531707
118.921,0.0640964
119.017,0.0794646
119.091,0.0964282
119.155,0.11696
119.208,0.141613
119.247,0.167131
119.284,0.202332
119.317,0.247081
119.345,0.301663
119.371,0.374286
119.395,0.461036
119.418,0.577147
119.441,0.731866
119.464,0.936393
119.488,1.20374
119.512,1.55955
119.538,2.07111
119.567,2.80078
119.599,3.82408
119.637,5.36245
119.684,7.72831
119.797,14.1163
119.849,16.1809
119.898,16.9095
119.9,16.9108
119.947,16.2834
119.996,14.4541
120.076,10.0304
120.142,6.36767
120.183,4.48718
120.217,3.27754
120.246,2.44442
120.272,1.85051
120.299,1.39119
120.323,1.07412
120.346,0.843208
120.369,0.661424
120.392,0.524313
120.415,0.421575
120.44,0.341053
120.468,0.275023
120.5,0.222315
120.536,0.181789
120.578,0.149739
120.62,0.127336
120.68,0.104763
120.751,0.0859144
120.831,0.0710151
120.924,0.0585135
121.039,0.0476249
121.169,0.0389446
121.315,0.0321238
121.475,0.0268797
121.635,0.0230977
121.869,0.0192239
122.14,0.0162777
122.411,0.014331
122.742,0.0127957
123.238,0.0115562
123.862,0.01102
123.99,0.0110123
124.551,0.0113668
125.112,0.0122906
125.647,0.0136485
126.21,0.0159251
126.693,0.0188254
127.156,0.0228997
127.538,0.0278123
127.86,0.0337144
128.143,0.0411748
128.358,0.0492968
128.532,0.0585616
128.677,0.0697551
128.773,0.0808488
128.838,0.0918934
128.894,0.106816
128.94,0.126087
128.979,0.151701
129.013,0.184161
129.041,0.221801
129.069,0.272282
129.097,0.339074
129.128,0.43378
129.161,0.571757
129.199,0.768693
129.24,1.04799
129.301,1.54559
129.395,2.35183
129.452,2.68928
129.502,2.78821
129.549,2.69848
129.605,2.3838
129.75,1.21193
129.794,0.918155
129.831,0.730843
129.868,0.591361
129.902,0.499319
129.942,0.431155
129.982,0.395837
130.023,0.384655
130.079,0.397633
130.143,0.442483
130.202,0.508601
130.26,0.605701
130.312,0.735063
130.354,0.884617
130.386,1.04589
130.418,1.26817
130.45,1.57983
130.478,1.96319
130.505,2.45987
130.532,3.12459
130.559,4.00619
130.588,5.2573
130.619,6.99828
130.65,9.25387
130.684,12.4645
130.722,16.9619
130.777,24.8423
130.892,43.2576
130.949,49.5544
131.0,51.5024
131.045,49.9721
131.091,45.4983
131.16,35.2976
131.248,21.0088
131.295,14.75
131.333,10.7069
131.367,7.94249
131.396,6.09365
131.424,4.65879
131.453,3.56777
131.482,2.752
131.511,2.14956
131.538,1.71837
131.566,1.39997
131.598,1.13537
131.63,0.944656
131.668,0.782076
131.718,0.634195
131.768,0.531012
131.834,0.434039
131.905,0.358381
131.989,0.294182
132.097,0.235228
132.205,0.192991
132.336,0.155653
132.476,0.127119
132.643,0.102484
132.835,0.0825104
133.05,0.0666288
133.302,0.0536327
133.553,0.0443897
133.864,0.0362702
134.227,0.0297935
134.617,0.0251084
135.009,0.0219899
135.478,0.019772
135.957,0.0189418
136.359,0.019461
136.627,0.0206517
136.895,0.0228629
137.097,0.0255583
137.298,0.0297067
137.465,0.0349763
137.606,0.0415161
137.727,0.0496481
137.828,0.059336
137.915,0.0712614
137.982,0.0841488
138.049,0.102772
138.096,0.121937
138.133,0.143172
138.168,0.171628
138.203,0.212547
138.233,0.262555
138.258,0.31922
138.287,0.40598
138.314,0.516641
138.341,0.663939
138.367,0.857513
138.395,1.11498
138.424,1.47083
138.457,1.96785
138.494,2.70647
138.538,3.79945
138.612,6.02795
138.693,8.45495
138.749,9.61194
138.8,9.97671
138.847,9.66022
138.901,8.61447
138.983,6.16589
139.059,3.86527
139.105,2.71695
139.14,2.02442
139.172,1.5162
139.202,1.14374
139.229,0.885967
139.256,0.686126
139.281,0.542001
139.306,0.431478
139.331,0.347463
139.361,0.274978
139.39,0.222741
139.42,0.183977
139.456,0.15187
139.491,0.129111
139.541,0.106556
139.605,0.0875666
139.672,0.0738592
139.766,0.0605863
139.866,0.0508259
139.987,0.0427364
140.121,0.0366091
140.289,0.0315673
140.49,0.0279123
140.693,0.0259587
140.899,0.0252844
141.103,0.0257729
141.307,0.0275083
141.503,0.0307299
141.685,0.0357436
141.836,0.0423698
141.96,0.050632
142.06,0.0604819
142.144,0.072378
142.218,0.0878437
142.277,0.106493
142.324,0.129084
142.359,0.153782
142.391,0.185205
142.42,0.225389
142.45,0.280919
142.479,0.35773
142.504,0.446209
142.53,0.566035
142.557,0.727691
142.587,0.966576
142.617,1.27829
142.648,1.67476
142.685,2.29958
142.728,3.18132
142.791,4.78985
142.885,7.29905
142.944,8.41108
142.997,8.79155
143.0,8.79245
143.051,8.47384
143.107,7.4749
143.203,4.96639
143.268,3.27124
143.313,2.33703
143.351,1.69652
143.384,1.26241
143.414,0.956134
143.442,0.738793
143.471,0.563202
143.497,0.44914
143.526,0.349385
143.555,0.277048
143.587,0.221132
143.617,0.184486
143.652,0.153404
143.693,0.128794
143.74,0.110055
143.805,0.0933108
143.886,0.0806664
143.966,0.0729204
144.074,0.0673481
144.181,0.0657632
144.282,0.0674886
144.383,0.0726249
144.484,0.0822966
144.56,0.0941653
144.621,0.108851
144.67,0.126088
144.712,0.148489
144.748,0.176864
144.778,0.210745
144.806,0.254853
144.834,0.316132
144.863,0.401311
144.886,0.49677
144.91,0.621004
144.935,0.796892
144.962,1.03936
144.989,1.35362
145.019,1.80968
145.049,2.39688
145.086,3.28657
145.131,4.68116
145.201,7.32711
145.284,10.5935
145.342,12.2077
145.396,12.794
145.4,12.7969
145.454,12.281
145.507,10.867
145.604,7.13708
145.671,4.61492
145.714,3.28559
145.751,2.38491
145.783,1.77057
145.813,1.33157
145.839,1.02821
145.866,0.787239
145.892,0.604326
145.919,0.467454
145.945,0.368337
145.974,0.290172
146.002,0.233785
146.03,0.192984
146.063,0.159029
146.1,0.132504
146.14,0.112334
146.193,0.0937853
146.26,0.0780025
146.349,0.0638169
146.445,0.0531243
146.558,0.0443573
146.705,0.0365137
146.853,0.031192
147.03,0.0268508
147.21,0.0238992
147.482,0.0213188
147.78,0.0203056
147.807,0.0202962
148.048,0.0208368
148.29,0.0227201
148.451,0.0250471
148.612,0.0287123
148.746,0.0333828
148.853,0.0388287
148.956,0.0463447
149.031,0.0543088
149.092,0.0632164
149.145,0.0744192
149.192,0.0886596
149.233,0.106963
149.269,0.129732
149.298,0.156285
149.326,0.191529
149.356,0.241253
149.385,0.309465
149.414,0.402229
149.444,0.526714
149.472,0.68564
149.504,0.912944
149.535,1.20452
149.573,1.64873
149.618,2.33285
149.68,3.47512
149.785,5.52395
149.844,6.32617
149.897,6.59937
149.9,6.60001
149.951,6.37097
150.007,5.65047
150.097,3.94236
150.172,2.48807
150.217,1.79313
150.254,1.32325
150.287,0.991501
150.317,0.754874
150.346,0.578899
150.373,0.452192
150.4,0.354707
150.427,0.280644
150.452,0.227941
150.482,0.180989
150.512,0.147171
150.547,0.119324
150.588,0.0976524
150.631,0.0817907
150.678,0.0700047
150.745,0.0585445
150.812,0.0506471
150.906,0.0429483
151.024,0.0365629
151.141,0.0323612
151.302,0.0288055
151.473,0.0268704
151.644,0.0263077
151.846,0.0271562
152.048,0.0297447
152.234,0.0341503
152.389,0.0400393
152.513,0.0470171
152.63,0.056543
152.733,0.0687913
152.819,0.0836703
152.891,0.102067
152.939,0.119714
152.988,0.145037
153.029,0.177069
153.063,0.21557
153.093,0.262545
153.123,0.327277
153.153,0.413679
153.18,0.523461
153.208,0.669233
153.235,0.860606
153.265,1.12941
153.295,1.48626
153.326,1.93987
153.36,2.58717
153.401,3.5596
153.455,5.11951
153.582,9.23747
153.642,10.6164
153.697,11.087
153.7,11.0881
153.752,10.6935
153.81,9.45447
153.908,6.32642
153.979,4.07623
154.025,2.91375
154.063,2.13431
154.097,1.58829
154.128,1.20169
154.158,0.916155
154.185,0.711871
154.213,0.555619
154.24,0.437539
154.268,0.349077
154.298,0.277865
154.328,0.226196
154.363,0.183944
154.4,0.151406
154.437,0.129228
154.485,0.108076
154.545,0.0896805
154.622,0.0733337
154.719,0.0593228
154.822,0.0488131
154.946,0.0398961
155.091,0.0326241
155.242,0.0272525
155.435,0.0224745
155.669,0.0185706
155.91,0.0158703
156.151,0.0140164
156.454,0.0124803
156.787,0.0115048
157.12,0.0110919
157.231,0.0110689
157.609,0.0114423
157.987,0.01269
158.239,0.0142596
158.477,0.0166404
158.681,0.0198372
158.845,0.0236854
158.988,0.0286218
159.11,0.034782
159.218,0.0426273
159.294,0.0505903
159.367,0.0614276
159.427,0.0744743
159.475,0.0899304
159.516,0.109835
159.55,0.13319
159.585,0.166288
159.614,0.20676
159.644,0.26221
159.674,0.337831
159.703,0.436624
159.734,0.57608
159.764,0.760148
159.797,1.01298
159.832,1.374
159.873,1.90302
159.922,2.7036
160.004,4.33533
160.083,5.89936
160.146,6.75188
160.2,7.00744
160.253,6.7599
160.31,6.00732
160.403,4.18427
160.479,2.674
160.528,1.89011
160.568,1.36846
160.603,1.0182
160.636,0.759855
160.666,0.576051
160.697,0.436699
160.726,0.337898
160.756,0.262209
160.786,0.206659
160.815,0.166076
160.85,0.13286
160.884,0.108913
160.925,0.0894045
160.966,0.0757483
161.017,0.063663
161.085,0.0525153
161.167,0.043279
161.256,0.0361723
161.358,0.0302384
161.48,0.025126
161.616,0.0210701
161.78,0.01762
161.943,0.0151562
162.151,0.012926
162.406,0.0110473
162.713,0.00955776
163.081,0.00843267
163.523,0.00764821
164.054,0.00721841
164.34,0.00715442
164.894,0.00732971
165.448,0.00792345
165.95,0.00895439
166.346,0.0103
166.677,0.012018
166.944,0.014066
167.188,0.0167553
167.396,0.0200839
167.577,0.0242209
167.747,0.0298724
167.89,0.0367714
168.012,0.0452867
168.113,0.0554219
168.196,0.0674423
168.266,0.0819818
168.321,0.0990715
168.368,0.120298
168.405,0.143996
168.441,0.17759
168.472,0.218012
168.501,0.268406
168.532,0.340881
168.562,0.439499
168.592,0.572377
168.623,0.748961
168.654,0.984142
168.686,1.30372
168.722,1.75069
168.761,2.37223
168.808,3.3144
168.883,5.14824
168.98,7.57405
169.042,8.62273
169.1,8.97928
169.153,8.6813
169.211,7.74022
169.304,5.48427
169.386,3.43216
169.437,2.41897
169.476,1.77911
169.514,1.3036
169.545,0.995259
169.576,0.755743
169.608,0.57358
169.635,0.450692
169.665,0.351955
169.695,0.276807
169.726,0.221812
169.756,0.181578
169.791,0.148434
169.832,0.121308
169.868,0.10413
169.917,0.0876966
169.978,0.0733967
170.06,0.0602392
170.147,0.0504929
170.251,0.0421731
170.366,0.0356597
170.512,0.0298608
170.658,0.0258336
170.852,0.0221907
171.047,0.0198155
171.339,0.0177361
171.603,0.0168792
171.77,0.0167188
172.07,0.0170696
172.445,0.0186552
172.745,0.0210538
173.04,0.0248096
173.285,0.0295458
173.494,0.0354554
173.692,0.0435351
173.855,0.0531217
174.007,0.0659013
174.129,0.08063
174.24,0.0995048
174.327,0.120513
174.4,0.145021
174.461,0.174302
174.514,0.21086
174.554,0.252071
174.589,0.301917
174.623,0.368938
174.653,0.454198
174.684,0.572117
174.71,0.708585
174.736,0.888171
174.763,1.12288
174.792,1.46549
174.821,1.91541
174.85,2.49629
174.884,3.35726
174.916,4.40296
174.955,6.01408
175.003,8.48408
175.076,13.1228
175.174,19.5313
175.238,22.4876
175.297,23.5108
175.3,23.5133
175.358,22.5839
175.418,19.9662
175.521,13.2568
175.595,8.58566
175.645,6.03251
175.684,4.39891
175.719,3.27195
175.75,2.49637
175.779,1.91635
175.808,1.46683
175.837,1.12429
175.864,0.88945
175.89,0.709632
175.92,0.553552
175.951,0.440661
175.982,0.358931
176.016,0.292216
176.057,0.238347
176.104,0.19647
176.162,0.161174
176.229,0.133456
176.316,0.108384
176.418,0.0879885
176.541,0.0708532
176.681,0.0571918
176.838,0.0464365
177.024,0.0375592
177.211,0.031292
177.455,0.0255225
177.688,0.0216801
177.98,0.018295
178.329,0.0155488
178.765,0.0133562
179.171,0.0120995
179.78,0.0111479
180.186,0.0109235
180.773,0.0111437
181.361,0.0120887
181.876,0.0137929
182.247,0.0158353
182.556,0.0184079
182.809,0.0214696
183.045,0.0255959
183.247,0.0307136
183.416,0.0367937
183.573,0.0449096
183.708,0.0549519
183.826,0.0676607
183.925,0.0830823
183.995,0.0989073
184.058,0.119561
184.107,0.143324
184.145,0.169618
184.185,0.208782
184.219,0.258307
184.249,0.317396
184.278,0.397956
184.306,0.498563
184.335,0.643549
184.365,0.837612
184.394,1.09395
184.424,1.42726
184.456,1.89882
184.49,2.53005
184.527,3.42495
184.57,4.70828
184.626,6.75004
184.771,12.8753
184.831,14.7258
184.891,15.5059
184.9,15.5193
184.956,14.9735
185.012,13.4601
185.102,9.81889
185.194,5.96984
185.245,4.22695
185.288,3.03709
185.322,2.30247
185.357,1.70094
185.388,1.28394
185.42,0.965416
185.448,0.74994
185.477,0.581935
185.506,0.453392
185.536,0.358562
185.565,0.288928
185.6,0.230699
185.634,0.190471
185.669,0.160527
185.711,0.135119
185.76,0.114473
185.83,0.0944671
185.912,0.0787633
186.013,0.0652715
186.114,0.0556884
186.238,0.0472632
186.392,0.03994
186.578,0.0340492
186.811,0.0293267
187.081,0.0260955
187.418,0.0240767
187.733,0.0235092
188.096,0.024038
188.551,0.0263104
189.005,0.0306003
189.388,0.0364242
189.689,0.0431567
189.99,0.052861
190.249,0.064883
190.474,0.0798697
190.657,0.0968303
190.833,0.119542
190.98,0.146075
191.106,0.17718
191.224,0.217632
191.324,0.265316
191.41,0.32209
191.487,0.394359
191.55,0.48014
191.6,0.580197
191.642,0.697804
191.679,0.84936
191.712,1.0291
191.744,1.27446
191.776,1.61052
191.808,2.06972
191.841,2.69248
191.873,3.52716
191.905,4.6286
191.94,6.17281
191.976,8.2903
192.015,11.1375
192.06,15.3375
192.12,22.3117
192.261,40.9976
192.331,47.8009
192.391,50.2015
192.4,50.2386
192.454,48.6721
192.515,43.6999
192.604,32.4952
192.7,19.7971
192.751,14.1619
192.794,10.3769
192.833,7.68345
192.87,5.70664
192.902,4.35919
192.934,3.32299
192.967,2.54022
192.996,1.99954
193.028,1.56967
193.059,1.25226
193.09,1.01833
193.128,0.81646
193.166,0.673949
193.203,0.57105
193.257,0.467586
193.322,0.383374
193.402,0.311464
193.499,0.251781
193.601,0.206952
193.727,0.167412
193.877,0.133983
194.028,0.110152
194.211,0.0893541
194.404,0.0735864
194.63,0.0603618
194.881,0.0498607
195.161,0.0415203
195.516,0.0341722
195.893,0.0288661
196.344,0.0246287
196.809,0.0218556
197.297,0.0201413
197.786,0.0193581
197.949,0.0193073
198.499,0.020054
198.865,0.0216262
199.139,0.0237794
199.368,0.0267017
199.597,0.0313786
199.951,0.0414672
200.0,0.0426432
200.0,2.51517
239.106,2.41267
250.0,2.38412
298.883,2.29719
300.0,2.29521
350.0,2.20985
400.0,2.14485
478.212,2.06711
500.0,2.04545
597.765,1.9569
600.0,1.95488
700.0,1.88662
800.0,1.83473
956.424,1.76407
1000.0,1.74439
1195.53,1.66897
1250.0,1.64796
1494.41,1.58432
1500.0,1.58286
1750.0,1.52484
2000.0,1.4813
2391.06,1.41839
2500.0,1.40086
2988.82,1.34918
3000.0,1.348
3500.0,1.30017
4000.0,1.26515
4782.12,1.18015
5000.0,1.15648
5977.65,1.07262
6000.0,1.0707
7000.0,0.999897
8000.0,0.936013
10000.0,0.830716
10000.0,0.830698
14346.4,0.729745
20000.0,0.647002
27444.1,0.58238
40000.0,0.524243
60000.0,0.482779
90000.0,0.45281
100000.0,0.450001
200000.0,0.471302
597765.0,0.59462
950000.0,0.680422
1300000.0,0.716303
1600000.0,0.72
2000000.0,0.698
2744410.0,0.620981
3250000.0,0.59
4000000.0,0.570129
4500000.0,0.570227
5000000.0,0.569977
5500000.0,0.575121
6000000.0,0.599098
6625000.0,0.743651
7125000.0,0.869049
7750000.0,0.968298
8250000.0,1.01365
1.05E7,1.09702
1.1E7,1.10922
1.15E7,1.16361
1.25E7,1.36984
1.325E7,1.51379
1.45E7,1.62389
1.55E7,1.6461
1.85E7,1.58989
2.0E7,1.55749
2.25E7,1.64055
2.5E7,1.7202
3.0E7,1.80692
