95-Am-243(n,&gamma;) ENDF/B-VII.1
80.2039,9.13601
80.2288,12.05
80.2562,16.2019
80.2855,21.8382
80.3259,31.4333
80.4184,56.1164
80.4622,64.2351
80.5032,67.1205
80.5052,67.1306
80.5458,64.8542
80.6015,56.2237
80.6453,48.9797
80.6811,45.8552
80.6871,45.7508
80.7079,46.5735
80.7346,50.7447
80.7613,58.9427
80.7866,70.7457
80.8194,91.8911
80.8635,129.154
80.9549,214.794
81.0016,243.991
81.041,252.203
81.0806,243.461
81.1235,216.931
81.1936,151.683
81.2517,96.8453
81.2882,68.624
81.319,49.6007
81.3438,37.5501
81.3691,27.9473
81.3919,21.3174
81.4146,16.2712
81.4364,12.6455
81.4585,9.89872
81.4806,7.87976
81.5028,6.40396
81.5249,5.32515
81.5514,4.39944
81.578,3.7471
81.6134,3.1459
81.6577,2.64759
81.712,2.24301
81.7879,1.87704
81.879,1.60264
81.9806,1.41943
82.0875,1.31729
82.1944,1.28521
82.3076,1.32227
82.4208,1.44879
82.5089,1.64954
82.5592,1.84547
82.6032,2.11927
82.6346,2.42346
82.6661,2.88438
82.6912,3.42914
82.7164,4.20504
82.739,5.17627
82.7617,6.49025
82.7843,8.23976
82.8069,10.5228
82.8341,14.0971
82.8635,19.1284
82.8968,26.3032
82.9481,39.9536
83.0235,60.621
83.0708,69.3012
83.1145,72.2621
83.1193,72.2905
83.1885,68.5885
83.2368,66.4487
83.267,68.1044
83.2916,72.0255
83.3279,82.5292
83.3756,103.705
83.4549,142.323
83.4971,153.81
83.5179,155.255
83.5589,149.151
83.6009,131.931
83.7175,62.8756
83.7511,46.919
83.7777,37.1812
83.8002,31.0896
83.8227,26.9632
83.8396,25.1399
83.8621,24.3747
83.8814,25.2166
83.9007,27.4321
83.9201,31.0131
83.9458,37.8828
83.9761,48.8651
84.0162,67.5205
84.1088,115.564
84.1525,130.58
84.1889,134.89
84.2285,129.993
84.2702,115.316
84.342,77.6432
84.3951,50.3267
84.4279,36.6153
84.4573,26.8621
84.483,20.2383
84.5059,15.6957
84.5296,12.1285
84.5524,9.58479
84.5752,7.7254
84.5979,6.3898
84.6207,5.44441
84.6467,4.70731
84.6793,4.13411
84.7183,3.76414
84.7726,3.57751
84.7826,3.57093
84.8429,3.66961
84.9031,3.995
84.9541,4.49339
84.9954,5.12907
85.0315,5.97148
85.0625,7.04762
85.092,8.56595
85.1178,10.5052
85.1399,12.8307
85.162,16.0062
85.1841,20.32
85.2062,26.1212
85.2283,33.8127
85.2526,44.9771
85.277,59.5314
85.3053,81.3755
85.3365,112.088
85.3778,162.579
85.4704,290.184
85.5128,332.57
85.5543,350.119
85.56,350.362
85.6001,337.13
85.6449,295.31
85.7623,136.47
85.7982,96.5684
85.8265,71.5345
85.8536,52.7407
85.8787,39.4414
85.9013,30.3153
85.9212,24.116
85.9433,18.8742
85.9654,14.9965
85.9875,12.1571
86.0133,9.80738
86.0376,8.26983
86.0672,7.01185
86.1027,6.10019
86.1382,5.65383
86.1619,5.58239
86.1974,5.85138
86.221,6.34644
86.2486,7.3561
86.2717,8.66374
86.2947,10.5173
86.3177,13.0453
86.3407,16.3789
86.3683,21.6056
86.3959,28.2917
86.4327,39.452
86.5462,80.5926
86.5911,91.5617
86.6298,94.7576
86.6678,91.5135
86.7087,81.731
86.7742,58.1899
86.8314,37.2126
86.8663,26.696
86.8954,19.6753
86.9221,14.6393
86.9463,11.1263
86.9687,8.62916
86.991,6.73268
87.0134,5.31734
87.0358,4.27535
87.0591,3.48758
87.085,2.87125
87.1137,2.40414
87.1482,2.03595
87.1885,1.76188
87.2412,1.53762
87.296,1.38959
87.3689,1.26565
87.4784,1.17665
87.53,1.16607
87.608,1.18753
87.7023,1.28951
87.7652,1.43445
87.8079,1.6023
87.8475,1.85454
87.8758,2.13429
87.9041,2.55033
87.9268,3.02984
87.9494,3.69553
87.972,4.61511
87.9934,5.79217
88.0154,7.40635
88.0374,9.52886
88.0626,12.7111
88.0863,16.5849
88.1145,22.3931
88.1487,31.2732
88.2,47.7021
88.272,71.6794
88.3157,81.9777
88.3572,85.8107
88.3603,85.8295
88.4023,82.4061
88.4465,72.3733
88.5572,36.9319
88.5934,27.7235
88.6229,22.2624
88.6444,19.5684
88.6659,17.9846
88.6874,17.5148
88.7088,18.1427
88.7302,19.84
88.757,23.4025
88.7892,29.6444
88.8338,41.0032
88.9108,62.5067
88.9574,71.6599
88.9989,74.551
89.0375,72.0726
89.078,64.6459
89.1429,46.6324
89.2027,29.5201
89.239,20.9672
89.2679,15.5391
89.2944,11.6234
89.3199,8.72345
89.342,6.79251
89.3642,5.31928
89.3864,4.21508
89.4085,3.39942
89.4339,2.73269
89.456,2.31938
89.4814,1.98429
89.513,1.70468
89.5447,1.52394
89.5954,1.35332
89.6607,1.25081
89.7134,1.22764
89.7913,1.27758
89.8432,1.38373
89.8821,1.5288
89.9146,1.72352
89.9478,2.03975
89.9745,2.43128
89.9968,2.89738
90.019,3.54136
90.0413,4.42463
90.0636,5.62224
90.086,7.23215
90.1083,9.34639
90.1335,12.4518
90.1613,16.9072
90.1898,22.7313
90.2274,32.3578
90.3384,66.5597
90.3852,76.9146
90.4271,80.4777
90.4299,80.4916
90.4677,77.9228
90.5084,70.0026
90.5735,50.6718
90.6336,32.2668
90.6677,23.6248
90.6991,17.2795
90.7257,13.1419
90.7503,10.2425
90.7728,8.29936
90.7953,6.94362
90.8177,6.10796
90.8402,5.74361
90.8477,5.72181
90.8638,5.84216
90.8812,6.22916
90.9029,7.10473
90.9246,8.44954
90.9463,10.3101
90.9724,13.2916
91.0021,17.7648
91.0381,24.7268
91.0941,38.211
91.162,54.9729
91.208,62.7862
91.2496,65.2638
91.288,63.1098
91.33,56.3899
91.3979,39.8713
91.4569,25.2746
91.4919,18.1539
91.5217,13.3048
91.5479,9.93924
91.5715,7.575
91.593,5.89771
91.6149,4.58016
91.6367,3.58219
91.6586,2.83657
91.6805,2.28493
91.703,1.86907
91.7292,1.52359
91.7598,1.24927
91.7948,1.04202
91.8298,0.902044
91.871,0.786583
91.9398,0.657565
92.0222,0.55629
92.1247,0.472595
92.2496,0.405417
92.3996,0.353427
92.5954,0.312386
92.8142,0.288161
93.0531,0.279844
93.2565,0.286607
93.4598,0.309171
93.6405,0.350038
93.7761,0.403156
93.8891,0.473972
93.982,0.564915
94.0447,0.656569
94.0949,0.761935
94.1389,0.896987
94.1753,1.06409
94.206,1.27311
94.2324,1.53209
94.2587,1.90361
94.2807,2.33702
94.3045,2.98558
94.3265,3.80267
94.3485,4.89518
94.3704,6.33574
94.3924,8.2033
94.4147,10.6233
94.4388,13.9093
94.4665,18.6239
94.5016,26.1272
94.5543,39.9934
94.6296,60.5901
94.6753,69.3085
94.7185,72.3785
94.7198,72.3813
94.7602,69.8413
94.8044,61.9109
94.8766,42.4926
94.9329,27.437
94.9688,19.5675
94.9998,14.1719
95.0244,10.801
95.0495,8.11187
95.0714,6.29684
95.0934,4.90087
95.1154,3.84616
95.1373,3.06261
95.1582,2.51095
95.1791,2.104
95.2052,1.74625
95.226,1.549
95.2573,1.35907
95.2887,1.26392
95.3083,1.24469
95.3378,1.27411
95.3673,1.38413
95.395,1.58138
95.4226,1.89947
95.4475,2.32001
95.4724,2.90024
95.5001,3.77138
95.5277,4.91831
95.5583,6.53745
95.5957,9.00101
95.7085,17.7942
95.7567,20.405
95.7998,21.2196
95.8413,20.4428
95.8865,18.0592
95.9662,11.8395
96.0188,7.86476
96.0544,5.67916
96.0852,4.19236
96.1128,3.15807
96.1374,2.45342
96.162,1.91961
96.1866,1.52482
96.2081,1.26967
96.2327,1.05725
96.2573,0.907989
96.2818,0.804204
96.3187,0.705601
96.3581,0.646915
96.4121,0.608574
96.4785,0.596601
96.5571,0.611936
96.6357,0.653662
96.734,0.748605
96.8047,0.859298
96.8686,1.01065
96.9197,1.19554
96.958,1.40363
96.9937,1.69477
97.0205,2.01475
97.0473,2.47124
97.0697,3.00323
97.092,3.7283
97.1137,4.68141
97.1361,6.00008
97.1584,7.7595
97.1808,10.0723
97.2031,13.0591
97.2276,17.2528
97.2562,23.5326
97.2864,31.8995
97.3257,45.4474
97.4381,90.7587
97.4851,103.995
97.5285,108.518
97.5298,108.522
97.5729,104.304
97.6179,92.0318
97.7016,58.3572
97.7524,38.7805
97.7889,27.3817
97.8186,20.0751
97.8441,15.122
97.8697,11.281
97.8933,8.57197
97.9156,6.62375
97.938,5.15495
97.9603,4.06167
97.9839,3.21623
98.0063,2.63449
98.0331,2.13612
98.0599,1.78842
98.0867,1.54121
98.1225,1.31138
98.1723,1.10218
98.2221,0.963969
98.2885,0.839878
98.3881,0.726782
98.4956,0.664286
98.6031,0.645827
98.7152,0.671419
98.79,0.722236
98.846,0.79032
98.8927,0.883344
98.9357,1.02454
98.9693,1.2028
98.9974,1.42745
99.0254,1.75893
99.0506,2.19004
99.073,2.71919
99.097,3.48648
99.1188,4.41387
99.1437,5.80723
99.1686,7.62844
99.1938,9.97163
99.2234,13.4492
99.2608,18.9553
99.3166,29.0278
99.3903,42.5424
99.4362,48.2955
99.48,50.2561
99.5199,48.6086
99.5657,43.1274
99.6364,30.3632
99.6957,19.5709
99.7328,14.0208
99.7644,10.2709
99.793,7.62099
99.8188,5.79265
99.8437,4.45324
99.8686,3.45791
99.8935,2.73442
99.9184,2.21849
99.9433,1.85636
99.9745,1.55601
100.006,1.36889
100.043,1.23722
100.093,1.15257
100.159,1.12635
100.241,1.17435
100.323,1.29814
100.385,1.45115
100.446,1.68141
100.501,1.99419
100.544,2.3828
100.577,2.81975
100.604,3.34029
100.63,4.05636
100.654,4.9525
100.678,6.18492
100.702,7.87442
100.725,10.1711
100.748,13.0517
100.772,17.1859
100.797,22.5752
100.823,30.1218
100.854,41.1558
100.89,57.6067
100.94,85.935
101.027,138.411
101.074,158.435
101.118,165.285
101.12,165.304
101.161,159.661
101.207,141.807
101.281,98.4496
101.339,64.0901
101.376,46.4841
101.407,35.0541
101.432,27.6647
101.457,22.2111
101.478,18.9688
101.499,16.8245
101.516,15.8535
101.533,15.5162
101.557,16.133
101.58,17.923
101.604,20.9056
101.631,25.9351
101.661,33.7645
101.698,45.699
101.754,68.8721
101.832,101.103
101.877,113.829
101.92,118.062
101.959,114.328
102.002,102.691
102.068,75.6285
102.137,46.3181
102.176,32.4535
102.208,23.7
102.235,17.7927
102.259,13.62
102.283,10.4598
102.305,8.14692
102.328,6.38432
102.35,5.05873
102.373,4.07149
102.395,3.34028
102.422,2.70897
102.449,2.26567
102.481,1.9055
102.517,1.62407
102.559,1.39737
102.616,1.19244
102.687,1.01974
102.766,0.887165
102.88,0.762941
103.018,0.678029
103.159,0.641971
103.208,0.640592
103.312,0.660187
103.382,0.697084
103.451,0.770351
103.498,0.863044
103.535,0.985604
103.566,1.14563
103.597,1.38983
103.625,1.71736
103.65,2.12968
103.674,2.6947
103.699,3.45573
103.724,4.45968
103.752,5.93724
103.783,8.07617
103.818,11.2386
103.86,15.8124
103.963,28.5639
104.012,32.9118
104.058,34.4317
104.06,34.4352
104.102,33.2955
104.147,29.6954
104.22,20.9845
104.28,13.8888
104.319,10.0548
104.353,7.56826
104.38,6.06532
104.403,5.09126
104.43,4.33946
104.447,4.03968
104.473,3.88013
104.492,3.96934
104.514,4.31415
104.536,4.94722
104.559,5.91437
104.581,7.27606
104.606,9.37021
104.632,12.3116
104.66,16.4523
104.691,22.2775
104.726,30.8633
104.777,46.0152
104.858,72.1002
104.909,83.976
104.953,88.2615
104.96,88.338
105.001,85.4441
105.045,76.3844
105.114,55.498
105.179,34.8897
105.216,25.0281
105.247,18.472
105.275,13.7879
105.301,10.4556
105.326,7.88863
105.349,6.12621
105.372,4.78581
105.395,3.78095
105.418,3.0359
105.44,2.48749
105.467,2.0291
105.493,1.72114
105.524,1.45429
105.562,1.24323
105.613,1.06628
105.67,0.942508
105.728,0.86197
105.804,0.79462
105.918,0.748764
105.956,0.744704
106.08,0.765062
106.203,0.839859
106.301,0.951002
106.38,1.09179
106.443,1.25721
106.498,1.46736
106.547,1.7438
106.584,2.05601
106.616,2.45512
106.644,2.94652
106.671,3.64807
106.695,4.49123
106.718,5.6088
106.741,7.11967
106.764,9.14458
106.787,11.8254
106.812,15.548
106.838,20.8219
106.864,27.6225
106.893,37.0869
106.93,52.2878
106.978,76.7665
107.068,126.753
107.119,147.604
107.164,154.946
107.17,155.057
107.21,150.242
107.254,134.988
107.32,100.592
107.39,61.5329
107.428,44.1556
107.46,32.4606
107.488,24.1228
107.515,17.9916
107.539,13.805
107.563,10.5804
107.586,8.14046
107.607,6.49743
107.631,5.10937
107.655,4.09238
107.678,3.34899
107.706,2.728
107.734,2.28972
107.771,1.88784
107.813,1.58218
107.866,1.32709
107.934,1.10664
108.013,0.935914
108.108,0.798049
108.224,0.688615
108.35,0.615222
108.477,0.574092
108.637,0.557802
108.773,0.574992
108.908,0.630932
108.998,0.705532
109.058,0.788365
109.104,0.885061
109.141,1.00777
109.179,1.19854
109.209,1.43256
109.235,1.72945
109.261,2.15098
109.284,2.64836
109.306,3.31158
109.329,4.18569
109.352,5.32135
109.376,6.88152
109.403,9.19232
109.434,12.4722
109.467,17.1141
109.511,24.6442
109.62,45.8016
109.67,52.8076
109.715,55.3473
109.72,55.3698
109.762,53.5194
109.806,48.0651
109.876,34.9268
109.945,21.7276
109.983,15.6522
110.016,11.3968
110.046,8.42715
110.071,6.48769
110.096,4.98655
110.121,3.85086
110.146,3.00864
110.171,2.39453
110.196,1.95256
110.221,1.63721
110.253,1.36781
110.284,1.19105
110.321,1.05482
110.367,0.955104
110.442,0.86742
110.532,0.825087
110.586,0.819164
110.706,0.845266
110.802,0.904682
110.899,1.00989
110.974,1.14972
111.03,1.31944
111.071,1.52445
111.106,1.78861
111.133,2.0986
111.161,2.53967
111.185,3.0842
111.212,3.89013
111.238,4.99568
111.264,6.48511
111.291,8.44774
111.318,11.1046
111.349,14.7939
111.384,20.1966
111.435,29.8659
111.53,49.7386
111.582,57.5764
111.63,60.4821
111.635,60.5085
111.68,58.5408
111.743,50.8279
111.823,39.3435
111.869,35.5127
111.901,34.7493
111.944,36.0888
112.076,46.4691
112.114,47.4397
112.164,45.7107
112.224,39.6972
112.314,28.3074
112.354,24.8214
112.389,23.4973
112.398,23.4593
112.419,23.8336
112.452,25.8201
112.492,30.2968
112.556,40.7103
112.638,54.5311
112.707,62.1522
112.796,69.4422
112.839,77.1715
112.869,86.512
112.906,103.632
112.941,126.955
112.987,167.695
113.092,276.416
113.146,314.678
113.189,324.817
113.234,313.389
113.277,282.581
113.349,206.217
113.421,127.782
113.459,92.8964
113.491,69.8359
113.52,52.8949
113.546,41.0606
113.572,31.8913
113.598,24.9707
113.623,19.8897
113.65,16.1987
113.677,13.672
113.7,12.3737
113.728,11.6349
113.737,11.5724
113.764,11.9271
113.784,12.7114
113.811,14.5523
113.838,17.4521
113.864,21.6338
113.891,27.3529
113.92,35.7274
113.949,46.3544
113.983,62.041
114.028,88.252
114.14,161.232
114.192,184.979
114.24,192.546
114.283,186.005
114.331,165.607
114.408,115.82
114.472,74.7428
114.511,53.4093
114.543,39.7001
114.573,29.5447
114.6,22.4345
114.627,16.9795
114.652,13.1533
114.677,10.2736
114.701,8.1358
114.726,6.56389
114.752,5.38567
114.78,4.45083
114.814,3.68165
114.854,3.08974
114.9,2.64714
114.961,2.26273
115.025,1.99778
115.127,1.72936
115.23,1.57509
115.332,1.49774
115.422,1.48159
115.524,1.52
115.651,1.66716
115.753,1.89815
115.829,2.17979
115.893,2.53981
115.944,2.97775
115.989,3.56567
116.021,4.19001
116.05,5.0222
116.08,6.22099
116.106,7.67418
116.131,9.6799
116.157,12.4343
116.181,15.9396
116.206,20.8771
116.232,27.3818
116.257,35.7746
116.286,47.677
116.315,63.418
116.352,87.4747
116.405,130.642
116.491,206.135
116.54,238.384
116.586,253.245
116.6,254.049
116.644,245.273
116.692,218.578
116.769,153.568
116.836,96.5545
116.877,67.6713
116.911,49.1733
116.94,36.7362
116.968,27.2959
116.994,20.7962
117.019,15.857
117.045,12.1686
117.07,9.51693
117.094,7.56549
117.119,6.13575
117.144,5.08718
117.174,4.18355
117.208,3.45568
117.243,2.9503
117.293,2.45523
117.349,2.07309
117.427,1.71715
117.521,1.43162
117.637,1.19787
117.778,1.01769
117.892,0.925057
118.076,0.83795
118.288,0.808619
118.456,0.834269
118.623,0.912861
118.774,1.05342
118.875,1.2101
118.963,1.42155
119.025,1.64981
119.081,1.95737
119.126,2.33939
119.159,2.76852
119.187,3.27713
119.217,4.03429
119.242,4.94445
119.267,6.19036
119.292,7.88723
119.317,10.1754
119.341,13.027
119.366,16.9496
119.394,22.6199
119.425,30.7237
119.459,42.2629
119.5,59.9383
119.566,94.5846
119.644,135.729
119.693,153.221
119.74,159.13
119.782,154.183
119.829,138.496
119.899,103.148
119.975,62.2664
120.014,45.0652
120.049,32.6312
120.079,24.4794
120.105,18.7122
120.13,14.4239
120.155,11.2046
120.179,8.75181
120.203,6.90983
120.228,5.54174
120.254,4.4843
120.282,3.66862
120.309,3.09259
120.343,2.61367
120.376,2.28501
120.423,1.98081
120.485,1.71882
120.561,1.52532
120.661,1.37576
120.762,1.30009
120.857,1.27502
121.013,1.31058
121.169,1.43845
121.313,1.65933
121.431,1.95736
121.53,2.34708
121.6,2.7758
121.657,3.30243
121.702,3.95614
121.735,4.69049
121.764,5.55991
121.79,6.70656
121.816,8.19848
121.841,10.2297
121.866,12.9786
121.892,16.6595
121.918,21.8273
121.947,29.026
121.975,38.3807
122.004,50.4596
122.04,69.5249
122.087,100.889
122.205,191.526
122.26,221.17
122.31,230.636
122.31,230.636
122.355,222.96
122.405,198.614
122.486,138.545
122.552,89.7265
122.594,64.4065
122.625,49.4351
122.657,37.8016
122.684,30.2642
122.711,24.6979
122.737,20.9063
122.759,18.8157
122.786,17.3976
122.812,17.1027
122.839,17.895
122.866,19.8342
122.892,23.081
122.919,27.8976
122.945,34.6414
122.972,43.7488
123.001,56.8151
123.032,75.7701
123.064,100.189
123.102,137.61
123.149,195.117
123.26,345.828
123.312,398.126
123.363,419.992
123.37,420.327
123.416,405.978
123.471,355.974
123.615,163.016
123.658,115.998
123.694,84.9893
123.723,64.518
123.753,48.5905
123.78,37.7523
123.806,29.3337
123.833,23.0008
123.86,18.2923
123.887,14.8164
123.915,12.1776
123.948,9.91569
123.986,8.15595
124.025,6.95407
124.073,5.92717
124.12,5.22155
124.197,4.4864
124.274,4.05935
124.364,3.84479
124.378,3.83803
124.437,3.89645
124.499,4.15836
124.545,4.578
124.584,5.18436
124.615,5.94387
124.646,7.07996
124.675,8.65913
124.701,10.6289
124.726,13.33
124.752,16.986
124.778,21.8548
124.805,28.6211
124.834,37.9102
124.865,51.0993
124.9,69.3764
124.942,97.886
125.077,204.723
125.13,233.834
125.178,243.749
125.18,243.757
125.228,234.469
125.278,207.431
125.364,139.443
125.426,91.2215
125.468,64.2685
125.503,46.7048
125.535,34.3886
125.563,25.7813
125.589,19.8335
125.614,15.5141
125.639,12.1351
125.664,9.61205
125.689,7.74748
125.713,6.42452
125.744,5.21666
125.775,4.39956
125.806,3.851
125.843,3.4416
125.88,3.24145
125.905,3.21443
125.934,3.30208
125.972,3.62903
126.001,4.10585
126.032,4.85452
126.067,6.05753
126.102,7.69981
126.145,10.403
126.202,14.9062
126.295,22.7929
126.351,26.0848
126.4,27.0442
126.45,25.9723
126.503,22.7947
126.639,11.3329
126.682,8.33399
126.717,6.47651
126.747,5.26842
126.776,4.4008
126.806,3.85425
126.827,3.65517
126.843,3.60393
126.87,3.73091
126.898,4.14657
126.925,4.89635
126.952,6.04681
126.979,7.68326
127.006,9.87653
127.035,12.9746
127.067,17.4504
127.101,23.4539
127.146,33.4494
127.273,66.8161
127.329,77.0668
127.378,80.4222
127.38,80.424
127.429,77.2276
127.479,68.2657
127.567,45.4969
127.629,29.5155
127.668,21.3687
127.704,15.4459
127.733,11.6678
127.761,8.72316
127.787,6.70897
127.813,5.13317
127.836,4.08143
127.86,3.27698
127.886,2.58135
127.913,2.08162
127.939,1.73765
127.971,1.43393
128.01,1.19057
128.054,1.00587
128.106,0.866742
128.18,0.733963
128.283,0.615576
128.406,0.522942
128.551,0.450727
128.708,0.398992
128.865,0.36422
129.067,0.337028
129.269,0.327659
129.43,0.337022
129.524,0.354955
129.595,0.381228
129.642,0.411436
129.69,0.46373
129.727,0.530622
129.758,0.616027
129.789,0.742669
129.817,0.907319
129.845,1.13829
129.872,1.44906
129.898,1.84564
129.924,2.36205
129.955,3.1448
129.985,4.14956
130.021,5.66107
130.068,8.12214
130.193,15.6926
130.246,18.0018
130.296,18.8385
130.3,18.8426
130.35,18.105
130.403,15.8765
130.546,7.29497
130.59,5.13042
130.624,3.80276
130.655,2.85342
130.685,2.14419
130.713,1.64556
130.741,1.27285
130.766,1.0235
130.794,0.82046
130.822,0.676089
130.85,0.57427
130.885,0.487355
130.925,0.425724
130.974,0.379441
131.054,0.34006
131.173,0.313942
131.292,0.30598
131.455,0.314707
131.578,0.336978
131.699,0.379407
131.779,0.429621
131.839,0.493936
131.88,0.563064
131.91,0.639187
131.945,0.770058
131.975,0.936683
132.0,1.13095
132.025,1.39365
132.05,1.74565
132.077,2.26529
132.103,2.90554
132.131,3.81925
132.162,5.13964
132.197,7.01143
132.238,9.87547
132.292,14.4707
132.388,23.3364
132.444,27.0765
132.495,28.4497
132.5,28.4606
132.546,27.5287
132.596,24.623
132.676,17.5782
132.745,11.3753
132.786,8.34141
132.823,6.15741
132.856,4.69155
132.883,3.74319
132.911,3.05046
132.934,2.64973
132.962,2.35634
132.983,2.2577
132.991,2.24967
133.015,2.31456
133.038,2.51673
133.066,2.94002
133.093,3.58989
133.12,4.46242
133.15,5.77442
133.184,7.71697
133.221,10.4932
133.27,15.103
133.389,27.9864
133.445,32.3767
133.496,34.0635
133.504,34.0969
133.554,32.9225
133.612,29.1913
133.699,22.3541
133.739,20.379
133.774,19.8167
133.805,20.3898
133.844,22.5805
133.89,27.0351
134.011,42.3599
134.064,46.4948
134.099,47.3629
134.148,45.7095
134.198,41.1283
134.326,24.2521
134.37,20.0075
134.407,17.7908
134.441,16.9026
134.451,16.8466
134.489,17.3708
134.536,19.2585
134.636,24.2936
134.695,25.659
134.706,25.6874
134.762,24.7639
134.892,19.5172
134.943,18.5236
134.954,18.4897
135.002,19.091
135.146,24.1139
135.186,24.6054
135.237,23.8075
135.287,21.4507
135.362,16.0112
135.443,9.84196
135.487,7.00428
135.524,5.11471
135.558,3.78671
135.588,2.87603
135.617,2.18321
135.645,1.69697
135.673,1.33657
135.698,1.09875
135.729,0.883635
135.76,0.734678
135.797,0.614682
135.834,0.535723
135.884,0.467682
135.958,0.406301
136.057,0.357785
136.181,0.320632
136.349,0.290942
136.587,0.270841
136.785,0.265825
137.088,0.272742
137.39,0.296143
137.669,0.335753
137.9,0.388153
138.093,0.453646
138.278,0.548248
138.416,0.654514
138.532,0.784469
138.621,0.931567
138.691,1.10979
138.741,1.30163
138.783,1.55125
138.82,1.87639
138.85,2.2751
138.881,2.84342
138.907,3.4973
138.933,4.36973
138.961,5.65496
138.988,7.28236
139.017,9.55895
139.049,12.8572
139.081,17.0201
139.117,23.0868
139.167,33.0947
139.29,61.6818
139.348,71.1959
139.402,74.7497
139.407,74.7819
139.459,72.2856
139.54,61.4078
139.597,53.8116
139.643,51.3324
139.676,52.7348
139.71,57.6195
139.746,66.7923
139.789,82.6819
139.86,117.554
139.934,154.015
139.985,170.388
140.03,175.185
140.082,168.015
140.136,147.725
140.287,66.7645
140.333,46.8588
140.37,33.988
140.401,25.5751
140.432,19.0563
140.458,14.8714
140.484,11.6351
140.51,9.17718
140.536,7.34282
140.563,5.91365
140.589,4.96968
140.616,4.3227
140.642,3.91259
140.668,3.7009
140.681,3.66272
140.707,3.71739
140.74,4.03987
140.769,4.60385
140.799,5.48386
140.829,6.72314
140.864,8.68728
140.899,11.2602
140.944,15.4372
141.022,24.3674
141.096,32.8099
141.15,36.9974
141.198,38.3285
141.246,37.0961
141.296,33.3587
141.376,24.2286
141.455,15.0171
141.499,10.7633
141.534,8.03948
141.564,6.15107
141.595,4.67625
141.626,3.5582
141.652,2.83533
141.682,2.23249
141.709,1.82202
141.737,1.52383
141.771,1.26519
141.806,1.09354
141.854,0.943467
141.906,0.847457
141.982,0.769696
142.082,0.715037
142.232,0.681845
142.282,0.67918
142.444,0.692753
142.658,0.760598
142.843,0.875348
142.975,1.00596
143.102,1.19538
143.194,1.40376
143.268,1.65606
143.324,1.94906
143.365,2.2823
143.401,2.70199
143.431,3.19882
143.461,3.89144
143.49,4.85902
143.518,6.09974
143.546,7.76977
143.573,9.98601
143.601,12.8754
143.633,17.1657
143.667,23.1898
143.704,31.4294
143.753,45.0668
143.901,94.1512
143.96,108.188
144.02,114.891
144.046,115.547
144.152,113.069
144.211,116.055
144.278,128.194
144.406,161.127
144.461,166.428
144.519,160.498
144.587,140.783
144.687,105.415
144.733,94.7347
144.778,89.643
144.794,89.1528
144.851,91.7392
144.962,101.63
144.978,101.914
145.038,98.0811
145.091,88.1351
145.169,66.0327
145.251,41.4729
145.3,29.5296
145.34,21.981
145.374,17.0688
145.403,13.9972
145.431,11.764
145.454,10.5235
145.477,9.72908
145.508,9.32563
145.54,9.74374
145.567,10.7673
145.593,12.4931
145.62,15.0467
145.646,18.5909
145.675,23.8748
145.705,30.8723
145.737,41.1247
145.772,55.0879
145.814,76.2817
145.873,112.606
145.981,184.879
146.039,211.191
146.092,220.695
146.097,220.744
146.153,212.083
146.227,181.61
146.314,140.46
146.363,124.834
146.413,116.67
146.447,115.16
146.56,118.369
146.621,114.52
146.68,103.045
146.755,79.3112
146.852,45.787
146.899,32.5366
146.937,23.9193
146.972,17.7289
147.004,13.3606
147.032,10.4197
147.059,8.16476
147.088,6.41445
147.115,5.20587
147.145,4.22501
147.175,3.52589
147.211,2.94727
147.247,2.55914
147.296,2.21627
147.352,1.98246
147.408,1.84285
147.502,1.73865
147.521,1.73379
147.592,1.76727
147.658,1.90158
147.708,2.11822
147.75,2.43665
147.783,2.84056
147.817,3.44919
147.844,4.18136
147.873,5.25551
147.898,6.46471
147.922,8.03658
147.951,10.5165
147.98,13.7864
148.011,18.2209
148.041,23.8314
148.078,32.2423
148.127,46.2459
148.265,93.0838
148.324,107.507
148.378,112.243
148.38,112.246
148.431,108.127
148.487,95.5173
148.582,63.2785
148.648,41.4229
148.691,29.8288
148.727,21.9758
148.76,16.2724
148.788,12.5477
148.817,9.5065
148.842,7.49703
148.867,5.94029
148.892,4.74976
148.92,3.76808
148.947,3.06294
148.974,2.54999
149.008,2.10147
149.042,1.79994
149.076,1.59676
149.117,1.44103
149.152,1.36405
149.196,1.33532
149.239,1.38951
149.272,1.50214
149.305,1.69899
149.336,1.98828
149.367,2.40655
149.398,2.98557
149.429,3.75725
149.466,4.97614
149.508,6.81086
149.56,9.57767
149.685,17.2875
149.745,19.8523
149.798,20.6954
149.8,20.696
149.85,19.9844
149.903,17.8338
149.987,12.759
150.064,8.09411
150.111,5.73388
150.148,4.28709
150.182,3.24616
150.213,2.52072
150.241,2.0224
150.272,1.61075
150.303,1.31859
150.33,1.13844
150.36,1.00518
150.389,0.923205
150.419,0.882178
150.434,0.875125
150.468,0.891876
150.503,0.958623
150.537,1.08783
150.566,1.25903
150.595,1.50751
150.623,1.84677
150.653,2.34931
150.683,3.03073
150.713,3.9298
150.743,5.08273
150.779,6.78504
150.819,9.21968
150.873,13.2411
150.988,22.4479
151.046,25.6718
151.1,26.7342
151.15,25.8036
151.204,22.9628
151.293,16.02
151.364,10.3606
151.409,7.46989
151.447,5.51136
151.48,4.13167
151.511,3.18179
151.541,2.45597
