95-Am-241(n,&gamma;) ENDF/B-VII.1
30.6555,12.9299
30.6774,16.8374
30.7057,23.323
30.7936,47.8957
30.8951,70.2676
30.9476,88.2323
31.0034,107.501
31.0792,124.047
31.1089,137.764
31.1406,163.694
31.2088,237.915
31.2365,254.073
31.2471,255.412
31.2703,247.902
31.2992,220.012
31.3441,153.07
31.3794,100.487
31.4023,72.6936
31.421,54.726
31.4391,41.2354
31.4542,32.5855
31.4695,25.8005
31.4864,20.2588
31.5033,16.2505
31.5181,13.6805
31.5371,11.2931
31.5563,9.62503
31.5819,8.14037
31.6074,7.18964
31.633,6.5845
31.6682,6.15865
31.6858,6.10352
31.7154,6.27385
31.7394,6.72558
31.7635,7.58878
31.7845,8.83706
31.8039,10.5677
31.8237,13.1005
31.8435,16.6163
31.8633,21.3031
31.8879,28.9064
31.9199,41.4507
31.9724,63.6008
32.0018,72.3044
32.0297,75.2249
32.0518,73.2806
32.0812,65.4268
32.1261,46.8132
32.1641,30.9118
32.1897,22.2656
32.2105,16.7932
32.2301,12.8461
32.2481,10.1115
32.2661,8.06805
32.2845,6.53259
32.3042,5.35155
32.3238,4.50327
32.3462,3.81025
32.3768,3.16439
32.409,2.70694
32.455,2.27042
32.5103,1.93013
32.5703,1.68554
32.6503,1.47496
32.7504,1.32067
32.8304,1.2535
32.9404,1.22288
33.0574,1.26987
33.1355,1.37023
33.194,1.52799
33.233,1.73495
33.2581,1.96221
33.2804,2.27229
33.3027,2.73608
33.3222,3.31611
33.3417,4.10342
33.3634,5.26675
33.3888,7.0233
33.4375,11.2468
33.4743,14.2252
33.5031,15.6597
33.5227,15.9682
33.5523,15.3422
33.5846,13.4665
33.6454,9.04294
33.6694,7.77588
33.6928,7.05049
33.7095,6.89328
33.7262,7.07685
33.7429,7.65431
33.7568,8.4904
33.773,9.97108
33.7892,12.1353
33.8053,15.1685
33.8226,19.6178
33.8398,25.5582
33.8571,33.2621
33.8766,44.3328
33.9029,63.193
33.9729,121.676
34.0028,138.458
34.0278,143.294
34.0551,137.648
34.0854,119.9
34.1588,59.2802
34.1817,43.8215
34.2005,33.8118
34.217,27.0174
34.2335,21.9631
34.2483,18.755
34.2637,16.5984
34.2752,15.6665
34.2906,15.2197
34.3106,15.8007
34.3291,17.2906
34.3589,21.0153
34.4106,28.3701
34.4405,31.0138
34.4596,31.4997
34.4881,30.2854
34.5162,27.1427
34.5861,16.5431
34.6074,14.0817
34.6251,12.6739
34.6453,11.9048
34.6532,11.8767
34.6689,12.3303
34.6846,13.5474
34.7003,15.6535
34.7175,19.172
34.7348,24.1725
34.752,30.8718
34.7715,40.6487
34.7961,56.434
34.8404,91.4945
34.8755,118.087
34.9039,132.495
34.9278,136.589
34.9538,131.737
34.9827,116.397
35.0616,55.2503
35.0835,41.3423
35.1032,31.3592
35.1196,24.8647
35.1375,19.4944
35.1537,15.9964
35.1699,13.5779
35.1834,12.267
35.1996,11.431
35.2104,11.2846
35.2247,11.5814
35.2426,12.758
35.2605,14.912
35.2783,18.1775
35.2973,23.0297
35.3175,29.8633
35.3409,40.0419
35.3834,62.8105
35.4202,82.194
35.4504,92.8157
35.4746,95.6419
35.5014,92.1016
35.5309,81.1158
35.6091,38.9204
35.6337,28.0873
35.6538,21.0936
35.6722,16.1254
35.6886,12.7462
35.7045,10.2333
35.7204,8.34504
35.739,6.75252
35.7549,5.77863
35.7756,4.89247
35.801,4.20029
35.8263,3.77205
35.8465,3.54838
35.887,3.29997
35.9275,3.2436
35.9644,3.37103
35.9921,3.64539
36.0151,4.07486
36.0382,4.79724
36.0589,5.81884
36.0787,7.24607
36.097,9.06316
36.1153,11.441
36.1395,15.5048
36.1717,22.3962
36.2302,36.0153
36.2639,41.398
36.2946,43.3335
36.302,43.3721
36.3429,41.4223
36.4095,36.523
36.4957,32.32
36.5465,27.3859
36.5999,21.7201
36.6261,20.1878
36.6378,19.9944
36.6553,20.4513
36.6712,21.8247
36.6862,24.1973
36.7038,28.6707
36.7188,34.4018
36.7338,42.3981
36.7496,53.9024
36.7662,70.2288
36.7828,91.855
36.7994,119.739
36.8195,162.548
36.8416,221.356
36.8807,348.638
36.9208,480.024
36.9519,550.426
36.9788,571.49
37.0027,554.646
37.0292,500.699
37.0693,374.753
37.1124,232.097
37.1372,164.656
37.1571,121.809
37.1746,91.9374
37.1919,69.1964
37.2077,53.3859
37.2235,41.4374
37.2384,32.9712
37.2542,26.3065
37.27,21.4173
37.2885,17.3252
37.3095,14.0961
37.3314,11.8004
37.3577,9.89814
37.3878,8.41285
37.4254,7.14934
37.4743,6.07238
37.5307,5.30051
37.5984,4.7918
37.6724,4.60318
37.7302,4.68584
37.8024,5.09978
37.8602,5.76275
37.9106,6.71658
37.953,7.97427
37.9884,9.59075
38.0166,11.5536
38.0372,13.6107
38.0577,16.5024
38.0757,20.0413
38.0937,24.926
38.1104,31.1097
38.1277,39.7586
38.1451,51.3103
38.163,67.0772
38.181,87.3855
38.2016,116.774
38.2286,165.396
38.3018,324.621
38.33,371.263
38.3573,393.347
38.3657,394.71
38.3943,379.59
38.4199,342.971
38.4649,248.395
38.507,157.964
38.5317,114.596
38.5535,84.3329
38.5728,63.7558
38.5889,50.5289
38.6051,40.2691
38.6224,32.1291
38.6397,26.3152
38.657,22.2966
38.6747,19.5971
38.6946,17.7849
38.7224,16.7344
38.7379,16.6131
38.7978,17.0043
38.8393,16.4199
38.881,14.474
38.9698,8.50598
39.0009,6.90427
39.0331,5.74465
39.0608,5.11017
39.0941,4.69205
39.1359,4.53639
39.1796,4.68837
39.2233,5.16818
39.2561,5.87316
39.278,6.64255
39.3001,7.84666
39.3199,9.48664
39.3367,11.5398
39.3536,14.4478
39.3677,17.7487
39.3827,22.4124
39.3978,28.5607
39.4148,37.6218
39.4317,49.3474
39.4512,66.4559
39.475,92.8968
39.5119,143.515
39.5559,205.854
39.5876,237.694
39.6153,248.251
39.6172,248.295
39.6432,240.034
39.6749,210.448
39.7523,105.025
39.7778,77.0307
39.7963,61.4569
39.8148,50.0264
39.8306,43.4001
39.8483,39.192
39.8627,38.0378
39.877,38.6887
39.8985,42.6408
39.9237,51.0743
39.9617,68.8007
40.0097,92.2738
40.0414,102.713
40.071,105.968
40.0994,102.822
40.1799,78.852
40.2052,75.5657
40.2237,76.6981
40.2484,83.5321
40.2728,96.0163
40.3486,148.876
40.3774,160.562
40.3926,162.322
40.4197,157.008
40.4502,139.314
40.4988,96.396
40.5382,61.7985
40.5636,43.7816
40.5833,32.7556
40.601,24.9373
40.6188,18.9271
40.6344,14.9245
40.6499,11.8788
40.6651,9.6386
40.6803,7.96293
40.6985,6.50678
40.7198,5.34312
40.7411,4.55768
40.7702,3.85183
40.8048,3.32412
40.8509,2.89141
40.9086,2.59466
40.9555,2.51543
40.9953,2.60303
41.0252,2.82295
41.0501,3.16466
41.075,3.7104
41.0982,4.45793
41.1214,5.47794
41.1493,7.08177
41.1971,10.5685
41.2436,13.888
41.2778,15.3964
41.2985,15.6853
41.3299,15.154
41.3684,13.1998
41.4334,8.93448
41.46,7.67186
41.4838,7.041
41.4976,6.94242
41.5114,7.06542
41.5298,7.61648
41.5482,8.67134
41.5657,10.2166
41.5866,12.8366
41.6074,16.3983
41.6314,21.7129
41.6631,30.522
41.7277,50.4948
41.7604,57.6515
41.7913,60.3209
41.7949,60.3365
41.8238,58.3138
41.8605,51.4172
41.9196,37.8659
41.9467,33.5312
41.9714,31.2478
42.008,30.2585
42.0456,30.4481
42.0866,29.481
42.1177,26.9954
42.1576,21.8156
42.2207,12.4782
42.2484,9.15997
42.2728,6.88163
42.295,5.3195
42.3155,4.25032
42.3376,3.42238
42.357,2.91251
42.3792,2.50792
42.4097,2.15937
42.4291,2.01853
42.4678,1.84735
42.526,1.74116
42.5572,1.72767
42.616,1.76203
42.6866,1.90195
42.7559,2.16904
42.8116,2.52603
42.8562,2.96763
42.8952,3.56042
42.924,4.22234
42.9482,5.03228
42.9694,6.04376
42.9906,7.48365
43.0087,9.20771
43.0278,11.6995
43.0469,15.1146
43.066,19.717
43.0858,26.0075
43.1049,33.8223
43.1297,46.7429
43.16,66.4779
43.2278,116.731
43.2622,135.402
43.2944,142.794
43.3006,142.944
43.3322,137.786
43.415,103.203
43.4494,94.8945
43.4709,93.53
43.5517,99.4815
43.5867,96.191
43.6217,85.3426
43.6663,63.679
43.7148,38.8527
43.7395,28.4571
43.7618,20.9321
43.7802,16.0557
43.7976,12.4589
43.815,9.70608
43.8323,7.64705
43.8497,6.13546
43.869,4.9424
43.8855,4.21484
43.9044,3.62145
43.928,3.12262
43.9517,2.79799
43.9895,2.49482
44.0248,2.36652
44.0412,2.34939
44.0741,2.4047
44.1037,2.58812
44.1259,2.84509
44.1518,3.32876
44.174,3.95511
44.1964,4.84183
44.2198,6.09652
44.2471,8.02726
44.2837,11.3431
44.3535,18.2953
44.3874,20.5123
44.4155,21.1382
44.4423,20.5729
44.4735,18.6292
44.5269,13.4509
44.5705,9.20355
44.6001,6.93222
44.6198,5.78501
44.6412,4.88641
44.6625,4.33812
44.6839,4.12659
44.7053,4.23932
44.7249,4.62018
44.7495,5.45327
44.779,6.92006
44.8613,12.0828
44.8949,13.4559
44.9193,13.7837
44.9509,13.2649
44.9851,11.6537
45.0722,5.86846
45.1011,4.34031
45.1248,3.37901
45.1484,2.66511
45.1701,2.1957
45.1892,1.90106
45.2146,1.63727
45.24,1.4774
45.2749,1.36344
45.3261,1.31457
45.3319,1.31442
45.3902,1.35245
45.4601,1.47789
45.5276,1.69299
45.5829,1.97322
45.6271,2.31252
45.6669,2.77593
45.6934,3.23075
45.72,3.88277
45.7432,4.70722
45.7631,5.6963
45.7841,7.14394
45.804,9.03773
45.8239,11.6024
45.8438,15.0133
45.8637,19.4404
45.8869,26.065
45.9142,35.9348
45.958,55.5877
46.0111,79.5463
46.0409,88.7504
46.0732,92.4532
46.1054,88.7775
46.1349,79.779
46.225,40.1279
46.2527,30.3317
46.2755,24.2877
46.2955,20.5839
46.3126,18.5792
46.3325,17.5632
46.3382,17.5265
46.3576,18.2137
46.3761,19.9976
46.3993,23.6515
46.4312,30.8145
46.5017,49.7345
46.5351,55.9291
46.5638,57.8452
46.5907,56.3167
46.6229,50.6546
46.6717,37.1827
46.7178,24.0294
46.7457,17.524
46.7688,13.2336
46.7911,10.0653
46.8109,7.94208
46.8307,6.36221
46.8492,5.27636
46.8693,4.43203
46.8935,3.75141
46.9216,3.26739
46.9457,3.02547
46.9772,2.86355
47.0036,2.8221
47.0361,2.86338
47.0795,3.07541
47.112,3.38668
47.1446,3.90858
47.1725,4.64264
47.1943,5.52178
47.2131,6.60221
47.2318,8.11505
47.2505,10.2245
47.268,12.9163
47.285,16.4077
47.304,21.528
47.323,28.2112
47.3431,37.2193
47.3675,51.0471
47.4005,74.4206
47.4699,128.555
47.5036,146.555
47.5345,152.489
47.561,148.247
47.5925,133.154
47.6391,98.3935
47.6868,61.3065
47.7134,44.3174
47.7351,33.1656
47.7565,24.5389
47.7755,18.6814
47.7945,14.2457
47.8102,11.455
47.8289,8.96159
47.8476,7.15789
47.8663,5.86087
47.8881,4.79878
47.9091,4.08893
47.9362,3.4631
47.9688,2.97293
48.0122,2.5642
48.0555,2.31203
48.1055,2.13954
48.1622,2.05266
48.1905,2.04629
48.252,2.12056
48.2982,2.27682
48.3341,2.49322
48.3649,2.79243
48.3905,3.17907
48.4162,3.77543
48.4367,4.49093
48.4572,5.52567
48.4752,6.79948
48.4939,8.62412
48.5124,11.0683
48.5308,14.3154
48.5493,18.5262
48.5701,24.583
48.5947,33.7039
48.6262,48.2694
48.6932,83.1728
48.7281,96.6605
48.7588,101.886
48.7648,102.033
48.7927,98.9199
48.8204,90.2403
48.8614,70.6517
48.9158,42.5392
48.9435,30.7618
48.9671,22.8233
48.9876,17.5086
49.0056,13.9788
49.0235,11.3772
49.0389,9.79516
49.0565,8.62415
49.069,8.16395
49.0857,7.98303
49.1024,8.26238
49.1178,8.90848
49.1389,10.3835
49.1636,12.9187
49.1939,17.0559
49.271,29.2398
49.3045,32.7039
49.3319,33.6395
49.361,32.5408
49.3976,28.4904
49.4846,14.5773
49.5113,11.1132
49.5342,8.78639
49.5571,7.04518
49.58,5.82207
49.5987,5.14084
49.6206,4.63255
49.6497,4.3096
49.668,4.2562
49.708,4.41143
49.7518,4.89605
49.7955,5.69714
49.831,6.66843
49.8632,7.93962
49.8888,9.39065
49.9145,11.4556
49.9365,13.9529
49.9591,17.591
49.9795,22.158
49.9999,28.3911
50.0207,36.9729
50.0415,48.3793
50.063,63.7636
50.0868,85.5193
50.1163,119.528
50.1654,189.139
50.2115,253.502
50.2448,285.719
50.2777,297.322
50.307,288.224
50.3354,263.593
50.3808,203.423
50.4371,123.167
50.4662,89.2969
50.4903,66.9897
50.513,50.8925
50.5319,40.7269
50.5523,32.6384
50.5727,27.1036
50.5902,24.0773
50.6077,22.4089
50.6252,21.9289
50.6422,22.4793
50.6667,24.8279
50.6966,29.7684
50.7819,49.1491
50.8171,54.5793
50.844,55.9367
50.8758,53.9439
50.9089,48.1597
50.9707,32.0002
51.0097,22.1343
51.0395,16.0489
51.0635,12.2707
51.0863,9.54982
51.1091,7.55589
51.1291,6.29154
51.1531,5.23092
51.1771,4.53161
51.2011,4.08003
51.2395,3.67886
51.2847,3.49368
51.3162,3.47358
51.3791,3.6248
51.4421,4.03387
51.4893,4.57303
51.5286,5.26566
51.5644,6.21795
51.5924,7.31237
51.6204,8.90485
51.6449,10.9255
51.6667,13.4551
51.6877,16.7753
51.7087,21.2522
51.7296,27.2021
51.7532,36.0584
51.7777,48.0633
51.8066,66.1818
51.8459,97.0531
51.9106,151.749
51.9455,173.101
51.9802,181.844
51.9837,181.92
52.0176,174.939
52.0557,152.626
52.1501,74.0963
52.1802,53.6011
52.2047,40.3807
52.2287,30.2964
52.2497,23.572
52.2716,18.2772
52.2926,14.5031
52.3135,11.7119
52.3371,9.43827
52.3616,7.76544
52.3896,6.42636
52.4245,5.29476
52.4595,4.52985
52.5077,3.83046
52.5559,3.39241
52.6041,3.15319
52.6282,3.11039
52.6704,3.19993
52.702,3.46847
52.7291,3.90724
52.7563,4.61492
52.7834,5.67232
52.8094,7.07957
52.8384,9.14199
52.8821,13.0985
52.9477,19.3501
52.9808,21.486
53.0144,22.2675
53.0441,21.6501
53.0773,19.6811
53.1723,11.3488
53.1994,9.60249
53.223,8.63592
53.2431,8.27227
53.2531,8.25592
53.2707,8.49772
53.2972,9.49533
53.3236,11.1968
53.3629,14.7258
53.4265,20.9868
53.464,23.4102
53.4907,23.9908
53.5263,23.0808
53.5648,20.2074
53.6586,10.3456
53.6892,7.72497
53.7178,5.83384
53.7429,4.59261
53.7681,3.69206
53.7932,3.06266
53.8153,2.679
53.8463,2.3308
53.885,2.0962
53.9356,1.98042
53.9554,1.97304
54.0028,2.02728
54.0501,2.20345
54.0893,2.49722
54.1204,2.88683
54.1516,3.47969
54.1827,4.34192
54.2164,5.63223
54.2578,7.7305
54.3414,12.5313
54.3834,14.1061
54.4168,14.5038
54.4562,13.9555
54.5612,10.2176
54.594,9.68348
54.5981,9.67229
54.6186,9.84797
54.6432,10.669
54.6614,11.8197
54.6828,13.8945
54.7041,16.9473
54.7255,21.2087
54.7481,27.3193
54.7702,35.1391
54.7961,46.7789
54.8293,65.6443
54.9178,124.594
54.9539,141.433
54.9864,147.508
54.99,147.567
55.0215,142.838
55.0523,130.017
55.106,95.9515
55.1561,62.8161
55.1868,46.034
55.2131,34.7304
55.236,27.119
55.259,21.4355
55.2819,17.4104
55.3049,14.7689
55.3246,13.4254
55.3492,12.7574
55.3541,12.7452
55.3738,13.0689
55.399,14.2925
55.4297,16.8813
55.4711,21.8735
55.5542,33.1086
55.6211,39.2589
55.6716,44.2868
55.7052,50.7246
55.733,59.5211
55.764,73.923
55.8011,97.4397
55.8899,164.018
55.9353,187.069
55.9795,194.697
56.0346,186.661
56.1202,155.975
56.1923,120.888
56.2961,60.998
56.3306,44.286
56.3586,33.3529
56.3826,25.9276
56.4081,19.868
56.4313,15.7341
56.4546,12.6881
56.4778,10.4863
56.5047,8.71352
56.5364,7.35527
56.568,6.50033
56.6101,5.82957
56.6523,5.48396
56.6959,5.35337
56.7647,5.5236
56.8105,5.90464
56.8563,6.57144
56.8977,7.55161
56.9255,8.53623
56.9532,9.95375
56.9809,12.0658
57.004,14.6608
57.0225,17.5449
57.0419,21.6504
57.0616,27.3395
57.0813,35.0454
57.101,45.3317
57.1207,58.8015
57.1429,78.4818
57.1678,107.119
57.1955,147.368
57.2353,218.247
57.3018,342.69
57.3375,388.262
57.3717,403.892
57.4053,388.855
57.4385,347.662
57.4949,244.213
57.5426,156.168
57.5734,110.116
57.5962,83.0212
57.6184,62.2259
57.6387,47.4845
57.6587,36.3925
57.6781,28.29
57.6975,22.2438
57.7169,17.7737
57.7385,14.1728
57.76,11.5985
57.7847,9.51298
57.8093,8.03282
57.8386,6.77466
57.8771,5.61929
57.9233,4.66422
57.9818,3.83404
58.0464,3.20398
58.1111,2.75995
58.1929,2.36962
58.2747,2.10941
58.3564,1.94602
58.4663,1.86327
58.5419,1.91928
58.6015,2.08144
58.6372,2.28088
58.6729,2.6344
58.7011,3.10589
58.7255,3.73922
58.7458,4.50162
58.7661,5.55656
58.7864,6.99293
58.8068,8.90865
58.8267,11.3438
58.8502,15.0477
58.8777,20.587
58.9141,29.8347
58.9915,51.9017
59.0256,58.9723
59.0593,62.0846
59.0658,62.1693
59.0963,60.2887
59.1265,55.0678
59.1714,43.2644
59.2308,26.2158
59.2611,19.0008
59.286,14.2239
59.3098,10.6583
59.3313,8.20455
59.3527,6.35874
59.3743,4.99801
59.3939,4.09882
59.4135,3.44402
59.4359,2.91607
59.464,2.4844
59.492,2.21733
59.5256,2.03071
59.5688,1.92517
59.5847,1.91559
59.6218,1.95579
59.6534,2.07873
59.6851,2.32824
59.7115,2.68673
59.7326,3.11767
59.7537,3.72246
59.7778,4.69175
59.8001,5.90794
59.8251,7.71767
59.8528,10.3317
59.8889,14.6408
59.9728,26.0833
60.0117,29.7774
60.0486,31.0634
60.0508,31.0636
60.0894,29.748
60.1428,25.0663
60.196,20.0765
60.2328,17.8742
60.2627,17.0725
60.2837,16.9449
60.3534,17.3976
60.3987,16.8354
60.4429,14.9872
60.5504,8.11108
60.5833,6.45892
60.6132,5.36488
60.6408,4.68852
60.6685,4.29712
60.7016,4.13783
60.7311,4.22875
60.7678,4.61255
60.8046,5.32154
60.8368,6.30598
60.866,7.6475
60.8909,9.29755
60.9158,11.6258
60.9376,14.4302
60.9593,18.182
60.9833,23.7152
61.0073,31.049
61.0327,41.0731
61.0638,56.8576
61.1024,81.3947
61.1798,135.463
61.216,153.963
61.253,162.421
61.2586,162.634
61.2971,156.548
61.3433,135.133
61.4231,88.0605
61.459,72.3785
61.4838,64.8819
61.5195,58.2725
61.5877,52.8244
61.6432,47.3613
61.6927,38.9665
61.7804,21.1419
61.8144,15.4919
61.8433,11.7157
61.8673,9.27521
61.8941,7.224
61.9182,5.8786
61.9457,4.7829
61.9732,4.0316
62.0063,3.43522
62.0387,3.0644
62.0775,2.79277
62.1163,2.6551
62.1422,2.63236
62.181,2.7277
62.2156,3.00476
62.2444,3.44876
62.2697,4.06206
62.2949,4.9483
62.3204,6.17989
62.351,8.14935
62.387,11.1584
62.4724,19.4447
62.5113,22.1145
62.5485,23.0476
62.5812,22.3419
62.6156,20.2186
62.6735,14.7709
62.7249,9.86971
62.7581,7.31793
62.7859,5.68373
62.8103,4.60226
62.8355,3.78862
62.8608,3.22595
62.8896,2.814
62.9262,2.53328
62.9656,2.41748
62.9787,2.40678
63.0311,2.45917
63.0835,2.64553
63.1229,2.90034
63.165,3.35672
63.2012,3.99883
63.2302,4.7606
63.2628,5.97094
63.2954,7.63157
63.3334,10.1678
63.4374,18.6139
63.4818,21.1551
63.5244,22.1149
63.5302,22.1302
63.6345,20.6737
63.6606,21.3042
63.6867,23.3141
63.7052,25.9372
63.7268,30.6717
63.7483,37.6786
63.7699,47.4791
63.7928,61.504
63.8152,79.3609
63.8414,105.622
63.8758,148.341
63.9625,271.114
64.002,310.12
64.039,323.253
64.0393,323.253
64.076,310.478
64.1155,272.183
64.2112,143.468
64.2427,110.763
64.2685,91.9953
64.2838,84.56
64.3042,78.94
64.3144,77.9254
64.3348,79.2923
64.3598,86.5437
64.3931,103.792
64.48,160.926
64.5169,174.921
64.5372,177.146
64.5701,171.676
64.6061,154.17
64.6733,104.429
64.7167,73.5718
64.7453,57.77
64.7679,48.6759
64.7864,43.5865
64.8059,40.6164
64.8181,40.055
64.8352,41.002
64.8548,44.6824
64.8753,51.7266
64.8966,62.896
64.9207,80.5562
64.9474,106.967
64.9772,144.799
65.02,212.094
65.0905,327.812
65.1292,370.356
65.1639,383.591
65.2001,369.131
65.2362,329.42
65.3047,218.237
65.3505,146.909
65.3779,112.692
65.4035,87.7491
65.4249,72.2602
65.4469,61.0815
65.4689,54.2909
65.4864,51.6898
65.4952,51.2447
65.5166,52.2951
65.545,57.7314
65.5823,70.0103
65.6627,102.274
65.7049,112.898
65.7303,114.802
65.7645,111.351
65.8,101.152
65.8561,76.5921
65.913,50.8659
65.9448,39.4561
65.9724,32.0998
65.9959,27.879
66.0193,25.5438
66.0369,25.021
66.0545,25.5352
66.0771,27.6811
66.1053,32.6074
66.1391,41.4508
66.1973,61.4154
66.2486,78.248
66.2858,85.8752
66.3136,87.6613
66.346,85.0814
66.3807,77.3772
66.4492,53.9317
66.4919,39.9796
66.521,32.9144
66.5448,29.2834
66.5678,27.895
66.5697,27.8828
66.5909,28.8692
66.6093,31.4831
66.6323,37.1909
66.6553,45.7062
66.6829,59.5899
66.7197,83.4761
66.7946,138.252
66.8347,159.317
66.8707,166.655
66.8737,166.686
66.91,159.951
66.9501,139.237
67.0508,65.1333
67.0802,47.2013
67.1057,34.7218
67.1287,25.8554
67.1492,19.7233
67.1696,15.0103
67.1886,11.702
67.2065,9.32485
67.2244,7.52783
67.2423,6.18184
67.2638,5.01152
67.2852,4.18943
67.3113,3.50631
67.3406,2.99744
67.3816,2.54537
67.4286,2.22045
67.4872,1.9554
67.5602,1.74092
67.6696,1.55539
67.7912,1.47553
67.8156,1.47347
67.8966,1.504
67.9828,1.62393
68.0345,1.77522
68.0775,1.99361
68.1111,2.2698
68.1419,2.66147
68.1689,3.17102
68.1958,3.90622
68.2189,4.77901
68.2451,6.1149
68.2714,7.91755
68.3004,10.5103
68.3337,14.3042
68.3872,21.8687
68.4472,30.4422
68.4896,34.5458
68.5253,35.7174
68.5607,34.553
68.602,30.6174
68.7135,14.9772
68.7467,11.2002
68.7776,8.48278
68.8045,6.70223
68.8315,5.40589
68.8584,4.50307
68.889,3.84077
68.9158,3.49226
68.9534,3.25183
68.9732,3.20965
69.0127,3.25355
69.0621,3.51488
69.1099,4.01879
69.1462,4.65539
69.1779,5.50995
69.2051,6.58763
69.2323,8.13928
69.2571,10.1396
69.2803,12.683
69.3036,16.0563
69.3297,21.0672
69.3576,28.0999
69.3895,38.4787
69.4283,54.4293
69.4885,84.5534
69.7191,203.73
69.7725,222.025
69.7983,224.494
69.8394,216.637
69.8832,192.109
69.9437,139.936
70.0023,87.4272
70.0377,61.4374
70.066,45.013
70.0891,34.4451
70.1123,26.2077
70.1337,20.3746
70.1551,15.943
70.1765,12.6274
70.1979,10.1723
70.2222,8.15796
70.2463,6.73787
70.2745,5.57645
70.3066,4.66947
70.3453,3.93629
70.3903,3.36123
70.4547,2.82711
70.519,2.48926
70.5867,2.27128
70.6705,2.15279
70.6915,2.14919
70.7535,2.21965
70.7945,2.37286
70.8253,2.59279
70.8561,2.96957
70.8808,3.45408
70.902,4.05844
70.9232,4.90407
70.9444,6.06763
70.9655,7.6371
70.9888,9.94491
71.0121,12.9804
71.0392,17.5619
71.0708,24.4359
71.1107,35.3306
71.2494,79.5773
71.323,97.1273
71.3787,105.188
71.4132,106.891
71.4656,103.008
71.5176,91.5497
71.5914,71.0496
71.6303,64.134
71.659,62.417
71.6904,63.9553
71.7503,73.5867
71.8061,82.2201
71.8326,83.5079
71.8701,80.8871
71.9096,72.7008
72.018,38.8735
72.0513,30.7298
72.0798,25.7275
72.1031,23.0068
72.1309,21.1645
72.1556,20.5344
72.171,20.4812
72.2525,21.325
72.297,20.608
72.3377,18.6349
72.3964,14.202
72.4634,8.80809
72.4998,6.42011
72.5299,4.8696
72.555,3.86216
72.582,3.03278
72.6077,2.44848
72.637,1.96881
72.6627,1.671
72.6976,1.39104
72.7314,1.20977
72.7719,1.06129
72.8394,0.902357
72.9321,0.76811
73.0478,0.662653
73.2022,0.576096
73.3959,0.514812
73.5897,0.48617
73.7188,0.481702
73.9323,0.502002
74.0924,0.549509
74.222,0.625067
74.3172,0.721585
74.3839,0.829532
74.4411,0.975046
74.4857,1.15623
74.5208,1.37757
74.5515,1.66902
74.5778,2.03215
74.6031,2.52648
74.6275,3.18677
74.6519,4.08654
74.6763,5.28977
74.6999,6.80484
74.7266,8.98958
74.7586,12.3207
74.8028,18.0761
74.8867,29.9798
74.9278,34.0431
74.9657,35.5206
74.9692,35.5312
75.005,34.4055
75.0452,30.7617
75.115,21.1714
75.1672,14.0808
75.2004,10.449
75.2297,7.94578
75.2564,6.2423
75.28,5.15106
75.3044,4.39235
75.3227,4.04506
75.3471,3.8561
75.3711,3.96782
75.3949,4.37587
75.4186,5.1042
75.4423,6.18827
75.4677,7.79126
75.4976,10.305
75.5302,13.8361
75.5791,20.4449
75.6824,35.5282
75.7443,42.1059
75.8107,46.2093
75.869,47.3908
75.9249,45.6451
75.9776,40.6394
76.0396,31.1395
76.1178,17.8873
76.1548,12.7247
76.184,9.46488
76.2101,7.17648
76.2352,5.48441
76.2571,4.35444
76.279,3.49666
76.3009,2.85951
76.3232,2.39114
76.3454,2.06194
76.3676,1.84095
76.3899,1.70644
76.4176,1.64042
76.4232,1.63984
76.4454,1.67921
76.4677,1.78785
76.4965,2.0417
76.5251,2.43789
76.5538,2.99046
76.5927,3.98637
76.7013,7.42878
76.7454,8.34815
76.7787,8.57264
76.8143,8.30942
76.8514,7.54096
76.9185,5.42053
76.975,3.6387
77.0103,2.76116
77.042,2.16857
77.0713,1.77294
77.0973,1.52683
77.1234,1.36025
77.1581,1.23001
77.1929,1.17176
77.2276,1.15924
77.2968,1.21196
77.3828,1.3658
77.4687,1.61502
77.5375,1.91515
77.5913,2.25211
77.6343,2.62955
77.6772,3.17043
77.7095,3.75505
77.737,4.44814
77.7645,5.41079
77.792,6.76791
77.8161,8.41222
77.8402,10.6348
77.8634,13.4874
77.8892,17.684
77.9137,22.8783
77.9408,30.1949
77.973,41.2195
78.0169,59.9447
78.105,101.776
78.1504,117.233
78.1944,123.339
78.2006,123.418
78.246,118.641
78.3458,92.6732
78.3905,84.84
78.4391,82.2448
78.5086,83.3363
78.5618,80.2681
78.6051,72.408
78.6638,55.4386
78.7355,32.6814
78.772,23.1918
78.8,17.4114
78.8255,13.2827
78.851,10.1314
78.8728,8.0971
78.8947,6.56931
78.9171,5.42245
78.9425,4.52062
78.9636,4.00898
78.9889,3.60582
79.0143,3.37295
79.0481,3.26017
79.0869,3.36706
79.1161,3.62594
79.1452,4.08359
79.1744,4.81298
79.1987,5.70204
79.2238,6.97525
79.2508,8.85115
79.2779,11.3658
79.3083,15.0776
79.3421,20.3659
79.3877,29.2177
79.4705,46.412
79.5151,52.7685
79.5555,54.8583
79.5922,53.3397
79.6412,47.0145
79.7324,30.7784
79.7704,25.9395
79.8017,23.7941
79.8254,23.3839
79.8574,24.4277
79.8894,27.0225
79.9991,39.8013
80.0502,42.9156
80.0733,43.2156
80.141,41.2556
80.2013,39.2224
80.2214,39.0916
