91-Pa-231(n,&gamma;) ENDF/B-VII.1
73.6812,17.328
73.7183,24.8609
73.8198,48.8775
73.8624,55.7115
73.9,57.8044
73.9386,55.5977
73.9741,50.1012
74.034,36.4209
74.0919,22.8812
74.1239,16.757
74.1532,12.2997
74.179,9.28818
74.201,7.31548
74.2231,5.82502
74.2452,4.73487
74.2674,3.96323
74.2896,3.44832
74.3163,3.09297
74.3437,2.9635
74.3492,2.9628
74.3711,3.04113
74.393,3.25603
74.4204,3.75464
74.4423,4.39369
74.4642,5.32193
74.4861,6.63527
74.5074,8.39449
74.5285,10.7355
74.5496,13.8134
74.5733,18.3344
74.5996,24.8829
74.6273,33.6545
74.6603,46.6033
74.7657,96.066
74.8099,110.651
74.8497,115.282
74.889,110.773
74.9312,97.1645
75.0418,45.5545
75.0766,32.181
75.1036,23.8989
75.1287,17.8556
75.1512,13.6351
75.1741,10.3577
75.1939,8.21638
75.2137,6.58774
75.2334,5.36749
75.2532,4.46573
75.2769,3.70087
75.3001,3.19974
75.3222,2.8886
75.3517,2.66535
75.3738,2.61869
75.3959,2.6728
75.4203,2.86282
75.4442,3.21495
75.4682,3.77961
75.4922,4.62176
75.5162,5.82001
75.5401,7.46072
75.5641,9.628
75.5902,12.6623
75.6206,17.1396
75.6643,25.1526
75.7492,42.0261
75.7922,47.7594
75.8296,49.4962
75.8689,47.6078
75.9139,41.3942
76.0233,19.8066
76.0591,14.0593
76.085,10.7581
76.111,8.18431
76.1332,6.51051
76.1555,5.26952
76.1777,4.40316
76.1996,3.86614
76.2215,3.60708
76.2362,3.57853
76.2527,3.68335
76.2734,4.02588
76.2941,4.62263
76.3148,5.50498
76.3355,6.71189
76.3603,8.64648
76.387,11.378
76.4192,15.6207
76.4605,22.4462
76.5422,37.344
76.583,42.8088
76.6227,45.1505
76.6297,45.2053
76.6657,43.7448
76.7066,38.9663
76.7689,27.9533
76.824,18.0217
76.8597,12.7532
76.8894,9.32115
76.9146,7.05209
76.9371,5.49346
76.9599,4.28597
76.9823,3.4081
77.0046,2.76712
77.0269,2.30811
77.0525,1.94793
77.078,1.71235
77.1099,1.53518
77.1482,1.4318
77.1821,1.4042
77.2243,1.43094
77.2665,1.5233
77.3087,1.70389
77.3389,1.91964
77.3708,2.27813
77.3982,2.7551
77.421,3.33366
77.4438,4.14644
77.4666,5.27837
77.4887,6.78193
77.5095,8.65977
77.533,11.4333
77.5564,15.0383
77.5825,20.1564
77.6138,27.95
77.656,41.1148
77.7404,70.5952
77.7821,81.3721
77.8229,86.0534
77.83,86.1613
77.8654,83.5171
77.9092,73.7877
77.9842,48.3736
78.0322,32.7108
78.0619,24.8474
78.09,19.0322
78.1135,15.4385
78.1331,13.2787
78.1528,11.8656
78.1725,11.1643
78.1823,11.0706
78.1993,11.3004
78.2209,12.2842
78.246,14.378
78.2743,17.8821
78.3076,23.4313
78.3687,36.1603
78.4271,47.8396
78.4682,53.0034
78.4998,54.2777
78.538,52.3649
78.5811,46.2358
78.6939,22.9228
78.7278,17.4141
78.7535,14.2983
78.7791,12.1711
78.8023,11.1062
78.8254,10.8301
78.8496,11.3401
78.8739,12.6007
78.9062,15.2886
78.9546,20.8324
79.0243,29.1589
79.0667,32.408
79.0985,33.2108
79.1374,32.059
79.1808,28.3224
79.2994,13.261
79.3332,9.76608
79.3622,7.39286
79.3883,5.74526
79.4148,4.49802
79.4388,3.68203
79.4628,3.10793
79.4868,2.72648
79.5161,2.46234
79.5422,2.37456
79.5509,2.37159
79.5769,2.43674
79.603,2.61776
79.6291,2.93792
79.6542,3.42411
79.679,4.13836
79.6996,4.97994
79.7203,6.12094
79.7409,7.64895
79.7636,9.89932
79.7862,12.8729
79.8096,16.8951
79.8353,22.6089
79.8645,30.8983
79.9002,43.7208
79.9608,70.2939
80.0208,95.9663
80.0648,108.297
80.0998,111.548
80.1363,108.004
80.1792,95.8095
80.2464,66.8511
80.3009,43.2234
80.3355,30.8967
80.3625,23.2074
80.3875,17.5431
80.4107,13.4634
80.4338,10.3365
80.4569,8.0007
80.4794,6.33224
80.5004,5.21012
80.5213,4.40782
80.5423,3.85653
80.5684,3.44526
80.5894,3.30084
80.5998,3.2847
80.6208,3.36319
80.6417,3.59731
80.667,4.11711
80.6923,4.94941
80.7176,6.16636
80.7429,7.84812
80.7682,10.0707
80.795,13.081
80.8272,17.6029
80.8757,26.0224
80.9554,40.8847
81.0059,47.7256
81.0504,50.4039
81.0607,50.5202
81.1097,48.653
81.1617,43.2184
81.323,19.7655
81.3727,13.7331
81.4109,9.97421
81.4448,7.3164
81.4737,5.54016
81.5026,4.16963
81.5286,3.23541
81.5516,2.60624
81.5767,2.0894
81.6019,1.71235
81.627,1.44059
81.6571,1.21408
81.6923,1.04152
81.7338,0.914713
81.789,0.814674
81.8581,0.743746
81.9486,0.69537
82.0541,0.676023
82.1945,0.695301
82.3349,0.764887
82.4593,0.881895
82.563,1.04223
82.6459,1.24106
82.7081,1.46407
82.7599,1.74169
82.8014,2.07945
82.8364,2.5133
82.8636,3.01029
82.8908,3.7273
82.9141,4.59849
82.9374,5.80319
82.9594,7.35231
82.9828,9.56201
83.0061,12.5138
83.0294,16.3762
83.0564,22.1832
83.0854,30.2572
83.1185,41.9034
83.1652,62.0955
83.2543,103.671
83.3055,120.603
83.3528,127.876
83.3735,128.633
83.4701,122.062
83.6094,110.751
83.666,99.1549
83.7227,80.2474
83.8184,42.6932
83.8581,29.8471
83.8887,21.9388
83.917,16.2211
83.9425,12.269
83.9663,9.46199
83.9865,7.62333
84.0091,6.06918
84.0316,4.92208
84.0541,4.08589
84.0811,3.38319
84.1037,2.97754
84.1345,2.60387
84.1756,2.31858
84.2064,2.21083
84.2373,2.17376
84.2796,2.23972
84.3141,2.42523
84.3486,2.79535
84.3774,3.32298
84.4004,3.95554
84.4234,4.8444
84.4464,6.06815
84.4698,7.7484
84.4934,9.98254
84.5198,13.2715
84.5463,17.4894
84.579,24.0618
84.622,34.7439
84.71,58.7662
84.757,67.7673
84.7978,70.6814
84.8,70.6895
84.8389,68.2914
84.8839,60.2428
84.9718,36.6554
85.0184,25.0634
85.0514,18.4998
85.081,13.9403
85.107,10.9643
85.1293,9.10654
85.1478,8.00459
85.1708,7.15615
85.194,6.85089
85.2158,7.062
85.2345,7.64372
85.2563,8.83588
85.2781,10.6563
85.2998,13.2005
85.3242,17.0746
85.3487,22.1771
85.3759,29.4467
85.4085,40.487
85.454,59.6725
85.541,99.5733
85.5824,113.156
85.625,119.011
85.6296,119.068
85.6714,114.408
85.7087,103.253
85.7749,73.8739
85.835,46.5158
85.8722,32.6231
85.9017,23.8937
85.9276,17.8727
85.9509,13.6384
85.9742,10.3709
85.9968,7.96379
86.0195,6.16516
86.0421,4.84008
86.0648,3.87338
86.0874,3.17137
86.1146,2.57667
86.1417,2.16607
86.1734,1.83654
86.2097,1.58106
86.255,1.36628
86.3184,1.17094
86.3908,1.02922
86.4995,0.908019
86.6228,0.854336
86.664,0.852108
86.7569,0.874971
86.8498,0.941681
86.9427,1.06877
87.0124,1.22666
87.0673,1.41609
87.1095,1.63028
87.1517,1.95191
87.1834,2.31578
87.2115,2.78575
87.2362,3.36966
87.2608,4.18875
87.2819,5.15055
87.303,6.43343
87.3256,8.26197
87.3481,10.696
87.3706,13.8828
87.3959,18.5569
87.4218,24.7258
87.4511,33.5821
87.4883,47.7539
87.5468,75.2271
87.6133,106.483
87.6583,120.947
87.6998,125.638
87.7428,120.575
87.7901,104.891
87.9083,49.049
87.9455,34.6406
87.9759,25.2697
88.0021,18.929
88.0274,14.1682
88.0502,10.8774
88.0709,8.5701
88.092,6.75854
88.1131,5.38468
88.1343,4.35148
88.1589,3.46946
88.1856,2.79494
88.2152,2.2815
88.249,1.88525
88.2912,1.55911
88.3391,1.31575
88.401,1.10645
88.4784,0.935143
88.5763,0.798865
88.6784,0.714247
88.8009,0.664143
88.8826,0.655694
89.0047,0.679643
89.0861,0.724754
89.1674,0.803126
89.2463,0.930629
89.2972,1.06221
89.3417,1.23933
89.3798,1.47689
89.4116,1.78142
89.4383,2.15815
89.4612,2.61105
89.4841,3.23132
89.507,4.07648
89.5299,5.21653
89.5541,6.82967
89.577,8.83922
89.6024,11.7325
89.6273,15.3447
89.6558,20.507
89.6924,28.7859
89.7474,44.0022
89.8257,66.5391
89.8805,77.8339
89.9326,82.575
89.9499,82.8124
90.0094,79.4864
90.0973,67.4712
90.2017,48.0023
90.3123,25.3749
90.3579,17.577
90.3934,12.7015
90.4218,9.59882
90.4498,7.19396
90.4738,5.59746
90.4977,4.36258
90.5217,3.42646
90.5455,2.73195
90.5709,2.19267
90.5962,1.80653
90.6266,1.48587
90.6571,1.27018
90.6976,1.08377
90.7452,0.949995
90.8087,0.847393
90.888,0.788128
90.9197,0.781096
90.9768,0.794454
91.0275,0.845717
91.0655,0.926054
91.0971,1.04038
91.1288,1.22514
91.1541,1.45046
91.1763,1.72868
91.1985,2.10895
91.2206,2.62211
91.2428,3.304
91.2672,4.29614
91.2916,5.59413
91.3201,7.56442
91.349,10.1122
91.3852,14.1027
91.4419,21.7353
91.5129,31.3252
91.5574,35.4214
91.5996,36.8033
91.6385,35.6345
91.6811,31.9478
91.7459,23.3955
91.8108,14.5304
91.8473,10.428
91.8784,7.62646
91.9063,5.6683
91.9314,4.30632
91.9564,3.26931
91.98,2.53924
92.0028,2.01254
92.0256,1.62373
92.0509,1.31358
92.0763,1.09669
92.1067,0.921015
92.1412,0.793922
92.1839,0.699494
92.2409,0.632019
92.3121,0.597977
92.3406,0.595624
92.4052,0.615717
92.4556,0.667926
92.4934,0.745882
92.5249,0.855045
92.5501,0.987392
92.5766,1.18907
92.6018,1.46384
92.627,1.84711
92.6522,2.37085
92.6774,3.06966
92.7051,4.08086
92.7359,5.54201
92.7722,7.75341
92.8206,11.4248
92.9012,18.0631
92.9516,21.0801
92.996,22.1297
92.9999,22.137
93.0423,21.3199
93.0887,18.7862
93.215,8.72168
93.2535,6.22466
93.2848,4.63373
93.3131,3.51981
93.3387,2.75764
93.3642,2.1892
93.3869,1.81814
93.4096,1.54897
93.4379,1.32487
93.4587,1.22276
93.4832,1.15611
93.5021,1.13897
93.5303,1.16462
93.5586,1.25536
93.5869,1.42554
93.6104,1.64703
93.6334,1.95599
93.6556,2.36603
93.6777,2.91629
93.6999,3.64049
93.7265,4.78991
93.7531,6.30241
93.7801,8.2584
93.812,11.1561
93.8575,16.3149
93.9507,28.2396
94.0014,32.9615
94.046,34.6064
94.05,34.6182
94.0925,33.3447
94.1391,29.3872
94.266,13.6474
94.3047,9.73654
94.3362,7.24208
94.3646,5.4928
94.3903,4.29294
94.4159,3.39418
94.4387,2.80284
94.4615,2.36753
94.49,1.99193
94.521,1.73716
94.559,1.57038
94.597,1.50385
94.6223,1.49559
94.6816,1.5508
94.7495,1.71212
94.8161,1.97723
94.8703,2.31053
94.9138,2.70871
94.9518,3.22722
94.9857,3.92011
95.0142,4.77279
95.0386,5.79888
95.063,7.21101
95.0875,9.15014
95.1119,11.7915
95.1363,15.3427
95.1607,20.0356
95.1858,26.3019
95.2112,34.3692
95.2389,45.3859
95.2742,62.9358
95.322,92.3845
95.4327,168.392
95.4935,198.582
95.5543,213.628
95.5934,216.269
95.6758,209.87
95.7541,190.438
95.8202,160.691
95.9688,69.5138
96.0096,48.9541
96.0439,35.2288
96.0706,26.7947
96.097,20.223
96.1232,15.2326
96.1461,11.9008
96.1689,9.35391
96.1925,7.38486
96.216,5.92496
96.2396,4.84763
96.2671,3.94078
96.2984,3.22131
96.3351,2.65391
96.3769,2.21792
96.4292,1.84891
96.4973,1.52314
96.5757,1.26322
96.6699,1.04481
96.7798,0.867568
96.8975,0.735186
97.0152,0.641292
97.1766,0.55384
97.378,0.489501
97.5795,0.461819
97.6467,0.460125
97.7931,0.471061
97.9395,0.508065
98.037,0.554949
98.1449,0.642684
98.2168,0.739627
98.2708,0.852985
98.3157,1.00017
98.3517,1.18232
98.3831,1.42292
98.4101,1.72469
98.4326,2.07482
98.455,2.54896
98.4772,3.17776
98.5003,4.05704
98.5234,5.2274
98.5465,6.7604
98.5722,8.98022
98.5969,11.7186
98.6239,15.4627
98.6563,21.058
98.6986,30.0864
98.8075,56.192
98.8548,63.9412
98.8997,66.5792
98.9431,64.122
98.9883,56.9416
99.0654,38.7446
99.124,25.0175
99.1594,18.1906
99.1911,13.2878
99.2178,10.0329
99.2435,7.58625
99.2692,5.71624
99.2917,4.47308
99.3154,3.48026
99.3379,2.7812
99.3604,2.26178
99.3828,1.87827
99.4098,1.54874
99.4368,1.31918
99.4644,1.15392
99.5029,0.998282
99.5511,0.875307
99.6089,0.783599
99.6859,0.710693
99.763,0.670132
99.8862,0.647114
100.002,0.659734
100.117,0.701853
100.233,0.778134
100.353,0.903301
100.452,1.06278
100.537,1.26438
100.614,1.53392
100.665,1.79617
100.71,2.1246
100.75,2.56372
100.785,3.11511
100.814,3.8211
100.84,4.67885
100.863,5.75803
100.888,7.32388
100.913,9.47218
100.938,12.3871
100.963,16.2816
100.989,21.7188
101.016,29.0793
101.047,39.7616
101.083,55.6813
101.125,79.1993
101.228,143.223
101.28,166.895
101.325,175.005
101.33,175.098
101.375,168.182
101.425,146.794
101.554,67.9921
101.593,48.4392
101.625,35.4132
101.655,26.0914
101.682,19.6074
101.706,15.0133
101.731,11.5388
101.756,8.95985
101.781,7.07495
101.807,5.66451
101.829,4.78454
101.855,4.05595
101.887,3.43538
101.925,2.96528
101.963,2.67893
102.012,2.47594
102.08,2.37827
102.151,2.4617
102.198,2.63774
102.246,2.96061
102.28,3.34824
102.313,3.9125
102.341,4.60461
102.369,5.595
102.396,7.01064
102.421,8.78615
102.446,11.1937
102.472,14.5178
102.497,18.9136
102.526,25.321
102.555,33.7969
102.586,45.1772
102.627,64.0033
102.754,134.314
102.799,152.082
102.846,159.457
102.85,159.491
102.893,154.023
102.936,138.859
103.007,101.17
103.077,62.5867
103.114,45.5324
103.145,34.3452
103.174,26.2245
103.199,20.6661
103.225,16.5127
103.25,13.5957
103.272,11.9615
103.297,10.9623
103.315,10.7776
103.341,11.2706
103.365,12.471
103.391,14.6078
103.421,18.1026
103.458,24.0084
103.507,33.8097
103.599,54.7056
103.651,62.987
103.696,65.7841
103.699,65.7955
103.743,63.42
103.788,56.6256
103.866,39.3111
103.928,25.2969
103.967,18.1176
104.001,13.1966
104.029,10.0114
104.057,7.57083
104.083,5.90198
104.106,4.76839
104.132,3.83598
104.158,3.17105
104.183,2.70688
104.214,2.33979
104.249,2.1031
104.29,1.98047
104.304,1.96978
104.348,2.02541
104.38,2.16693
104.413,2.42616
104.44,2.77177
104.467,3.28766
104.494,4.03603
104.518,4.97924
104.543,6.2638
104.567,7.98402
104.591,10.2442
104.617,13.3718
104.646,17.9223
104.674,23.6894
104.71,32.5943
104.76,47.7387
104.847,76.1081
104.893,87.294
104.941,92.5448
104.95,92.6902
104.993,89.5019
105.042,78.973
105.124,52.9079
105.182,34.5423
105.221,24.648
105.25,18.6804
105.279,13.9381
105.305,10.5664
105.329,8.19942
105.353,6.38692
105.378,5.02382
105.402,4.0144
105.428,3.20769
105.455,2.64372
105.482,2.25175
105.516,1.92567
105.556,1.68702
105.609,1.51804
105.662,1.44813
105.688,1.43856
105.744,1.46669
105.799,1.56954
105.841,1.71781
105.883,1.96818
105.916,2.28388
105.945,2.71601
105.97,3.2342
105.995,3.95678
106.02,4.95933
106.044,6.33735
106.069,8.20636
106.092,10.5113
106.118,13.9615
106.145,18.4498
106.175,24.9292
106.208,34.144
106.249,48.5657
106.368,96.9963
106.419,112.263
106.466,117.657
106.47,117.691
106.516,113.004
106.565,99.4416
106.66,60.5847
106.713,40.3405
106.751,28.6035
106.782,21.0669
106.81,15.5835
106.837,11.7084
106.86,9.0238
106.884,6.96705
106.908,5.41578
106.932,4.26018
106.955,3.40685
106.979,2.77933
107.007,2.25316
107.035,1.88164
107.066,1.58264
107.103,1.3411
107.156,1.1113
107.219,0.930465
107.298,0.778919
107.393,0.65631
107.52,0.549266
107.652,0.477695
107.81,0.423839
107.958,0.393955
108.148,0.375583
108.243,0.3733
108.464,0.384585
108.685,0.421537
108.878,0.482535
109.036,0.564079
109.172,0.671239
109.28,0.799031
109.37,0.951322
109.446,1.13833
109.509,1.37284
109.553,1.61808
109.59,1.92336
109.622,2.3119
109.65,2.78377
109.678,3.4425
109.703,4.23681
109.726,5.26583
109.75,6.61887
109.774,8.37631
109.802,11.0536
109.829,14.4263
109.858,18.9541
109.894,26.2
109.935,36.5315
109.991,53.7681
110.153,109.023
110.265,138.687
110.347,151.997
110.374,153.234
110.433,147.955
110.485,133.512
110.552,104.244
110.646,58.6705
110.689,41.516
110.724,30.0758
110.755,22.291
110.781,16.9851
110.808,12.8671
110.832,10.0187
110.855,7.94211
110.879,6.26667
110.903,5.01405
110.927,4.08445
110.954,3.30082
110.986,2.68287
111.022,2.21855
111.058,1.90615
111.106,1.62774
111.154,1.44054
111.233,1.24119
111.312,1.12269
111.391,1.0591
111.47,1.04142
111.548,1.07075
111.627,1.16198
111.686,1.29882
111.735,1.49974
111.774,1.76748
111.807,2.1166
111.835,2.54887
111.862,3.16777
111.885,3.8808
111.908,4.83227
111.931,6.08908
111.954,7.72814
111.98,10.1774
112.006,13.365
112.036,17.9822
112.067,24.1889
112.107,34.2263
112.162,51.3351
112.247,78.7312
112.297,90.1129
112.344,94.6738
112.35,94.7349
112.396,91.2045
112.444,80.9213
112.523,56.1046
112.585,36.3784
112.626,25.6683
112.659,18.8475
112.69,13.9449
112.718,10.4157
112.742,8.14563
112.765,6.38638
112.789,5.04652
112.812,4.04218
112.838,3.23767
112.864,2.68479
112.889,2.30061
112.92,1.99523
112.946,1.8579
112.971,1.79943
112.983,1.79794
113.009,1.85158
113.039,2.02643
113.066,2.29937
113.092,2.7173
113.119,3.31133
113.146,4.11873
113.173,5.1761
113.205,6.81723
113.243,9.25274
113.292,13.2833
113.395,22.6082
113.449,26.1472
113.497,27.3071
113.5,27.3099
113.549,26.1998
113.601,22.862
113.735,10.838
113.775,7.88538
113.81,5.81552
113.842,4.39576
113.869,3.44658
113.898,2.69859
113.925,2.2018
113.952,1.85011
113.983,1.58358
114.009,1.45212
114.037,1.39329
114.046,1.38926
114.075,1.42778
114.104,1.5469
114.133,1.76133
114.161,2.09596
114.189,2.5695
114.216,3.18545
114.242,4.00192
114.273,5.25479
114.304,6.87477
114.34,9.2606
114.391,13.4381
114.495,23.0226
114.545,26.402
114.594,27.8344
114.602,27.8607
114.651,26.7358
114.706,23.2408
114.832,12.3153
114.873,9.51103
114.906,7.84826
114.93,6.96851
114.954,6.43082
114.978,6.23115
115.002,6.39544
115.026,6.9635
115.05,7.99277
115.075,9.609
115.099,11.8958
115.124,14.9732
115.152,19.6225
115.182,26.0267
115.215,35.2861
115.256,49.5377
115.316,75.122
115.399,111.943
115.451,127.943
115.5,133.748
115.502,133.757
115.549,129.057
115.605,113.654
115.698,79.5623
115.743,67.6702
115.777,62.992
115.798,62.1865
115.827,63.808
115.866,70.44
115.92,85.9238
116.002,111.269
116.055,120.309
116.077,121.198
116.125,116.641
116.172,104.394
116.246,75.4198
116.318,46.571
116.359,33.3667
116.394,24.1512
116.426,17.7393
116.452,13.5611
116.479,10.3325
116.506,7.89218
116.529,6.27907
116.552,5.05216
116.575,4.1275
116.603,3.31859
116.631,2.74764
116.665,2.27989
116.705,1.91338
116.754,1.62903
116.814,1.42435
116.894,1.2696
116.987,1.17869
117.0,1.17075
117.0,29.3644
139.877,26.6234
150.0,25.4105
179.329,23.3184
200.0,21.844
239.106,20.1926
285.858,18.2184
300.0,17.6212
358.659,16.4158
428.788,14.9747
500.0,13.5114
597.765,12.4283
700.0,11.2957
836.871,10.4025
1000.0,9.33785
1195.53,8.62786
1429.29,7.77906
1500.0,7.52231
1793.3,6.89827
2000.0,6.45846
2391.06,5.97664
2858.58,5.40062
3000.0,5.22638
3586.59,4.87974
4287.88,4.46533
5000.0,4.04451
5977.65,3.75542
7000.0,3.45311
8368.71,3.2067
9000.0,3.09305
10759.8,2.96174
12863.6,2.80475
15378.9,2.61707
18385.9,2.39268
20000.0,2.27224
23910.6,2.19031
28585.8,2.09236
34175.2,1.97525
40000.0,1.85322
47821.2,1.77759
57171.7,1.68718
60000.0,1.65983
78024.2,1.52005
78024.2,1.52002
120000.0,1.1427
155000.0,0.931361
157000.0,0.906694
158000.0,0.918523
210000.0,0.733183
270000.0,0.591598
295000.0,0.54482
301000.0,0.51662
330000.0,0.493104
340000.0,0.469454
370000.0,0.453707
371000.0,0.451385
375000.0,0.454478
380000.0,0.430555
410000.0,0.42058
510000.0,0.294439
540000.0,0.289433
560000.0,0.266006
570000.0,0.265423
580000.0,0.269379
600000.0,0.265127
620000.0,0.268252
642500.0,0.249676
660000.0,0.247411
680000.0,0.247561
700000.0,0.235701
720000.0,0.235868
740000.0,0.222293
760000.0,0.216943
780000.0,0.202079
820000.0,0.189959
840000.0,0.178188
865000.0,0.171863
875000.0,0.169005
880000.0,0.168975
900000.0,0.170358
920000.0,0.164168
950000.0,0.165257
1040000.0,0.149397
1200000.0,0.129291
1400000.0,0.112493
1550000.0,0.102979
1750000.0,0.0896908
2100000.0,0.0713556
2500000.0,0.0536283
3050000.0,0.0354804
3350000.0,0.0280012
4000000.0,0.0162966
5000000.0,0.00670024
5700000.0,0.0036563
6000000.0,0.00285299
6400000.0,0.00208576
7000000.0,0.00130918
7400000.0,0.00103089
8000000.0,7.88684E-4
9000000.0,6.53781E-4
1.1E7,6.28677E-4
1.2E7,5.91196E-4
1.325E7,5.01961E-4
1.425E7,4.11989E-4
1.5125E7,3.237E-4
1.6125E7,2.42651E-4
1.7E7,1.88078E-4
1.8E7,1.45495E-4
1.9125E7,1.14178E-4
2.0E7,9.52161E-5
2.2E7,6.76518E-5
2.35E7,5.40707E-5
2.5E7,4.34888E-5
2.675E7,3.43484E-5
2.85E7,2.73588E-5
3.05E7,2.13758E-5
3.225E7,1.7227E-5
3.425E7,1.36268E-5
3.625E7,1.08007E-5
3.825E7,8.58372E-6
4.025E7,6.84941E-6
4.25E7,5.42778E-6
4.45E7,4.40387E-6
4.6E7,3.74445E-6
4.85E7,2.93789E-6
5.0E7,2.5409E-6
5.4E7,1.7544E-6
5.8E7,1.23437E-6
6.0E7,1.03815E-6
